rms,wordrate,freq,bottomup,topdown
0.0,0.0,0.0,0.0,0.0
0.000679677132306,0.00360624903825,0.0296476100242,0.00643490136243,0.0127059828159
0.0232828692061,0.0994845421946,0.732942809282,0.154816619638,0.269037223283
0.0619063551465,0.266809387581,1.76888616069,0.386173863304,0.612606347628
0.0821087600336,0.315087676399,1.85197936163,0.41536889438,0.613363301106
0.0929004470547,0.277918065908,1.49880688197,0.328353481208,0.437641695591
0.0902284117004,0.235721168688,1.30302682548,0.37311208631,0.342216049603
0.0766125451672,0.280759121805,1.70200765299,0.677444612627,0.55277504413
0.0668584122265,0.409463404286,2.64247011169,1.05142471534,0.948095470382
0.060092570162,0.480081024929,3.30720443475,1.19869977035,1.09297591107
0.0659728902372,0.511797185779,3.55745875234,1.18478889909,1.09360341111
0.086664914821,0.531320656404,3.46175953305,1.04942290141,1.10962914733
0.100315469173,0.495782381302,2.91300187622,0.845916316394,0.988612373369
0.0875323365068,0.421083070674,2.08783197691,0.898182049935,0.800287545907
0.0694275694698,0.379974706097,1.84299965664,1.00653533139,0.835067108729
0.0603830080893,0.481594687778,2.74301717692,1.15232610636,1.09017191977
0.0609732446218,0.555749446296,3.58229474013,1.27934350806,1.12482335505
0.0606566127817,0.524043649851,3.50362085896,1.11496420514,1.01686470772
0.0656333304154,0.524678650309,3.70105992146,1.13570004363,1.07411466301
0.0784889637147,0.507800560267,3.8648520385,1.30452084549,1.11526340573
0.0914383088996,0.497632991838,3.89245401875,1.16462314868,1.07318410764
0.0942894699853,0.503211032892,3.69532010259,1.13972067018,1.0036634285
0.0802856306097,0.484315636805,3.2920444953,1.1624614124,0.954328388653
0.0766063760733,0.505254300756,3.51369134321,1.17781222752,1.08442630148
0.0841608570847,0.586855734921,4.31462573487,1.21483286414,1.32137093819
0.0854648226124,0.592488243014,4.37616493548,1.18587960031,1.33057605654
0.0778052699432,0.491300952858,3.59119520729,1.18841710607,1.10752711611
0.0736284152206,0.479301492079,3.51403624473,1.12993998276,1.03440010648
0.0812766113466,0.503767874005,3.644405029,1.08694337382,1.03137022191
0.0917027018249,0.508168444436,3.30939229149,0.970732792095,0.953937828909
0.0966089996892,0.44400656175,2.36722594524,0.923520204244,0.771098393094
0.0950543217892,0.403771909406,2.13538508251,0.91987840828,0.725361311714
0.0881826744009,0.418813710478,2.45260796215,1.03486356919,0.882092130486
0.0865730732917,0.485348317556,2.98386063223,1.13409108023,1.11964173886
0.0756565444385,0.546433091159,3.51097853475,1.35985386053,1.18017293385
0.076993888797,0.56871748121,4.03740468632,1.49591674532,1.23055740413
0.074168415526,0.508513359527,3.97095910388,1.31850819554,1.15088928796
0.0677691538031,0.435159101409,3.27805846515,1.02905642898,0.951577085515
0.0728752926193,0.39817317406,2.7016533536,0.856388765366,0.922638012722
0.0827958890534,0.401969758814,2.70952959678,0.889372725094,0.929658185436
0.0801301347686,0.412305860973,2.835733117,0.977854423648,0.937031122507
0.0812934484525,0.490271292175,3.47027424832,1.17977131826,1.12206868303
0.0965436901313,0.545083674465,3.8708890387,1.2644447245,1.26380617872
0.107604403212,0.516631272265,3.47116472884,1.19399087974,1.2640606519
0.0987526545827,0.510762700407,3.16064599309,1.28460116399,1.2958177401
0.0776900489625,0.503991591942,3.08581678848,1.32465589034,1.31369264816
0.0691923439702,0.500455253135,3.36559310944,1.24195530821,1.27299505613
0.0577689301962,0.506570403451,3.49564626119,1.23494509721,1.16581862522
0.0678942031442,0.424750880769,2.44836277952,1.17806803017,1.01002405218
0.0922396868688,0.349896608846,1.66313643167,1.06452975119,0.94670706648
0.135314697314,0.292970329307,1.53301661491,0.790759237787,0.89569914208
0.143738272443,0.312853933756,1.92830940461,0.691810354563,0.858701761977
0.11049235018,0.351682386149,2.47364957883,0.788942784839,0.863709783319
0.0810882633275,0.385474134623,2.65002164285,0.907326892552,0.849984954269
0.0830122328002,0.385941422758,2.23992079008,0.848481440407,0.766280379543
0.076573345584,0.395045894319,2.02659772131,0.854104008815,0.750903724256
0.073326541057,0.41486450157,2.15871967314,0.966978054706,0.84121892556
0.0779746139351,0.425062286775,2.16733492579,1.00238267889,0.878439578489
0.0758278877592,0.43379489576,2.51164563503,0.9488925348,0.910275523222
0.0679467885675,0.450628532932,2.90212624899,0.993507431718,0.935979638765
0.067547770052,0.391615551022,2.64722414984,0.890640385959,0.78838580926
0.0707398345991,0.383636123006,2.74261137135,0.833656621556,0.756400893691
0.0778622307391,0.466454709903,3.39144312889,0.841175283803,0.941394573131
0.0843167184254,0.519297519683,3.86774385734,0.767085239752,1.05650401511
0.0795245349835,0.553699656592,4.22751916323,0.957077281104,1.06360262693
0.0718782650901,0.619579705751,4.84398935121,1.26173920694,1.13384178768
0.0585051221342,0.602739530241,4.7062704984,1.33292479931,1.12865567737
0.0519278013482,0.531867408203,4.03988288932,1.19534475967,1.07533138512
0.0521025786897,0.446669920883,3.01287632289,1.03941590922,1.0400407411
0.0618288569653,0.441290604717,2.69958367987,1.05145131865,1.10457311521
0.0841313757245,0.441084762356,2.53705885796,0.962591755033,1.10397027818
0.0890404507268,0.449158301322,2.50391351164,0.965949634243,1.03019804594
0.0745117636788,0.465014013157,2.66657791468,1.03479717958,0.932408914062
0.063263841669,0.457501316104,2.69322784139,1.01821624964,0.890746806211
0.0718949626359,0.457927019762,2.8978443562,0.96297096183,0.909589840798
0.0771415218586,0.415137370359,2.72341348457,0.877832156659,0.821753266203
0.063567401995,0.364238486463,2.48333089161,0.738059980452,0.784506414222
0.0581840807933,0.35834666141,2.79934794257,0.689704097176,0.781042360894
0.0563556632359,0.406690990544,3.41867551707,0.784729945047,0.880464519995
0.0487246114365,0.433042668944,3.63987409325,0.953672913629,0.936645053535
0.0461776069086,0.420176632355,3.35291068222,1.31659179489,0.991056833805
