rms,f0,wordrate,freq,bottomup,topdown
0.0,0.0,0.0,0.0,0.0,-0.0011965046890801052
0.0023958999130775233,2.520714490958203,0.0060059312881114895,0.04469998479521184,0.009108346144541531,0.02301851692395994
0.029300970897926677,49.31664823751618,0.09840883354848326,0.7352379079265635,0.17345391870489202,0.2535613134501261
0.055492375520883416,136.60169953098602,0.25150111663292,1.811841965071086,0.4815176280358216,0.5640896946417717
0.06779781491997347,200.85198269873783,0.3554570108162225,2.4369340725471016,0.7172970927515794,0.7471004539006991
0.09756584512686127,231.38794124548735,0.4706626744477203,3.0127165953463138,0.8704913192509187,1.0380888865588442
0.12402504278128512,232.7655553208563,0.5503852492477884,3.2591704148022025,1.1768273500726258,1.3070917160300684
0.14855951303795673,221.10517232102782,0.5562715808501639,3.4532668492830374,1.4703066903683533,1.3658929943257383
0.17990064299101355,212.71128503568266,0.5669165009611634,4.151904800969016,1.3570841034961068,1.3125497086508493
0.18390051816329575,213.38714181673708,0.5254052251028656,4.132403523121004,1.2373796013359788,1.135926900460979
0.16260413300760462,210.45994719878817,0.4952141048598858,3.846666906100824,1.1829303085116936,1.0418562141028287
0.1253964391807879,198.29275032747742,0.5187680492621216,3.833003303360365,1.1502695605706648,1.0493216718942249
0.10555351736793314,185.99786902620133,0.4890595941626593,3.206166959934422,1.0259633648384223,0.9489590463388192
0.11958308953385045,181.26025224158818,0.4393883455128405,2.491992430362636,0.9477339162141228,0.925447574529652
0.13446391526039256,196.85941904271823,0.4293398405117884,2.326433497983225,0.9806723601248101,0.9602763593208554
0.14179837663479514,218.3018483956461,0.4772792873718837,3.1925519968058285,0.987869457984202,1.0323115218195833
0.12907230912620704,224.1214034715431,0.5149545851572528,4.0304909568824066,1.1047629393890115,1.1416482200249214
0.1016487063623016,212.7285142740529,0.4705133719682908,3.953522138669633,1.2126758728074911,1.1523912804425267
0.09818034476163616,198.68217820339518,0.4400720892795127,3.6131463463920337,1.082838944523404,1.054747849973383
0.10094421311377123,194.4176938699382,0.4902056801763568,3.8437852479024635,1.0109792989708537,1.1034131154837674
0.10727511732953204,196.8556062033656,0.5715502268752749,4.341923765581783,1.1455092475859114,1.253022513976071
0.134358407523101,199.15682686425927,0.6050033221428999,4.3948267195931425,1.2410551670914391,1.2622763025778618
0.13599954272633474,190.93786489583584,0.5623697081317484,3.830646528985388,1.2499231086960545,1.1141036045700925
0.12597946328674692,183.8596314283766,0.5445221177553646,3.695370103036125,1.137169746730289,1.1205321270359
0.1206852822121914,185.06446227459438,0.5559022404052536,3.974152735567343,1.0834037509526562,1.1196162562133003
0.11981788385340347,186.94334772534617,0.535387191688401,4.258070608961468,0.9597510385258532,1.0678793726688751
0.10404287400216672,182.49042411449244,0.5490996128323588,4.551933708879339,0.9249639741319856,1.0642036820123764
0.07854422708448522,166.9491511473812,0.4591814126346896,3.676622696543341,0.9903251033110292,0.815043354972445
0.06518978272464218,165.27136607415414,0.3787398351287179,3.050744046319819,0.8504036687605747,0.6410003281312886
0.07405790305413676,177.4916705071864,0.3742545957181755,2.9490532802281035,0.6921627439405249,0.7132193849513921
0.0961821397893954,179.13741099790715,0.4466642446193369,3.4194670531704405,0.7230663341072834,0.8774320487582449
0.11684055390016368,179.84747088111453,0.5361607317452184,4.056830955404402,1.0126356337560052,1.1068636177279605
0.13423687520451827,183.2406059009041,0.6026540958077006,4.662220142213202,1.2892804456152724,1.3054689302947788
0.14171986067628572,183.4838849668977,0.6386724426953418,4.9427088517618865,1.2673112171450631,1.4001610116788576
0.12339864298502515,174.19135142288604,0.599726915017369,4.322278444950608,1.347831487296976,1.2776452450884022
