rms,f0,wordrate,freq,bottomup,topdown
0.0,0.0,0.0,0.0,0.0,-0.0023930093781602104
0.00017946388348380658,0.7228250387450414,0.0018719397311668226,0.017018528626943443,0.001886367488013884,0.005452165613812956
0.015436039250223882,31.838657014754013,0.07449658028051745,0.5024182525840575,0.09705251275849584,0.1665514443873434
0.06018962948593508,105.40196056952152,0.22206527731708786,1.4136773586002025,0.41227166273195337,0.43129468283370415
0.12918528250088818,175.6805549701814,0.407334163548813,2.813616605772254,0.7517179810789091,0.7845095149084915
0.16282982044694544,210.53540962186713,0.5949237741334134,4.228660471994411,1.0260895556910803,1.1366646625442014
0.14614092837340242,223.05112273614708,0.6254135247548938,4.341478841276321,1.2975850117250198,1.2258411437485448
0.1175717883524638,226.44987497376758,0.580667533679099,4.06970007503121,1.3512915274713866,1.1447046542723305
0.09077403227388173,226.4876957652784,0.5380957398300397,3.7989499565953366,1.2764734040462398,1.0711229571026797
0.07443886455311276,224.1047817990216,0.4599605698861367,3.2477931421717634,1.0550271184514544,0.9369869288677428
0.07291750225845164,207.07985787928828,0.4614760455144393,3.201737600503832,0.9814714244662288,0.941390875185096
0.07862588573027793,187.31886842279968,0.4717392593735464,3.134372351728444,0.9648354964453176,0.9534357322661916
0.07771518462615158,174.2807355081022,0.4492706144040803,2.820894347298668,0.9171281220113452,0.9125715808179228
0.09217796503563523,176.6790449217974,0.4275208862412826,2.59759315176424,0.9010790424846342,0.9324664213307384
0.10234366427218552,179.67659874376506,0.4496629929759365,2.8760184207153388,1.0005191013126402,1.0469660447322555
0.09190308850357053,176.45335592739772,0.4930235674309345,3.4218084752760314,1.1328109767585706,1.1787907381111444
0.0967605826759656,185.82458511421868,0.4960475714097199,3.588360328111719,1.111543500059164,1.1504798662793685
0.09473095450967148,192.63216259823704,0.4210036704071878,2.943728869376661,0.9873667684320936,0.9825512326864578
0.10391017560409817,199.5930742520881,0.32405046399741605,2.19615789501972,0.7197399498240995,0.8007366953926474
0.14292647813884046,212.0056110828634,0.22397172064615628,1.4735757594804104,0.4388899689792652,0.5699897534034719
0.15807670429177598,213.9451032188805,0.13328528070044027,0.7797657959420583,0.2432517742004536,0.31132817128570195
0.12976513912986973,209.26319378843382,0.10639158439709986,0.5771624081229048,0.2897631126288649,0.2165713692130175
0.0935608945175245,208.229229533856,0.16831916323008098,0.9786280476504844,0.5313085059046092,0.4016833772912669
0.07449547622754538,205.86637733125684,0.21679961766899786,1.4990947175359912,0.6967617443459978,0.5030557610769586
0.0900694133928615,206.834358441252,0.23707416308066645,1.8758050124923988,0.6921296047731174,0.6267427366371611
0.1014780305333802,197.55904542197982,0.3362042630185642,2.7445677274018667,0.836633162859075,0.9456863041122332
0.10331440754636126,184.17051775565056,0.5077029352468099,4.022035348443427,1.209938366620854,1.253194446702317
0.10381783127357788,171.3362368166021,0.5932251201376246,4.260737055555341,1.4062692552197666,1.3479662676571131
0.09033337885299876,160.37191738039053,0.5588183040038026,3.648297594031247,1.292738961269147,1.196984947037917
0.10116025736223624,176.79033460510203,0.4627281638052446,2.8981615315435603,1.0870772571457965,1.0245321570287136
0.10357227742907653,190.75434192073033,0.4533295690846921,2.85918379943918,1.037739727033646,1.156984728570989
0.08491667913399893,188.72543202954162,0.5547464985522729,3.789655321929743,1.224617149538015,1.3332176343093531
0.06431228423112413,177.5110415880966,0.628097083934104,4.506837772467909,1.4987530979404342,1.346839146570498
0.05175684467371963,172.96622534182927,0.5806171538216656,4.0504334876928745,1.4106841988259509,1.1676270658109773
0.08063929433943719,177.58173106914631,0.524034973369915,3.7096007135506617,1.1026817762078345,0.9860373799812524
0.1233635449506712,181.03044081872756,0.5516081348569557,4.14701616447825,0.9067019038259896,1.0623805115047908
0.12411670979390255,185.2472003900025,0.5368382807285204,3.9476015495550136,0.873330674686432,1.0960640777087127
0.10318413011665603,186.2891093286673,0.5567698440051907,4.013086717016403,0.8992949739677678,1.2041799527449577
0.08426515894271104,181.64545352052218,0.5547514088148662,3.9021738287864762,1.0973043479057374,1.2895115525326282
0.07043419289097907,176.4012854356638,0.5534028769489034,3.798795751596603,1.4181093908123634,1.3643290327377424
0.07765872637087917,180.24045452290883,0.5190692123100125,3.4379472619933464,1.3309870416310283,1.2075711505075903
0.08680925649167842,182.01507231912487,0.5092651970975963,3.3414690160358056,1.1823122414924652,1.0667959656476942
0.08650542061947565,176.65753668753285,0.5533928005341059,3.6118014582709455,1.1513004882810298,1.090797477627529
0.07035997070298264,165.30145762709571,0.5678530570934285,3.80954225688532,1.2055611884693276,1.1172369977593668
0.05705869843345055,160.6798276309597,0.5673043351696259,4.023378859244885,1.2990170210120555,1.180097805404948
0.05749563458501612,158.99228020650884,0.5098411868931325,3.7544330950698632,1.3139274696289032,1.1755361067860592
0.07414169152207795,168.45951784570772,0.4520130064368577,3.5246348694356824,1.1706316945798831,1.1266748453453426
0.09010752894334892,181.203701683836,0.406745775060522,3.3547470162923023,0.9758781213603414,1.0830241931462397
0.1262021488802599,200.2201968401624,0.3224451143450856,2.5784028988649266,0.7251117082843764,0.8068138427045487
0.12605709051913316,222.09284391253655,0.29425091121620883,2.1811141730029657,0.6651229646482664,0.6291654717949101
0.11364385174598712,222.74514792232281,0.37299710544511705,2.6341870677277,0.6613216794523396,0.7981270812874569
0.09728274241837068,203.93981951277385,0.4381978750498313,3.1441099542115967,0.7162411937096544,0.9725661390923268
0.09446484370136272,190.5449894047387,0.4486074344768568,3.2097045040326364,0.8338634149780461,0.9354722253343256
0.08223311536176932,193.1869596701789,0.4575517559142052,3.192004473039449,1.1512350555314232,0.8791777373806462
