line,tmin,tier,text,tmax
145,49.6982,TokensAlign,and,49.7982
146,49.7982,TokensAlign,here,50.8682
147,50.8682,TokensAlign,were,51.0082
148,51.0082,TokensAlign,five,51.4482
149,51.4482,TokensAlign,thousand,52.0682
150,52.0682,TokensAlign,of,52.1582
151,52.1582,TokensAlign,them,52.4982
152,52.4982,TokensAlign,all,52.5982
153,52.5982,TokensAlign,alike,53.1682
154,53.1682,TokensAlign,in,53.2582
155,53.2582,TokensAlign,one,53.7082
156,53.7082,TokensAlign,single,54.3182
157,54.3182,TokensAlign,garden,54.8607
159,55.7486,TokensAlign,she,55.8936
160,55.8936,TokensAlign,d,55.9236
161,55.9236,TokensAlign,be,56.0736
162,56.0736,TokensAlign,very,56.4436
163,56.4436,TokensAlign,upset,57.0329
165,57.2424,TokensAlign,he,57.3174
166,57.3174,TokensAlign,said,57.5774
167,57.5774,TokensAlign,to,57.6774
168,57.6774,TokensAlign,himself,58.4074
169,58.4074,TokensAlign,if,58.5074
170,58.5074,TokensAlign,she,58.8474
171,58.8474,TokensAlign,saw,59.1274
172,59.1274,TokensAlign,this,59.5164
174,60.1149,TokensAlign,she,60.2899
175,60.2899,TokensAlign,d,60.3499
176,60.3499,TokensAlign,cough,60.8399
177,60.8399,TokensAlign,and,61.0399
178,61.0399,TokensAlign,cough,61.4743
180,61.8085,TokensAlign,and,61.9135
181,61.9135,TokensAlign,pretend,62.3735
182,62.3735,TokensAlign,to,62.4535
183,62.4535,TokensAlign,die,62.8435
184,62.8435,TokensAlign,to,62.9935
185,62.9935,TokensAlign,avoid,63.3635
186,63.3635,TokensAlign,being,63.5235
187,63.5235,TokensAlign,laughed,64.0135
188,64.0135,TokensAlign,at,64.2924
190,64.8611,TokensAlign,and,65.0261
191,65.0261,TokensAlign,i,65.1761
192,65.1761,TokensAlign,d,65.2361
193,65.2361,TokensAlign,have,65.4061
194,65.4061,TokensAlign,to,65.5661
195,65.5661,TokensAlign,pretend,65.9861
196,65.9861,TokensAlign,to,66.0961
197,66.0961,TokensAlign,nurse,66.4061
198,66.4061,TokensAlign,her,66.5361
199,66.5361,TokensAlign,back,66.7761
200,66.7761,TokensAlign,to,66.9761
201,66.9761,TokensAlign,life,67.3952
203,67.6296,TokensAlign,to,67.6946
204,67.6946,TokensAlign,humble,68.0846
205,68.0846,TokensAlign,myself,68.6346
206,68.6346,TokensAlign,also,69.0746
207,69.0746,TokensAlign,because,69.3546
208,69.3546,TokensAlign,if,69.5046
209,69.5046,TokensAlign,i,69.6246
210,69.6246,TokensAlign,didn,69.9846
211,69.9846,TokensAlign,t,70.0841
213,70.4632,TokensAlign,she,70.7182
214,70.7182,TokensAlign,really,70.9882
215,70.9882,TokensAlign,would,71.1882
216,71.1882,TokensAlign,allow,71.4882
217,71.4882,TokensAlign,herself,71.9482
218,71.9482,TokensAlign,to,72.0682
219,72.0682,TokensAlign,die,72.4328
221,73.3606,TokensAlign,then,73.5756
222,73.5756,TokensAlign,he,73.7156
223,73.7156,TokensAlign,said,73.9556
224,73.9556,TokensAlign,to,74.0956
225,74.0956,TokensAlign,himself,74.6056
227,75.2839,TokensAlign,i,75.4189
228,75.4189,TokensAlign,thought,75.6689
229,75.6689,TokensAlign,i,75.7789
230,75.7789,TokensAlign,was,76.0389
231,76.0389,TokensAlign,rich,76.5789
232,76.5789,TokensAlign,with,76.8089
233,76.8089,TokensAlign,a,76.8489
234,76.8489,TokensAlign,flower,77.3789
235,77.3789,TokensAlign,that,77.4789
236,77.4789,TokensAlign,was,77.6589
237,77.6589,TokensAlign,one,77.8289
238,77.8289,TokensAlign,of,77.9289
239,77.9289,TokensAlign,a,77.9789
240,77.9789,TokensAlign,kind,78.5181
242,78.957,TokensAlign,and,79.102
243,79.102,TokensAlign,all,79.332
244,79.332,TokensAlign,i,79.502
245,79.502,TokensAlign,have,79.832
246,79.832,TokensAlign,is,79.962
247,79.962,TokensAlign,a,80.032
248,80.032,TokensAlign,common,80.502
249,80.502,TokensAlign,rose,81.0768
251,81.6703,TokensAlign,that,81.9953
252,81.9953,TokensAlign,and,82.1153
253,82.1153,TokensAlign,my,82.3253
254,82.3253,TokensAlign,three,82.6353
255,82.6353,TokensAlign,volcanoes,83.3153
256,83.3153,TokensAlign,that,83.4353
257,83.4353,TokensAlign,come,83.6553
258,83.6553,TokensAlign,up,83.7953
259,83.7953,TokensAlign,to,83.9353
260,83.9353,TokensAlign,my,84.0653
261,84.0653,TokensAlign,knees,84.8253
262,84.8253,TokensAlign,one,85.0253
263,85.0253,TokensAlign,which,85.4053
264,85.4053,TokensAlign,is,85.5353
265,85.5353,TokensAlign,perhaps,86.0253
266,86.0253,TokensAlign,forever,86.4853
267,86.4853,TokensAlign,extinct,87.1326
269,87.8159,TokensAlign,that,87.9509
270,87.9509,TokensAlign,doesn,88.2409
271,88.2409,TokensAlign,t,88.2709
272,88.2709,TokensAlign,make,88.5509
273,88.5509,TokensAlign,me,88.7009
274,88.7009,TokensAlign,a,88.7309
275,88.7309,TokensAlign,very,89.0509
276,89.0509,TokensAlign,great,89.4409
277,89.4409,TokensAlign,prince,90.0499
279,91.0326,TokensAlign,and,91.2076
280,91.2076,TokensAlign,lying,91.6176
281,91.6176,TokensAlign,in,91.7776
282,91.7776,TokensAlign,the,91.8476
283,91.8476,TokensAlign,grass,92.4576
284,92.4576,TokensAlign,he,92.5476
285,92.5476,TokensAlign,started,92.9676
286,92.9676,TokensAlign,to,93.0576
287,93.0576,TokensAlign,cry,93.502
290,94.7303,TokensAlign,it,94.9053
291,94.9053,TokensAlign,was,95.0653
292,95.0653,TokensAlign,then,95.5553
293,95.5553,TokensAlign,that,95.7553
294,95.7553,TokensAlign,the,95.8453
295,95.8453,TokensAlign,fox,96.2153
296,96.2153,TokensAlign,appeared,96.6444
298,97.2879,TokensAlign,good,97.4129
299,97.4129,TokensAlign,morning,97.8479
301,98.1072,TokensAlign,said,98.2922
302,98.2922,TokensAlign,the,98.3722
303,98.3722,TokensAlign,fox,98.8518
305,99.6699,TokensAlign,good,99.8049
306,99.8049,TokensAlign,morning,100.2799
308,100.5991,TokensAlign,responded,101.1441
309,101.1441,TokensAlign,the,101.2541
310,101.2541,TokensAlign,little,101.5041
311,101.5041,TokensAlign,prince,101.9141
312,101.9141,TokensAlign,politely,102.5583
314,102.8874,TokensAlign,who,102.9724
315,102.9724,TokensAlign,then,103.3124
316,103.3124,TokensAlign,turned,103.6524
317,103.6524,TokensAlign,around,104.1624
318,104.1624,TokensAlign,but,104.3924
319,104.3924,TokensAlign,saw,104.5724
320,104.5724,TokensAlign,nothing,105.0419
322,105.6155,TokensAlign,i,105.7205
323,105.7205,TokensAlign,m,105.7905
324,105.7905,TokensAlign,right,106.1005
325,106.1005,TokensAlign,here,106.2954
327,106.6994,TokensAlign,the,106.7644
328,106.7644,TokensAlign,voice,107.0844
329,107.0844,TokensAlign,said,107.3444
331,107.6586,TokensAlign,under,107.8836
332,107.8836,TokensAlign,the,107.9936
333,107.9936,TokensAlign,apple,108.2936
334,108.2936,TokensAlign,tree,108.5683
336,109.5411,TokensAlign,who,109.7161
337,109.7161,TokensAlign,are,109.8861
338,109.8861,TokensAlign,you,110.1711
340,110.5401,TokensAlign,asked,110.8351
341,110.8351,TokensAlign,the,110.9151
342,110.9151,TokensAlign,little,111.1151
343,111.1151,TokensAlign,prince,111.5299
345,111.9588,TokensAlign,you,112.0538
346,112.0538,TokensAlign,re,112.1138
347,112.1138,TokensAlign,very,112.3838
348,112.3838,TokensAlign,pretty,112.8886
350,113.6718,TokensAlign,i,113.7568
351,113.7568,TokensAlign,m,113.8168
352,113.8168,TokensAlign,a,113.8868
353,113.8868,TokensAlign,fox,114.3815
355,114.7306,TokensAlign,the,114.7956
356,114.7956,TokensAlign,fox,115.1356
357,115.1356,TokensAlign,said,115.4353
359,116.2135,TokensAlign,come,116.4085
360,116.4085,TokensAlign,and,116.5585
361,116.5585,TokensAlign,play,116.8285
362,116.8285,TokensAlign,with,117.0085
363,117.0085,TokensAlign,me,117.2534
365,117.4779,TokensAlign,proposed,117.9329
366,117.9329,TokensAlign,the,118.0129
367,118.0129,TokensAlign,little,118.2529
368,118.2529,TokensAlign,prince,118.6729
369,118.6729,TokensAlign,i,118.7229
370,118.7229,TokensAlign,m,119.2429
371,119.2429,TokensAlign,so,119.5329
372,119.5329,TokensAlign,unhappy,120.1764
374,120.8299,TokensAlign,i,120.8749
375,120.8749,TokensAlign,can,121.1549
376,121.1549,TokensAlign,t,121.2549
377,121.2549,TokensAlign,play,121.3549
378,121.3549,TokensAlign,with,121.5149
379,121.5149,TokensAlign,you,121.7095
381,121.909,TokensAlign,said,122.084
382,122.084,TokensAlign,the,122.154
383,122.154,TokensAlign,fox,122.5837
385,122.8979,TokensAlign,i,122.9829
386,122.9829,TokensAlign,m,123.0429
387,123.0429,TokensAlign,not,123.2429
388,123.2429,TokensAlign,tamed,123.7177
390,124.4709,TokensAlign,oh,124.7809
392,125.1749,TokensAlign,i,125.2299
393,125.2299,TokensAlign,m,125.2699
394,125.2699,TokensAlign,sorry,125.7499
395,125.7499,TokensAlign,said,126.0799
396,126.0799,TokensAlign,the,126.1799
397,126.1799,TokensAlign,little,126.3899
398,126.3899,TokensAlign,prince,126.8042
400,127.3877,TokensAlign,but,127.4927
401,127.4927,TokensAlign,after,127.7727
402,127.7727,TokensAlign,some,128.0427
403,128.0427,TokensAlign,thought,128.3027
404,128.3027,TokensAlign,he,128.4927
405,128.4927,TokensAlign,added,128.8177
407,129.4562,TokensAlign,what,129.5512
408,129.5512,TokensAlign,does,129.7012
409,129.7012,TokensAlign,that,129.8912
410,129.8912,TokensAlign,mean,130.386
412,130.5755,TokensAlign,tame,131.1055
414,131.7989,TokensAlign,you,131.9039
415,131.9039,TokensAlign,aren,132.0739
416,132.0739,TokensAlign,t,132.1039
417,132.1039,TokensAlign,from,132.3439
418,132.3439,TokensAlign,here,132.6088
420,132.8182,TokensAlign,said,132.9832
421,132.9832,TokensAlign,the,133.0632
422,133.0632,TokensAlign,fox,133.5278
424,134.1214,TokensAlign,what,134.2664
425,134.2664,TokensAlign,is,134.3964
426,134.3964,TokensAlign,it,134.5164
427,134.5164,TokensAlign,that,134.6964
428,134.6964,TokensAlign,you,134.7964
429,134.7964,TokensAlign,re,134.8664
430,134.8664,TokensAlign,looking,135.1664
431,135.1664,TokensAlign,for,135.4658
433,136.2938,TokensAlign,i,136.3788
434,136.3788,TokensAlign,m,136.4388
435,136.4388,TokensAlign,looking,136.7588
436,136.7588,TokensAlign,for,136.9088
437,136.9088,TokensAlign,men,137.3288
439,137.6529,TokensAlign,said,137.8079
440,137.8079,TokensAlign,the,137.8879
441,137.8879,TokensAlign,little,138.1279
442,138.1279,TokensAlign,prince,138.5876
444,138.7871,TokensAlign,what,139.3321
445,139.3321,TokensAlign,does,139.6321
446,139.6321,TokensAlign,tame,140.0821
447,140.0821,TokensAlign,mean,140.6462
449,141.4593,TokensAlign,men,141.9693
451,142.2337,TokensAlign,said,142.4187
452,142.4187,TokensAlign,the,142.4887
453,142.4887,TokensAlign,fox,142.9281
455,143.2523,TokensAlign,they,143.3573
456,143.3573,TokensAlign,have,143.5373
457,143.5373,TokensAlign,guns,144.0973
458,144.0973,TokensAlign,and,144.3273
459,144.3273,TokensAlign,they,144.4573
460,144.4573,TokensAlign,hunt,144.8716
462,145.3904,TokensAlign,it,145.4754
463,145.4754,TokensAlign,s,145.5054
464,145.5054,TokensAlign,very,145.7554
465,145.7554,TokensAlign,bothersome,146.3001
467,146.9036,TokensAlign,they,146.9886
468,146.9886,TokensAlign,also,147.4086
469,147.4086,TokensAlign,raise,147.7786
470,147.7786,TokensAlign,chickens,148.6477
472,148.9419,TokensAlign,it,149.0369
473,149.0369,TokensAlign,s,149.0869
474,149.0869,TokensAlign,their,149.2369
475,149.2369,TokensAlign,sole,149.4569
476,149.4569,TokensAlign,interest,150.0369
478,150.4908,TokensAlign,are,150.6558
479,150.6558,TokensAlign,you,150.7358
480,150.7358,TokensAlign,looking,151.0758
481,151.0758,TokensAlign,for,151.2358
482,151.2358,TokensAlign,chickens,151.8703
484,152.384,TokensAlign,no,152.804
486,153.0683,TokensAlign,said,153.2833
487,153.2833,TokensAlign,the,153.3733
488,153.3733,TokensAlign,little,153.5833
489,153.5833,TokensAlign,prince,154.008
491,154.2174,TokensAlign,i,154.5724
492,154.5724,TokensAlign,m,154.6324
493,154.6324,TokensAlign,looking,154.9524
494,154.9524,TokensAlign,for,155.1224
495,155.1224,TokensAlign,friends,155.7368
497,155.9663,TokensAlign,what,156.3613
498,156.3613,TokensAlign,does,156.6613
499,156.6613,TokensAlign,tame,156.9013
500,156.9013,TokensAlign,mean,157.4105
502,158.1737,TokensAlign,it,158.3587
503,158.3587,TokensAlign,s,158.4287
504,158.4287,TokensAlign,something,158.8887
505,158.8887,TokensAlign,that,159.0787
506,159.0787,TokensAlign,s,159.1487
507,159.1487,TokensAlign,too,159.3487
508,159.3487,TokensAlign,often,159.6387
509,159.6387,TokensAlign,forgotten,160.158
511,160.572,TokensAlign,said,160.767
512,160.767,TokensAlign,the,160.847
513,160.847,TokensAlign,fox,161.2968
515,161.4912,TokensAlign,it,161.8962
516,161.8962,TokensAlign,means,162.3162
517,162.3162,TokensAlign,to,162.5462
518,162.5462,TokensAlign,establish,163.2662
519,163.2662,TokensAlign,bonds,163.885
521,164.5783,TokensAlign,to,164.6833
522,164.6833,TokensAlign,establish,165.3833
523,165.3833,TokensAlign,bonds,165.8679
525,166.3318,TokensAlign,that,166.4968
526,166.4968,TokensAlign,s,166.6068
527,166.6068,TokensAlign,right,166.9515
529,167.1809,TokensAlign,said,167.3559
530,167.3559,TokensAlign,the,167.4359
531,167.4359,TokensAlign,fox,167.8756
533,168.1799,TokensAlign,to,168.6249
534,168.6249,TokensAlign,me,168.7949
535,168.7949,TokensAlign,you,169.1249
536,169.1249,TokensAlign,re,169.2149
537,169.2149,TokensAlign,still,169.4949
538,169.4949,TokensAlign,only,169.8249
539,169.8249,TokensAlign,a,169.8549
540,169.8549,TokensAlign,little,170.1549
541,170.1549,TokensAlign,boy,170.5394
543,170.7588,TokensAlign,just,171.0238
544,171.0238,TokensAlign,like,171.2138
545,171.2138,TokensAlign,a,171.2438
546,171.2438,TokensAlign,hundred,171.6238
547,171.6238,TokensAlign,thousand,172.0738
548,172.0738,TokensAlign,other,172.3338
549,172.3338,TokensAlign,little,172.5738
550,172.5738,TokensAlign,boys,173.0438
551,173.0438,TokensAlign,and,173.1838
552,173.1838,TokensAlign,and,173.3138
553,173.3138,TokensAlign,i,173.4038
554,173.4038,TokensAlign,don,173.5938
555,173.5938,TokensAlign,t,173.6238
556,173.6238,TokensAlign,need,173.8838
557,173.8838,TokensAlign,you,174.0929
559,174.4471,TokensAlign,and,174.6421
560,174.6421,TokensAlign,you,174.8221
561,174.8221,TokensAlign,don,175.1321
562,175.1321,TokensAlign,t,175.1821
563,175.1821,TokensAlign,need,175.3321
564,175.3321,TokensAlign,me,175.5721
565,175.5721,TokensAlign,either,175.9568
567,176.5804,TokensAlign,to,176.7354
568,176.7354,TokensAlign,you,177.0354
569,177.0354,TokensAlign,i,177.1854
570,177.1854,TokensAlign,m,177.2554
571,177.2554,TokensAlign,only,177.5354
572,177.5354,TokensAlign,a,177.5654
573,177.5654,TokensAlign,fox,178.0949
575,178.3193,TokensAlign,just,178.5943
576,178.5943,TokensAlign,like,178.7843
577,178.7843,TokensAlign,a,178.8243
578,178.8243,TokensAlign,hundred,179.2243
579,179.2243,TokensAlign,thousand,179.5843
580,179.5843,TokensAlign,other,179.7543
581,179.7543,TokensAlign,foxes,180.3436
583,181.022,TokensAlign,but,181.147
584,181.147,TokensAlign,if,181.267
585,181.267,TokensAlign,you,181.367
586,181.367,TokensAlign,tame,181.807
587,181.807,TokensAlign,me,182.1267
589,182.4509,TokensAlign,we,182.5259
590,182.5259,TokensAlign,ll,182.6959
591,182.6959,TokensAlign,need,182.9359
592,182.9359,TokensAlign,each,183.2359
593,183.2359,TokensAlign,other,183.4906
595,184.0293,TokensAlign,to,184.1543
596,184.1543,TokensAlign,me,184.5442
598,184.8884,TokensAlign,you,185.0234
599,185.0234,TokensAlign,ll,185.0934
600,185.0934,TokensAlign,be,185.2834
601,185.2834,TokensAlign,unique,185.7634
602,185.7634,TokensAlign,in,185.8534
603,185.8534,TokensAlign,the,185.9634
604,185.9634,TokensAlign,entire,186.5034
605,186.5034,TokensAlign,world,186.9731
607,187.3771,TokensAlign,to,187.5321
608,187.5321,TokensAlign,you,187.8571
610,188.1065,TokensAlign,i,188.2915
611,188.2915,TokensAlign,ll,188.3815
612,188.3815,TokensAlign,be,188.4615
613,188.4615,TokensAlign,unique,188.9315
614,188.9315,TokensAlign,in,189.0315
615,189.0315,TokensAlign,the,189.1015
616,189.1015,TokensAlign,entire,189.5715
617,189.5715,TokensAlign,world,189.9861
619,190.8939,TokensAlign,i,190.9489
620,190.9489,TokensAlign,m,191.0389
621,191.0389,TokensAlign,beginning,191.4389
622,191.4389,TokensAlign,to,191.5689
623,191.5689,TokensAlign,understand,192.3986
625,192.5831,TokensAlign,said,192.7581
626,192.7581,TokensAlign,the,192.8381
627,192.8381,TokensAlign,little,193.0981
628,193.0981,TokensAlign,prince,193.5327
630,194.1563,TokensAlign,there,194.3213
631,194.3213,TokensAlign,s,194.3613
632,194.3613,TokensAlign,a,194.4213
633,194.4213,TokensAlign,flower,195.4013
634,195.4013,TokensAlign,i,195.5413
635,195.5413,TokensAlign,think,195.7913
636,195.7913,TokensAlign,she,195.9513
637,195.9513,TokensAlign,s,196.0713
638,196.0713,TokensAlign,tamed,196.4613
639,196.4613,TokensAlign,me,196.695
641,197.4432,TokensAlign,it,197.5682
642,197.5682,TokensAlign,s,197.5982
643,197.5982,TokensAlign,possible,198.108
645,198.4222,TokensAlign,said,198.6072
646,198.6072,TokensAlign,the,198.6872
647,198.6872,TokensAlign,fox,199.1219
649,199.4211,TokensAlign,on,199.9261
650,199.9261,TokensAlign,earth,200.3461
651,200.3461,TokensAlign,you,200.4461
652,200.4461,TokensAlign,see,200.7161
653,200.7161,TokensAlign,all,200.8861
654,200.8861,TokensAlign,kinds,201.3061
655,201.3061,TokensAlign,of,201.4061
656,201.4061,TokensAlign,things,201.9004
658,202.5389,TokensAlign,oh,202.8439
659,202.8439,TokensAlign,but,203.0239
660,203.0239,TokensAlign,she,203.2139
661,203.2139,TokensAlign,s,203.2539
662,203.2539,TokensAlign,not,203.4539
663,203.4539,TokensAlign,on,203.6039
664,203.6039,TokensAlign,earth,204.1283
666,204.4076,TokensAlign,said,204.6026
667,204.6026,TokensAlign,the,204.7126
668,204.7126,TokensAlign,little,204.9326
669,204.9326,TokensAlign,prince,205.4273
671,206.1257,TokensAlign,the,206.2007
672,206.2007,TokensAlign,fox,206.6307
673,206.6307,TokensAlign,seemed,206.9007
674,206.9007,TokensAlign,very,207.1907
675,207.1907,TokensAlign,intrigued,207.7701
677,208.244,TokensAlign,on,208.369
678,208.369,TokensAlign,another,208.679
679,208.679,TokensAlign,planet,209.2886
681,209.8523,TokensAlign,yes,210.2822
683,211.2051,TokensAlign,are,211.3601
684,211.3601,TokensAlign,there,211.4701
685,211.4701,TokensAlign,hunters,212.1501
686,212.1501,TokensAlign,on,212.3201
687,212.3201,TokensAlign,that,212.5301
688,212.5301,TokensAlign,planet,213.1446
690,213.828,TokensAlign,no,214.238
692,214.9713,TokensAlign,that,215.2263
693,215.2263,TokensAlign,s,215.3463
694,215.3463,TokensAlign,interesting,216.081
696,216.8591,TokensAlign,and,217.1691
698,217.4684,TokensAlign,chickens,218.2182
700,218.8916,TokensAlign,no,219.2916
702,220.6235,TokensAlign,nothing,220.9585
703,220.9585,TokensAlign,s,221.0585
704,221.0585,TokensAlign,perfect,221.7331
706,221.9576,TokensAlign,sighed,222.2726
707,222.2726,TokensAlign,the,222.3626
708,222.3626,TokensAlign,fox,222.8621
710,223.6652,TokensAlign,but,223.7802
711,223.7802,TokensAlign,the,223.8602
712,223.8602,TokensAlign,fox,224.2702
713,224.2702,TokensAlign,came,224.5202
714,224.5202,TokensAlign,back,224.7702
715,224.7702,TokensAlign,to,224.8802
716,224.8802,TokensAlign,his,225.0502
717,225.0502,TokensAlign,idea,225.4897
719,226.7071,TokensAlign,my,226.8621
720,226.8621,TokensAlign,life,227.2221
721,227.2221,TokensAlign,is,227.3821
722,227.3821,TokensAlign,very,227.6321
723,227.6321,TokensAlign,monotonous,228.4018
725,228.8207,TokensAlign,i,228.9457
726,228.9457,TokensAlign,hunt,229.2657
727,229.2657,TokensAlign,chickens,229.7854
729,230.0098,TokensAlign,men,230.2148
730,230.2148,TokensAlign,hunt,230.5248
731,230.5248,TokensAlign,me,230.7398
733,231.4281,TokensAlign,all,231.6831
734,231.6831,TokensAlign,the,231.8131
735,231.8131,TokensAlign,chickens,232.2531
736,232.2531,TokensAlign,look,232.3831
737,232.3831,TokensAlign,alike,232.7826
739,233.0818,TokensAlign,and,233.1968
740,233.1968,TokensAlign,all,233.4068
741,233.4068,TokensAlign,the,233.4768
742,233.4768,TokensAlign,men,233.7968
743,233.7968,TokensAlign,look,233.9968
744,233.9968,TokensAlign,alike,234.3368
745,234.3368,TokensAlign,so,234.7168
746,234.7168,TokensAlign,so,234.9268
747,234.9268,TokensAlign,i,234.9668
748,234.9668,TokensAlign,get,235.1468
749,235.1468,TokensAlign,a,235.1968
750,235.1968,TokensAlign,bit,235.4868
751,235.4868,TokensAlign,bored,235.915
753,236.4737,TokensAlign,but,236.5987
754,236.5987,TokensAlign,if,236.7687
755,236.7687,TokensAlign,you,236.9187
756,236.9187,TokensAlign,tame,237.4387
757,237.4387,TokensAlign,me,237.7283
759,238.3019,TokensAlign,it,238.4169
760,238.4169,TokensAlign,would,238.5669
761,238.5669,TokensAlign,bring,238.7769
762,238.7769,TokensAlign,some,239.0269
763,239.0269,TokensAlign,sunlight,239.6469
764,239.6469,TokensAlign,into,239.8569
765,239.8569,TokensAlign,my,240.0269
766,240.0269,TokensAlign,life,240.4416
768,240.8656,TokensAlign,i,241.1506
769,241.1506,TokensAlign,d,241.2006
770,241.2006,TokensAlign,come,241.4506
771,241.4506,TokensAlign,to,241.6106
772,241.6106,TokensAlign,know,241.7906
773,241.7906,TokensAlign,a,241.8406
774,241.8406,TokensAlign,sound,242.2406
775,242.2406,TokensAlign,of,242.3106
776,242.3106,TokensAlign,footsteps,243.0306
777,243.0306,TokensAlign,unlike,243.4806
778,243.4806,TokensAlign,any,243.7806
779,243.7806,TokensAlign,other,244.0742
781,244.6229,TokensAlign,other,245.1079
