line,tmin,tier,text,tmax
63,18.024,TokensAlign,exact,18.444
64,18.444,TokensAlign,spot,18.9682
66,19.7214,TokensAlign,another,20.0864
67,20.0864,TokensAlign,voice,20.5164
68,20.5164,TokensAlign,must,20.7464
69,20.7464,TokensAlign,have,20.8464
70,20.8464,TokensAlign,answered,21.2664
71,21.2664,TokensAlign,him,21.4864
72,21.4864,TokensAlign,because,21.8364
73,21.8364,TokensAlign,he,21.9464
74,21.9464,TokensAlign,replied,22.5058
76,23.0345,TokensAlign,yes,23.5195
77,23.5195,TokensAlign,yes,23.7795
78,23.7795,TokensAlign,it,23.9095
79,23.9095,TokensAlign,s,23.9895
80,23.9895,TokensAlign,the,24.0695
81,24.0695,TokensAlign,right,24.3994
83,24.5939,TokensAlign,day,25.0139
85,25.2633,TokensAlign,but,25.5183
86,25.5183,TokensAlign,this,25.8083
87,25.8083,TokensAlign,isn,26.0383
88,26.0383,TokensAlign,t,26.0783
89,26.0783,TokensAlign,the,26.1983
90,26.1983,TokensAlign,right,26.4483
91,26.4483,TokensAlign,place,27.1773
93,28.4094,TokensAlign,i,28.5044
94,28.5044,TokensAlign,continued,29.1344
95,29.1344,TokensAlign,my,29.3144
96,29.3144,TokensAlign,walk,29.6844
97,29.6844,TokensAlign,toward,29.9244
98,29.9244,TokensAlign,the,30.0644
99,30.0644,TokensAlign,wall,30.389
101,30.9826,TokensAlign,i,31.0876
102,31.0876,TokensAlign,still,31.4376
103,31.4376,TokensAlign,didn,31.6776
104,31.6776,TokensAlign,t,31.7376
105,31.7376,TokensAlign,see,32.0976
106,32.0976,TokensAlign,or,32.2576
107,32.2576,TokensAlign,hear,32.4776
108,32.4776,TokensAlign,anyone,33.0376
109,33.0376,TokensAlign,yet,33.6476
110,33.6476,TokensAlign,the,33.7776
111,33.7776,TokensAlign,little,34.0276
112,34.0276,TokensAlign,prince,34.4776
113,34.4776,TokensAlign,replied,34.9376
114,34.9376,TokensAlign,again,35.3757
116,35.9244,TokensAlign,that,36.1194
117,36.1194,TokensAlign,s,36.2394
118,36.2394,TokensAlign,right,36.5841
120,36.9283,TokensAlign,you,37.0133
121,37.0133,TokensAlign,ll,37.0733
122,37.0733,TokensAlign,see,37.2933
123,37.2933,TokensAlign,where,37.4433
124,37.4433,TokensAlign,my,37.6133
125,37.6133,TokensAlign,tracks,38.0533
126,38.0533,TokensAlign,begin,38.3633
127,38.3633,TokensAlign,in,38.4733
128,38.4733,TokensAlign,the,38.5633
129,38.5633,TokensAlign,sand,39.0728
131,39.4718,TokensAlign,you,39.6068
132,39.6068,TokensAlign,just,39.8668
133,39.8668,TokensAlign,have,40.0768
134,40.0768,TokensAlign,to,40.2668
135,40.2668,TokensAlign,wait,40.5768
136,40.5768,TokensAlign,there,40.8168
137,40.8168,TokensAlign,for,40.9968
138,40.9968,TokensAlign,me,41.2563
140,41.5904,TokensAlign,i,41.6354
141,41.6354,TokensAlign,ll,41.7354
142,41.7354,TokensAlign,be,41.9354
143,41.9354,TokensAlign,there,42.0654
144,42.0654,TokensAlign,tonight,42.6751
146,43.7027,TokensAlign,i,43.7477
147,43.7477,TokensAlign,was,44.0277
148,44.0277,TokensAlign,twenty,44.4077
149,44.4077,TokensAlign,meters,44.8677
150,44.8677,TokensAlign,from,45.0577
151,45.0577,TokensAlign,the,45.1377
152,45.1377,TokensAlign,wall,45.5326
154,45.8369,TokensAlign,and,45.9719
155,45.9719,TokensAlign,i,46.0719
156,46.0719,TokensAlign,still,46.4519
157,46.4519,TokensAlign,saw,46.6919
158,46.6919,TokensAlign,nothing,47.2117
160,48.0048,TokensAlign,the,48.0998
161,48.0998,TokensAlign,little,48.3798
162,48.3798,TokensAlign,prince,48.7598
163,48.7598,TokensAlign,spoke,49.1298
164,49.1298,TokensAlign,again,49.4198
165,49.4198,TokensAlign,after,49.7798
166,49.7798,TokensAlign,a,49.8098
167,49.8098,TokensAlign,pause,50.344
169,51.0374,TokensAlign,do,51.1124
170,51.1124,TokensAlign,you,51.2324
171,51.2324,TokensAlign,have,51.6024
172,51.6024,TokensAlign,good,51.8124
173,51.8124,TokensAlign,poison,52.4116
175,53.1149,TokensAlign,are,53.2299
176,53.2299,TokensAlign,you,53.3699
177,53.3699,TokensAlign,sure,53.6799
178,53.6799,TokensAlign,you,53.8499
179,53.8499,TokensAlign,won,53.9999
180,53.9999,TokensAlign,t,54.0299
181,54.0299,TokensAlign,make,54.2899
182,54.2899,TokensAlign,me,54.4099
183,54.4099,TokensAlign,suffer,54.7999
184,54.7999,TokensAlign,too,55.0599
185,55.0599,TokensAlign,long,55.4396
187,56.3474,TokensAlign,i,56.4524
188,56.4524,TokensAlign,froze,57.0473
190,57.591,TokensAlign,my,57.756
191,57.756,TokensAlign,heart,58.196
192,58.196,TokensAlign,skipped,58.606
193,58.606,TokensAlign,a,58.646
194,58.646,TokensAlign,beat,59.0251
196,59.6087,TokensAlign,but,59.7237
197,59.7237,TokensAlign,i,59.8337
198,59.8337,TokensAlign,still,60.2337
199,60.2337,TokensAlign,didn,60.4637
200,60.4637,TokensAlign,t,60.5337
201,60.5337,TokensAlign,understand,61.2684
203,62.2661,TokensAlign,now,62.4211
204,62.4211,TokensAlign,go,62.5811
205,62.5811,TokensAlign,away,63.1359
207,63.52,TokensAlign,he,63.585
208,63.585,TokensAlign,said,63.9999
210,64.4687,TokensAlign,i,64.5237
211,64.5237,TokensAlign,want,64.7737
212,64.7737,TokensAlign,to,64.8437
213,64.8437,TokensAlign,come,65.0637
214,65.0637,TokensAlign,down,65.3737
215,65.3737,TokensAlign,from,65.5437
216,65.5437,TokensAlign,here,65.8435
218,67.0208,TokensAlign,i,67.2158
219,67.2158,TokensAlign,then,67.6558
220,67.6558,TokensAlign,lowered,68.0058
221,68.0058,TokensAlign,my,68.2358
222,68.2358,TokensAlign,eyes,68.5958
223,68.5958,TokensAlign,to,68.6958
224,68.6958,TokensAlign,the,68.7558
225,68.7558,TokensAlign,foot,69.1758
226,69.1758,TokensAlign,of,69.2958
227,69.2958,TokensAlign,the,69.3558
228,69.3558,TokensAlign,wall,69.6156
230,69.9148,TokensAlign,and,70.0498
231,70.0498,TokensAlign,i,70.1498
232,70.1498,TokensAlign,leapt,70.6198
233,70.6198,TokensAlign,up,70.9393
235,71.4032,TokensAlign,right,71.8082
236,71.8082,TokensAlign,there,72.2882
237,72.2882,TokensAlign,facing,72.8182
238,72.8182,TokensAlign,the,72.9782
239,72.9782,TokensAlign,little,73.2482
240,73.2482,TokensAlign,prince,73.8882
241,73.8882,TokensAlign,was,74.1082
242,74.1082,TokensAlign,one,74.2682
243,74.2682,TokensAlign,of,74.4082
244,74.4082,TokensAlign,those,74.6482
245,74.6482,TokensAlign,yellow,75.0782
246,75.0782,TokensAlign,snakes,75.6982
247,75.6982,TokensAlign,that,75.8582
248,75.8582,TokensAlign,can,76.0582
249,76.0582,TokensAlign,kill,76.3582
250,76.3582,TokensAlign,you,76.5582
251,76.5582,TokensAlign,in,76.7082
252,76.7082,TokensAlign,thirty,77.1882
253,77.1882,TokensAlign,seconds,77.8682
254,77.8682,TokensAlign,flat,78.311
256,78.9445,TokensAlign,even,79.4695
257,79.4695,TokensAlign,as,79.6195
258,79.6195,TokensAlign,i,79.7595
259,79.7595,TokensAlign,dug,80.1195
260,80.1195,TokensAlign,around,80.5395
261,80.5395,TokensAlign,in,80.6295
262,80.6295,TokensAlign,my,80.7895
263,80.7895,TokensAlign,pocket,81.2195
264,81.2195,TokensAlign,to,81.3095
265,81.3095,TokensAlign,take,81.6395
266,81.6395,TokensAlign,out,81.7895
267,81.7895,TokensAlign,my,81.9895
268,81.9895,TokensAlign,revolver,82.5932
270,82.9673,TokensAlign,i,83.0423
271,83.0423,TokensAlign,made,83.3123
272,83.3123,TokensAlign,a,83.3923
273,83.3923,TokensAlign,running,83.8523
274,83.8523,TokensAlign,step,84.2072
276,84.3917,TokensAlign,back,84.7764
278,85.5496,TokensAlign,but,85.7046
279,85.7046,TokensAlign,at,85.8846
280,85.8846,TokensAlign,the,86.0146
281,86.0146,TokensAlign,noise,86.3846
282,86.3846,TokensAlign,i,86.5446
283,86.5446,TokensAlign,made,86.9144
285,87.2685,TokensAlign,the,87.3335
286,87.3335,TokensAlign,snake,87.7735
287,87.7735,TokensAlign,let,87.9935
288,87.9935,TokensAlign,himself,88.5435
289,88.5435,TokensAlign,flow,88.8135
290,88.8135,TokensAlign,easily,89.3635
291,89.3635,TokensAlign,across,89.7835
292,89.7835,TokensAlign,the,89.8635
293,89.8635,TokensAlign,sand,90.4329
295,90.7372,TokensAlign,like,90.9922
296,90.9922,TokensAlign,the,91.0822
297,91.0822,TokensAlign,dying,91.5622
298,91.5622,TokensAlign,spray,92.0622
299,92.0622,TokensAlign,of,92.1322
300,92.1322,TokensAlign,a,92.2022
301,92.2022,TokensAlign,fountain,92.7566
303,93.2754,TokensAlign,and,93.4504
304,93.4504,TokensAlign,in,93.5904
305,93.5904,TokensAlign,no,93.8004
306,93.8004,TokensAlign,apparent,94.3904
307,94.3904,TokensAlign,hurry,94.7353
309,95.0844,TokensAlign,slipped,95.5794
310,95.5794,TokensAlign,between,95.9494
311,95.9494,TokensAlign,the,96.0194
312,96.0194,TokensAlign,stones,96.5994
313,96.5994,TokensAlign,with,96.7394
314,96.7394,TokensAlign,a,96.7994
315,96.7994,TokensAlign,light,97.1594
316,97.1594,TokensAlign,metallic,97.7694
317,97.7694,TokensAlign,sound,98.2681
319,99.1361,TokensAlign,i,99.4311
320,99.4311,TokensAlign,reached,99.8411
321,99.8411,TokensAlign,the,99.9411
322,99.9411,TokensAlign,wall,100.2511
323,100.2511,TokensAlign,just,100.6311
324,100.6311,TokensAlign,in,100.7611
325,100.7611,TokensAlign,time,101.0611
326,101.0611,TokensAlign,to,101.1611
327,101.1611,TokensAlign,catch,101.5711
328,101.5711,TokensAlign,my,101.7411
329,101.7411,TokensAlign,little,101.9711
330,101.9711,TokensAlign,fellow,102.3511
331,102.3511,TokensAlign,in,102.4511
332,102.4511,TokensAlign,my,102.6211
333,102.6211,TokensAlign,arms,103.1801
335,103.3646,TokensAlign,who,103.4296
336,103.4296,TokensAlign,was,103.6596
337,103.6596,TokensAlign,white,103.9196
338,103.9196,TokensAlign,as,104.1196
339,104.1196,TokensAlign,snow,104.5044
341,105.2975,TokensAlign,what,105.4325
342,105.4325,TokensAlign,s,105.5125
343,105.5125,TokensAlign,going,105.7625
344,105.7625,TokensAlign,on,105.9425
345,105.9425,TokensAlign,here,106.1974
347,106.3969,TokensAlign,why,106.8419
348,106.8419,TokensAlign,are,106.9619
349,106.9619,TokensAlign,you,107.0519
350,107.0519,TokensAlign,talking,107.4419
351,107.4419,TokensAlign,with,107.5819
352,107.5819,TokensAlign,snakes,108.1811
354,109.1488,TokensAlign,i,109.3138
355,109.3138,TokensAlign,d,109.3838
356,109.3838,TokensAlign,loosened,109.8738
357,109.8738,TokensAlign,the,109.9538
358,109.9538,TokensAlign,golden,110.4438
359,110.4438,TokensAlign,muffler,110.8538
360,110.8538,TokensAlign,that,110.9938
361,110.9938,TokensAlign,he,111.1338
362,111.1338,TokensAlign,always,111.6138
363,111.6138,TokensAlign,wore,111.8634
365,112.3373,TokensAlign,i,112.4423
366,112.4423,TokensAlign,d,112.5123
367,112.5123,TokensAlign,moistened,113.0323
368,113.0323,TokensAlign,his,113.2523
369,113.2523,TokensAlign,temples,113.8123
370,113.8123,TokensAlign,and,113.9223
371,113.9223,TokensAlign,had,114.1423
372,114.1423,TokensAlign,him,114.3423
373,114.3423,TokensAlign,drink,114.7619
375,115.1509,TokensAlign,and,115.5659
376,115.5659,TokensAlign,now,115.9656
378,116.3347,TokensAlign,i,116.4497
379,116.4497,TokensAlign,didn,116.7197
380,116.7197,TokensAlign,t,116.7797
381,116.7797,TokensAlign,dare,117.0397
382,117.0397,TokensAlign,ask,117.3397
383,117.3397,TokensAlign,him,117.4397
384,117.4397,TokensAlign,anything,117.8297
385,117.8297,TokensAlign,more,118.0993
387,118.9324,TokensAlign,he,119.0974
388,119.0974,TokensAlign,looked,119.4274
389,119.4274,TokensAlign,at,119.4874
390,119.4874,TokensAlign,me,119.6174
391,119.6174,TokensAlign,gravely,120.1774
392,120.1774,TokensAlign,and,120.2874
393,120.2874,TokensAlign,put,120.4774
394,120.4774,TokensAlign,his,120.6274
395,120.6274,TokensAlign,arms,120.9974
396,120.9974,TokensAlign,around,121.2774
397,121.2774,TokensAlign,my,121.4474
398,121.4474,TokensAlign,neck,121.8714
400,122.4301,TokensAlign,i,122.5551
401,122.5551,TokensAlign,felt,122.8451
402,122.8451,TokensAlign,his,123.0451
403,123.0451,TokensAlign,heart,123.5151
404,123.5151,TokensAlign,beat,123.8051
405,123.8051,TokensAlign,like,124.0151
406,124.0151,TokensAlign,the,124.1051
407,124.1051,TokensAlign,heart,124.4551
408,124.4551,TokensAlign,of,124.5251
409,124.5251,TokensAlign,a,124.5951
410,124.5951,TokensAlign,dying,125.2051
411,125.2051,TokensAlign,bird,125.7251
412,125.7251,TokensAlign,when,125.8651
413,125.8651,TokensAlign,shot,126.1951
414,126.1951,TokensAlign,with,126.3251
415,126.3251,TokensAlign,a,126.4051
416,126.4051,TokensAlign,rifle,126.8734
418,127.4869,TokensAlign,he,127.5719
419,127.5719,TokensAlign,said,127.8319
420,127.8319,TokensAlign,to,127.9819
421,127.9819,TokensAlign,me,128.2418
423,128.9701,TokensAlign,i,129.0451
424,129.0451,TokensAlign,m,129.1251
425,129.1251,TokensAlign,glad,129.4351
426,129.4351,TokensAlign,that,129.6451
427,129.6451,TokensAlign,you,129.7251
428,129.7251,TokensAlign,ve,129.7851
429,129.7851,TokensAlign,found,130.0651
430,130.0651,TokensAlign,what,130.2051
431,130.2051,TokensAlign,was,130.3951
432,130.3951,TokensAlign,wrong,130.5651
433,130.5651,TokensAlign,with,130.6751
434,130.6751,TokensAlign,your,130.8351
435,130.8351,TokensAlign,engine,131.2696
437,131.7384,TokensAlign,now,131.9134
438,131.9134,TokensAlign,you,132.0834
439,132.0834,TokensAlign,ll,132.1434
440,132.1434,TokensAlign,be,132.2734
441,132.2734,TokensAlign,able,132.5034
442,132.5034,TokensAlign,to,132.6134
443,132.6134,TokensAlign,go,132.8034
444,132.8034,TokensAlign,back,133.1734
445,133.1734,TokensAlign,home,133.4481
447,134.1215,TokensAlign,how,134.2765
448,134.2765,TokensAlign,did,134.4265
449,134.4265,TokensAlign,you,134.5265
450,134.5265,TokensAlign,know,134.8415
452,135.5598,TokensAlign,i,135.6648
453,135.6648,TokensAlign,was,135.8848
454,135.8848,TokensAlign,just,136.1248
455,136.1248,TokensAlign,coming,136.4548
456,136.4548,TokensAlign,to,136.5548
457,136.5548,TokensAlign,tell,136.8748
458,136.8748,TokensAlign,him,137.0848
459,137.0848,TokensAlign,that,137.4748
460,137.4748,TokensAlign,against,137.9448
461,137.9448,TokensAlign,all,138.1648
462,138.1648,TokensAlign,odds,138.6448
463,138.6448,TokensAlign,my,138.8248
464,138.8248,TokensAlign,work,138.9948
465,138.9948,TokensAlign,had,139.2248
466,139.2248,TokensAlign,been,139.3548
467,139.3548,TokensAlign,successful,140.0334
469,140.8664,TokensAlign,he,140.9914
470,140.9914,TokensAlign,made,141.2414
471,141.2414,TokensAlign,no,141.5014
472,141.5014,TokensAlign,answer,141.7814
473,141.7814,TokensAlign,to,141.9114
474,141.9114,TokensAlign,my,142.0514
475,142.0514,TokensAlign,question,142.611
477,143.0449,TokensAlign,but,143.1399
478,143.1399,TokensAlign,he,143.2799
479,143.2799,TokensAlign,added,143.6849
481,144.3035,TokensAlign,i,144.4185
482,144.4185,TokensAlign,m,144.5085
483,144.5085,TokensAlign,also,144.8585
484,144.8585,TokensAlign,going,145.1885
485,145.1885,TokensAlign,back,145.4785
486,145.4785,TokensAlign,home,145.6785
487,145.6785,TokensAlign,today,146.0982
489,146.9163,TokensAlign,then,147.1113
490,147.1113,TokensAlign,he,147.2413
491,147.2413,TokensAlign,said,147.5413
492,147.5413,TokensAlign,sadly,148.0661
494,148.6797,TokensAlign,it,148.7947
495,148.7947,TokensAlign,s,148.8447
496,148.8447,TokensAlign,a,148.8847
497,148.8847,TokensAlign,lot,149.1847
498,149.1847,TokensAlign,further,149.7543
500,150.1783,TokensAlign,it,150.3333
501,150.3333,TokensAlign,s,150.3633
502,150.3633,TokensAlign,much,150.6733
503,150.6733,TokensAlign,more,150.8833
504,150.8833,TokensAlign,difficult,151.5926
506,152.8546,TokensAlign,i,152.9996
507,152.9996,TokensAlign,felt,153.3596
508,153.3596,TokensAlign,very,153.7696
509,153.7696,TokensAlign,clearly,154.3196
510,154.3196,TokensAlign,that,154.4896
511,154.4896,TokensAlign,something,154.9296
512,154.9296,TokensAlign,extraordinary,155.7096
513,155.7096,TokensAlign,was,155.8896
514,155.8896,TokensAlign,happening,156.3737
516,157.122,TokensAlign,i,157.197
517,157.197,TokensAlign,held,157.577
518,157.577,TokensAlign,him,157.787
519,157.787,TokensAlign,tightly,158.287
520,158.287,TokensAlign,in,158.447
521,158.447,TokensAlign,my,158.677
522,158.677,TokensAlign,arms,159.007
523,159.007,TokensAlign,like,159.197
524,159.197,TokensAlign,a,159.227
525,159.227,TokensAlign,small,159.617
526,159.617,TokensAlign,child,160.1665
528,160.4308,TokensAlign,and,160.7558
529,160.7558,TokensAlign,yet,160.9358
530,160.9358,TokensAlign,it,161.0658
531,161.0658,TokensAlign,seemed,161.4158
532,161.4158,TokensAlign,to,161.5758
533,161.5758,TokensAlign,me,161.7258
534,161.7258,TokensAlign,that,161.8358
535,161.8358,TokensAlign,he,161.9558
536,161.9558,TokensAlign,was,162.1758
537,162.1758,TokensAlign,plummeting,162.7058
538,162.7058,TokensAlign,down,163.0458
539,163.0458,TokensAlign,into,163.2958
540,163.2958,TokensAlign,an,163.3758
541,163.3758,TokensAlign,abyss,163.8748
543,164.3486,TokensAlign,and,164.4936
544,164.4936,TokensAlign,that,164.6136
545,164.6136,TokensAlign,i,164.7736
546,164.7736,TokensAlign,could,164.9536
547,164.9536,TokensAlign,do,165.1036
548,165.1036,TokensAlign,nothing,165.5636
549,165.5636,TokensAlign,to,165.6836
550,165.6836,TokensAlign,restrain,166.1436
551,166.1436,TokensAlign,him,166.3883
553,167.5856,TokensAlign,he,167.6606
554,167.6606,TokensAlign,had,167.8906
555,167.8906,TokensAlign,a,167.9406
556,167.9406,TokensAlign,serious,168.6606
557,168.6606,TokensAlign,look,169.2006
558,169.2006,TokensAlign,as,169.3606
559,169.3606,TokensAlign,if,169.5506
560,169.5506,TokensAlign,lost,169.9606
561,169.9606,TokensAlign,far,170.3006
562,170.3006,TokensAlign,away,170.7046
564,171.6374,TokensAlign,i,171.7524
565,171.7524,TokensAlign,have,171.9624
566,171.9624,TokensAlign,your,172.1524
567,172.1524,TokensAlign,sheep,172.6421
569,173.2357,TokensAlign,and,173.3507
570,173.3507,TokensAlign,i,173.4607
571,173.4607,TokensAlign,have,173.7307
572,173.7307,TokensAlign,the,173.8107
573,173.8107,TokensAlign,box,174.2607
574,174.2607,TokensAlign,for,174.3807
575,174.3807,TokensAlign,the,174.4707
576,174.4707,TokensAlign,sheep,174.8999
578,175.3437,TokensAlign,and,175.4687
579,175.4687,TokensAlign,i,175.5787
580,175.5787,TokensAlign,have,175.8987
581,175.8987,TokensAlign,the,176.0587
582,176.0587,TokensAlign,muzzle,176.4786
584,177.2467,TokensAlign,and,177.3617
585,177.3617,TokensAlign,he,177.4517
586,177.4517,TokensAlign,smiled,178.0617
587,178.0617,TokensAlign,sadly,178.6114
589,179.7338,TokensAlign,i,179.8888
590,179.8888,TokensAlign,waited,180.4988
591,180.4988,TokensAlign,a,180.5588
592,180.5588,TokensAlign,long,180.7988
593,180.7988,TokensAlign,while,181.2137
595,181.8073,TokensAlign,i,181.8923
596,181.8923,TokensAlign,could,182.0723
597,182.0723,TokensAlign,feel,182.4523
598,182.4523,TokensAlign,that,182.5923
599,182.5923,TokensAlign,he,182.7123
600,182.7123,TokensAlign,was,182.8923
601,182.8923,TokensAlign,reviving,183.2723
602,183.2723,TokensAlign,little,183.8623
603,183.8623,TokensAlign,by,183.9823
604,183.9823,TokensAlign,little,184.4168
606,185.2798,TokensAlign,my,185.3448
607,185.3448,TokensAlign,little,185.6348
608,185.6348,TokensAlign,fellow,186.0997
610,186.3989,TokensAlign,i,186.4939
611,186.4939,TokensAlign,said,186.7539
612,186.7539,TokensAlign,to,186.8839
613,186.8839,TokensAlign,him,187.1338
615,187.6276,TokensAlign,you,187.7226
616,187.7226,TokensAlign,re,187.8426
617,187.8426,TokensAlign,afraid,188.4425
619,189.3204,TokensAlign,he,189.4054
620,189.4054,TokensAlign,was,189.6754
621,189.6754,TokensAlign,afraid,190.0554
622,190.0554,TokensAlign,of,190.1454
623,190.1454,TokensAlign,course,190.61
625,191.0839,TokensAlign,but,191.1789
626,191.1789,TokensAlign,he,191.3489
627,191.3489,TokensAlign,laughed,191.7889
628,191.7889,TokensAlign,softly,192.3534
630,193.1266,TokensAlign,i,193.1616
631,193.1616,TokensAlign,ll,193.2216
632,193.2216,TokensAlign,be,193.3616
633,193.3616,TokensAlign,much,193.6716
634,193.6716,TokensAlign,more,193.9316
635,193.9316,TokensAlign,afraid,194.2716
636,194.2716,TokensAlign,this,194.5616
637,194.5616,TokensAlign,evening,194.9861
639,195.9888,TokensAlign,again,196.6238
640,196.6238,TokensAlign,i,196.8838
641,196.8838,TokensAlign,felt,197.2438
642,197.2438,TokensAlign,myself,197.8738
643,197.8738,TokensAlign,frozen,198.4738
644,198.4738,TokensAlign,by,198.6438
645,198.6438,TokensAlign,the,198.7238
646,198.7238,TokensAlign,sense,199.2138
647,199.2138,TokensAlign,of,199.2938
648,199.2938,TokensAlign,something,199.7838
649,199.7838,TokensAlign,irreparable,200.5125
651,201.3555,TokensAlign,and,201.5405
652,201.5405,TokensAlign,i,201.6405
653,201.6405,TokensAlign,knew,202.0405
654,202.0405,TokensAlign,that,202.2705
655,202.2705,TokensAlign,i,202.3505
656,202.3505,TokensAlign,couldn,202.7705
657,202.7705,TokensAlign,t,202.8005
658,202.8005,TokensAlign,bear,203.1805
659,203.1805,TokensAlign,the,203.3905
660,203.3905,TokensAlign,idea,203.7105
661,203.7105,TokensAlign,of,203.9305
662,203.9305,TokensAlign,never,204.3105
663,204.3105,TokensAlign,hearing,204.7605
664,204.7605,TokensAlign,that,205.0305
665,205.0305,TokensAlign,laughter,205.4605
666,205.4605,TokensAlign,again,205.9195
668,206.8673,TokensAlign,for,207.0123
669,207.0123,TokensAlign,me,207.4172
671,207.8662,TokensAlign,it,207.9812
672,207.9812,TokensAlign,was,208.1412
673,208.1412,TokensAlign,like,208.3812
674,208.3812,TokensAlign,a,208.4212
675,208.4212,TokensAlign,spring,208.8112
676,208.8112,TokensAlign,of,208.9612
677,208.9612,TokensAlign,fresh,209.4012
678,209.4012,TokensAlign,water,209.7712
679,209.7712,TokensAlign,in,209.8812
680,209.8812,TokensAlign,the,209.9512
681,209.9512,TokensAlign,desert,210.5153
683,211.6377,TokensAlign,little,211.8827
684,211.8827,TokensAlign,fellow,212.3224
686,212.7065,TokensAlign,i,212.8315
687,212.8315,TokensAlign,said,213.1865
689,213.7401,TokensAlign,i,213.8251
690,213.8251,TokensAlign,want,214.0651
691,214.0651,TokensAlign,to,214.1651
692,214.1651,TokensAlign,hear,214.4051
693,214.4051,TokensAlign,you,214.5851
694,214.5851,TokensAlign,laugh,214.9351
695,214.9351,TokensAlign,again,215.3098
697,216.2226,TokensAlign,but,216.3276
698,216.3276,TokensAlign,he,216.4476
699,216.4476,TokensAlign,said,216.7276
700,216.7276,TokensAlign,to,216.9076
701,216.9076,TokensAlign,me,217.1625
703,217.796,TokensAlign,tonight,218.371
704,218.371,TokensAlign,it,218.491
705,218.491,TokensAlign,ll,218.571
706,218.571,TokensAlign,be,218.721
707,218.721,TokensAlign,a,218.881
708,218.881,TokensAlign,year,219.2356
710,219.8193,TokensAlign,my,219.9943
711,219.9943,TokensAlign,star,220.3443
712,220.3443,TokensAlign,will,220.5043
713,220.5043,TokensAlign,be,220.6643
714,220.6643,TokensAlign,right,220.9943
715,220.9943,TokensAlign,above,221.3343
716,221.3343,TokensAlign,the,221.4243
717,221.4243,TokensAlign,spot,221.8543
718,221.8543,TokensAlign,where,222.0743
719,222.0743,TokensAlign,i,222.1343
720,222.1343,TokensAlign,came,222.5243
721,222.5243,TokensAlign,down,222.7943
722,222.7943,TokensAlign,to,222.9543
723,222.9543,TokensAlign,earth,223.2243
724,223.2243,TokensAlign,a,223.3243
725,223.3243,TokensAlign,year,223.5643
726,223.5643,TokensAlign,ago,223.918
728,225.0304,TokensAlign,little,225.2454
729,225.2454,TokensAlign,fellow,225.7353
731,226.1943,TokensAlign,is,226.3993
732,226.3993,TokensAlign,this,226.6593
733,226.6593,TokensAlign,all,226.7793
734,226.7793,TokensAlign,a,226.9193
735,226.9193,TokensAlign,bad,227.2793
736,227.2793,TokensAlign,dream,227.6788
738,227.993,TokensAlign,this,228.218
739,228.218,TokensAlign,business,228.678
740,228.678,TokensAlign,with,228.818
741,228.818,TokensAlign,the,228.898
742,228.898,TokensAlign,snake,229.458
743,229.458,TokensAlign,and,229.608
744,229.608,TokensAlign,the,229.708
745,229.708,TokensAlign,meeting,230.068
746,230.068,TokensAlign,place,230.468
747,230.468,TokensAlign,and,230.558
748,230.558,TokensAlign,the,230.618
