line,tmin,tier,text,tmax
750,234.48,TokensAlign,me,234.65
751,234.65,TokensAlign,that,234.79
752,234.79,TokensAlign,i,234.88
753,234.88,TokensAlign,was,235.11
754,235.11,TokensAlign,carrying,235.62
755,235.62,TokensAlign,a,235.7
756,235.7,TokensAlign,very,236.05
757,236.05,TokensAlign,fragile,236.79
758,236.79,TokensAlign,treasure,237.349
760,237.8229,TokensAlign,it,238.1479
761,238.1479,TokensAlign,even,238.5179
762,238.5179,TokensAlign,seemed,238.9279
763,238.9279,TokensAlign,to,239.0179
764,239.0179,TokensAlign,me,239.2179
765,239.2179,TokensAlign,that,239.3579
766,239.3579,TokensAlign,there,239.4979
767,239.4979,TokensAlign,was,239.6679
768,239.6679,TokensAlign,nothing,240.2279
769,240.2279,TokensAlign,more,240.4679
770,240.4679,TokensAlign,fragile,241.0379
771,241.0379,TokensAlign,on,241.1979
772,241.1979,TokensAlign,earth,241.5819
774,242.7841,TokensAlign,i,242.9291
775,242.9291,TokensAlign,looked,243.2991
776,243.2991,TokensAlign,in,243.4391
777,243.4391,TokensAlign,the,243.5191
778,243.5191,TokensAlign,moonlight,244.1491
779,244.1491,TokensAlign,at,244.2591
780,244.2591,TokensAlign,his,244.4591
781,244.4591,TokensAlign,pale,244.8691
782,244.8691,TokensAlign,forehead,245.4634
784,245.7726,TokensAlign,his,245.8876
785,245.8876,TokensAlign,closed,246.4376
786,246.4376,TokensAlign,eyes,246.8774
788,247.2714,TokensAlign,his,247.4064
789,247.4064,TokensAlign,locks,247.8264
790,247.8264,TokensAlign,of,247.9364
791,247.9364,TokensAlign,hair,248.2364
792,248.2364,TokensAlign,that,248.4264
793,248.4264,TokensAlign,trembled,248.9864
794,248.9864,TokensAlign,in,249.0964
795,249.0964,TokensAlign,the,249.1964
796,249.1964,TokensAlign,wind,249.5958
798,250.0946,TokensAlign,and,250.2496
799,250.2496,TokensAlign,i,250.3596
800,250.3596,TokensAlign,said,250.6596
801,250.6596,TokensAlign,to,250.7996
802,250.7996,TokensAlign,myself,251.3895
804,252.1577,TokensAlign,what,252.2827
805,252.2827,TokensAlign,i,252.4627
806,252.4627,TokensAlign,see,252.7827
807,252.7827,TokensAlign,here,253.1027
808,253.1027,TokensAlign,is,253.2627
809,253.2627,TokensAlign,only,253.5927
810,253.5927,TokensAlign,a,253.6327
811,253.6327,TokensAlign,shell,254.0876
813,254.7012,TokensAlign,that,254.8162
814,254.8162,TokensAlign,which,255.1362
815,255.1362,TokensAlign,is,255.2562
816,255.2562,TokensAlign,most,255.6762
817,255.6762,TokensAlign,important,256.2962
818,256.2962,TokensAlign,is,256.4262
819,256.4262,TokensAlign,invisible,256.9855
821,258.2077,TokensAlign,as,258.3727
822,258.3727,TokensAlign,his,258.5327
823,258.5327,TokensAlign,slightly,259.0627
824,259.0627,TokensAlign,parted,259.6127
825,259.6127,TokensAlign,lips,260.0527
826,260.0527,TokensAlign,gave,260.3627
827,260.3627,TokensAlign,way,260.5327
828,260.5327,TokensAlign,to,260.7027
829,260.7027,TokensAlign,a,260.8127
830,260.8127,TokensAlign,half,261.1027
831,261.1027,TokensAlign,smile,261.6027
832,261.6027,TokensAlign,i,261.6927
833,261.6927,TokensAlign,continued,262.3815
835,263.2195,TokensAlign,what,263.3445
836,263.3445,TokensAlign,i,263.4845
837,263.4845,TokensAlign,find,263.9145
838,263.9145,TokensAlign,so,264.1745
839,264.1745,TokensAlign,deeply,264.6145
840,264.6145,TokensAlign,moving,265.0445
841,265.0445,TokensAlign,about,265.3845
842,265.3845,TokensAlign,this,265.6545
843,265.6545,TokensAlign,little,265.9245
844,265.9245,TokensAlign,sleeping,266.5045
845,266.5045,TokensAlign,prince,267.0932
847,267.5671,TokensAlign,is,267.6821
848,267.6821,TokensAlign,his,267.8621
849,267.8621,TokensAlign,devotion,268.4121
850,268.4121,TokensAlign,to,268.5521
851,268.5521,TokensAlign,a,268.6321
852,268.6321,TokensAlign,flower,269.097
854,269.94,TokensAlign,it,270.085
855,270.085,TokensAlign,s,270.165
856,270.165,TokensAlign,the,270.335
857,270.335,TokensAlign,image,270.735
858,270.735,TokensAlign,of,271.015
859,271.015,TokensAlign,a,271.105
860,271.105,TokensAlign,rose,271.455
861,271.455,TokensAlign,that,271.635
862,271.635,TokensAlign,shines,272.115
863,272.115,TokensAlign,in,272.195
864,272.195,TokensAlign,him,272.405
865,272.405,TokensAlign,like,272.665
866,272.665,TokensAlign,the,272.765
867,272.765,TokensAlign,flame,273.145
868,273.145,TokensAlign,of,273.265
869,273.265,TokensAlign,a,273.305
870,273.305,TokensAlign,lamp,273.895
871,273.895,TokensAlign,even,274.185
872,274.185,TokensAlign,when,274.345
873,274.345,TokensAlign,he,274.445
874,274.445,TokensAlign,s,274.575
875,274.575,TokensAlign,sleeping,275.0434
877,275.9612,TokensAlign,and,276.1262
878,276.1262,TokensAlign,i,276.2162
879,276.2162,TokensAlign,came,276.5562
880,276.5562,TokensAlign,to,276.6862
881,276.6862,TokensAlign,think,277.0262
882,277.0262,TokensAlign,of,277.1162
883,277.1162,TokensAlign,him,277.2962
884,277.2962,TokensAlign,as,277.4462
885,277.4462,TokensAlign,even,277.7062
886,277.7062,TokensAlign,more,278.0162
887,278.0162,TokensAlign,fragile,278.6257
889,279.9526,TokensAlign,one,280.1076
890,280.1076,TokensAlign,has,280.4376
891,280.4376,TokensAlign,to,280.5576
892,280.5576,TokensAlign,look,280.7576
893,280.7576,TokensAlign,after,281.1176
894,281.1176,TokensAlign,lamps,281.7471
896,282.1162,TokensAlign,a,282.1712
897,282.1712,TokensAlign,gust,282.6012
898,282.6012,TokensAlign,of,282.7312
899,282.7312,TokensAlign,wind,283.0712
900,283.0712,TokensAlign,can,283.2712
901,283.2712,TokensAlign,put,283.4712
902,283.4712,TokensAlign,them,283.6312
903,283.6312,TokensAlign,out,283.9954
905,284.7786,TokensAlign,and,284.9636
906,284.9636,TokensAlign,continuing,285.6336
907,285.6336,TokensAlign,to,285.7836
908,285.7836,TokensAlign,walk,286.1634
910,286.6622,TokensAlign,i,286.7772
911,286.7772,TokensAlign,found,287.1972
912,287.1972,TokensAlign,the,287.3372
913,287.3372,TokensAlign,well,287.7272
914,287.7272,TokensAlign,at,287.8872
915,287.8872,TokensAlign,daybreak,288.4515
918,289.6757,TokensAlign,men,290.1557
920,290.3402,TokensAlign,said,290.5452
921,290.5452,TokensAlign,the,290.6552
922,290.6552,TokensAlign,little,290.8852
923,290.8852,TokensAlign,prince,291.3949
925,291.5994,TokensAlign,stuff,292.2944
926,292.2944,TokensAlign,themselves,292.9044
927,292.9044,TokensAlign,into,293.1644
928,293.1644,TokensAlign,express,293.7344
929,293.7344,TokensAlign,trains,294.3085
931,294.5828,TokensAlign,but,294.7078
932,294.7078,TokensAlign,they,294.8778
933,294.8778,TokensAlign,don,295.0878
934,295.0878,TokensAlign,t,295.1178
935,295.1178,TokensAlign,know,295.2578
936,295.2578,TokensAlign,what,295.4078
937,295.4078,TokensAlign,they,295.5278
938,295.5278,TokensAlign,re,295.5878
939,295.5878,TokensAlign,looking,295.9278
940,295.9278,TokensAlign,for,296.2321
942,296.5414,TokensAlign,so,296.7364
943,296.7364,TokensAlign,they,296.8864
944,296.8864,TokensAlign,rush,297.1864
945,297.1864,TokensAlign,about,297.6264
946,297.6264,TokensAlign,and,297.7864
947,297.7864,TokensAlign,go,297.9464
948,297.9464,TokensAlign,in,298.0864
949,298.0864,TokensAlign,circles,298.796
951,299.4295,TokensAlign,and,299.5845
952,299.5845,TokensAlign,he,299.7045
953,299.7045,TokensAlign,added,300.0994
955,300.683,TokensAlign,it,300.828
956,300.828,TokensAlign,s,300.898
957,300.898,TokensAlign,not,301.158
958,301.158,TokensAlign,worth,301.518
959,301.518,TokensAlign,it,301.7874
961,303.3687,TokensAlign,the,303.5237
962,303.5237,TokensAlign,well,303.8337
963,303.8337,TokensAlign,we,303.9237
964,303.9237,TokensAlign,had,304.0937
965,304.0937,TokensAlign,reached,304.6437
966,304.6437,TokensAlign,wasn,304.8837
967,304.8837,TokensAlign,t,305.0137
968,305.0137,TokensAlign,like,305.3237
969,305.3237,TokensAlign,the,305.4537
970,305.4537,TokensAlign,other,305.6437
971,305.6437,TokensAlign,wells,305.9737
972,305.9737,TokensAlign,of,306.0637
973,306.0637,TokensAlign,the,306.1437
974,306.1437,TokensAlign,sahara,306.7278
976,307.476,TokensAlign,the,307.561
977,307.561,TokensAlign,wells,307.961
978,307.961,TokensAlign,of,308.041
979,308.041,TokensAlign,the,308.121
980,308.121,TokensAlign,sahara,308.761
981,308.761,TokensAlign,are,309.061
982,309.061,TokensAlign,mere,309.401
983,309.401,TokensAlign,holes,310.011
984,310.011,TokensAlign,dug,310.261
985,310.261,TokensAlign,in,310.371
986,310.371,TokensAlign,the,310.451
987,310.451,TokensAlign,sand,310.9604
989,311.3046,TokensAlign,this,311.8596
990,311.8596,TokensAlign,one,312.0496
991,312.0496,TokensAlign,looked,312.3896
992,312.3896,TokensAlign,like,312.5996
993,312.5996,TokensAlign,a,312.6396
994,312.6396,TokensAlign,village,313.1296
995,313.1296,TokensAlign,well,313.3984
997,314.0269,TokensAlign,but,314.1719
998,314.1719,TokensAlign,there,314.3519
999,314.3519,TokensAlign,was,314.5519
1000,314.5519,TokensAlign,no,314.7519
1001,314.7519,TokensAlign,village,315.2419
1002,315.2419,TokensAlign,there,315.4866
1004,315.9654,TokensAlign,and,316.1004
1005,316.1004,TokensAlign,i,316.2004
1006,316.2004,TokensAlign,thought,316.4304
1007,316.4304,TokensAlign,i,316.5404
1008,316.5404,TokensAlign,was,316.7104
1009,316.7104,TokensAlign,dreaming,317.1853
1011,318.1581,TokensAlign,it,318.2831
1012,318.2831,TokensAlign,s,318.3531
1013,318.3531,TokensAlign,strange,319.2131
1014,319.2131,TokensAlign,i,319.3231
1015,319.3231,TokensAlign,said,319.5631
1016,319.5631,TokensAlign,to,319.6531
1017,319.6531,TokensAlign,the,319.7331
1018,319.7331,TokensAlign,little,319.9731
1019,319.9731,TokensAlign,prince,320.4823
1021,320.8963,TokensAlign,everything,321.3513
1022,321.3513,TokensAlign,s,321.4713
1023,321.4713,TokensAlign,been,321.6713
1024,321.6713,TokensAlign,prepared,322.3106
1026,322.5849,TokensAlign,the,322.6499
1027,322.6499,TokensAlign,pulley,323.1199
1028,323.1199,TokensAlign,the,323.2199
1029,323.2199,TokensAlign,bucket,323.7099
1030,323.7099,TokensAlign,and,323.7999
1031,323.7999,TokensAlign,the,323.9099
1032,323.9099,TokensAlign,rope,324.3487
1034,324.8425,TokensAlign,he,325.0575
1035,325.0575,TokensAlign,laughed,325.5321
1037,325.7416,TokensAlign,took,325.9466
1038,325.9466,TokensAlign,the,326.0966
1039,326.0966,TokensAlign,rope,326.7066
1040,326.7066,TokensAlign,and,326.9366
1041,326.9366,TokensAlign,put,327.1066
1042,327.1066,TokensAlign,the,327.2366
1043,327.2366,TokensAlign,pulley,327.6366
1044,327.6366,TokensAlign,to,327.7866
1045,327.7866,TokensAlign,work,328.1796
1047,328.7483,TokensAlign,and,329.0633
1048,329.0633,TokensAlign,the,329.1433
1049,329.1433,TokensAlign,pulley,329.5533
1050,329.5533,TokensAlign,moaned,330.0833
1051,330.0833,TokensAlign,like,330.2633
1052,330.2633,TokensAlign,an,330.3533
1053,330.3533,TokensAlign,old,330.6833
1054,330.6833,TokensAlign,weathervane,331.3533
1055,331.3533,TokensAlign,when,331.6633
1056,331.6633,TokensAlign,there,331.7533
1057,331.7533,TokensAlign,has,332.0033
1058,332.0033,TokensAlign,long,332.3133
1059,332.3133,TokensAlign,been,332.6433
1060,332.6433,TokensAlign,no,332.8733
1061,332.8733,TokensAlign,wind,333.3371
1063,334.1651,TokensAlign,can,334.3001
1064,334.3001,TokensAlign,you,334.4301
1065,334.4301,TokensAlign,hear,334.6101
1066,334.6101,TokensAlign,that,335.1248
1068,335.3641,TokensAlign,said,335.5591
1069,335.5591,TokensAlign,the,335.6391
1070,335.6391,TokensAlign,little,335.8891
1071,335.8891,TokensAlign,prince,336.3688
1073,336.6581,TokensAlign,we,337.0031
1074,337.0031,TokensAlign,ve,337.0831
1075,337.0831,TokensAlign,woken,337.3731
1076,337.3731,TokensAlign,up,337.5831
1077,337.5831,TokensAlign,the,337.6831
1078,337.6831,TokensAlign,well,338.0231
1079,338.0231,TokensAlign,and,338.1831
1080,338.1831,TokensAlign,it,338.3331
1081,338.3331,TokensAlign,s,338.4031
1082,338.4031,TokensAlign,singing,338.8872
1084,339.7302,TokensAlign,i,339.8752
1085,339.8752,TokensAlign,didn,340.1452
1086,340.1452,TokensAlign,t,340.1752
1087,340.1752,TokensAlign,want,340.4252
1088,340.4252,TokensAlign,him,340.5452
1089,340.5452,TokensAlign,to,340.6052
1090,340.6052,TokensAlign,tire,340.8652
1091,340.8652,TokensAlign,himself,341.4052
1092,341.4052,TokensAlign,out,341.7598
1094,342.2935,TokensAlign,let,342.4485
1095,342.4485,TokensAlign,me,342.6085
1096,342.6085,TokensAlign,do,342.7585
1097,342.7585,TokensAlign,it,343.1785
1098,343.1785,TokensAlign,i,343.2885
1099,343.2885,TokensAlign,said,343.6378
1101,343.962,TokensAlign,it,344.057
1102,344.057,TokensAlign,s,344.117
1103,344.117,TokensAlign,too,344.267
1104,344.267,TokensAlign,heavy,344.517
1105,344.517,TokensAlign,for,344.687
1106,344.687,TokensAlign,you,344.9517
1108,345.9743,TokensAlign,i,346.1693
1109,346.1693,TokensAlign,hoisted,346.6493
1110,346.6493,TokensAlign,the,346.7593
1111,346.7593,TokensAlign,bucket,347.1893
1112,347.1893,TokensAlign,slowly,347.7493
1113,347.7493,TokensAlign,to,347.8893
1114,347.8893,TokensAlign,the,348.0093
1115,348.0093,TokensAlign,edge,348.2293
1116,348.2293,TokensAlign,of,348.3093
1117,348.3093,TokensAlign,the,348.4093
1118,348.4093,TokensAlign,well,348.8493
1119,348.8493,TokensAlign,and,349.0993
1120,349.0993,TokensAlign,set,349.3193
1121,349.3193,TokensAlign,it,349.4693
1122,349.4693,TokensAlign,down,349.7793
1123,349.7793,TokensAlign,good,350.0893
1124,350.0893,TokensAlign,and,350.2793
1125,350.2793,TokensAlign,level,350.6727
1127,351.2762,TokensAlign,the,351.3412
1128,351.3412,TokensAlign,song,351.6612
1129,351.6612,TokensAlign,of,351.8412
1130,351.8412,TokensAlign,the,351.9512
1131,351.9512,TokensAlign,pulley,352.3412
1132,352.3412,TokensAlign,continued,352.9612
1133,352.9612,TokensAlign,in,353.0512
1134,353.0512,TokensAlign,my,353.2712
1135,353.2712,TokensAlign,ears,354.1712
1136,354.1712,TokensAlign,and,354.3412
1137,354.3412,TokensAlign,in,354.4612
1138,354.4612,TokensAlign,the,354.5312
1139,354.5312,TokensAlign,still,354.9512
1140,354.9512,TokensAlign,trembling,355.5312
1141,355.5312,TokensAlign,water,356.4112
1142,356.4112,TokensAlign,i,356.5312
1143,356.5312,TokensAlign,could,356.7112
1144,356.7112,TokensAlign,see,356.9412
1145,356.9412,TokensAlign,the,357.0312
1146,357.0312,TokensAlign,sunlight,357.6612
1147,357.6612,TokensAlign,shimmer,358.0637
1149,359.0414,TokensAlign,i,359.1364
1150,359.1364,TokensAlign,m,359.1864
1151,359.1864,TokensAlign,thirsty,359.7264
1152,359.7264,TokensAlign,for,359.8564
1153,359.8564,TokensAlign,this,360.1264
1154,360.1264,TokensAlign,water,360.5609
1156,360.7504,TokensAlign,said,360.9254
1157,360.9254,TokensAlign,the,361.0354
1158,361.0354,TokensAlign,little,361.2354
1159,361.2354,TokensAlign,prince,361.6701
1161,362.1889,TokensAlign,give,362.3239
1162,362.3239,TokensAlign,me,362.4539
1163,362.4539,TokensAlign,some,362.7139
1164,362.7139,TokensAlign,to,362.8139
1165,362.8139,TokensAlign,drink,363.2586
1167,364.2214,TokensAlign,and,364.4064
1168,364.4064,TokensAlign,i,364.5064
1169,364.5064,TokensAlign,knew,364.8664
1170,364.8664,TokensAlign,then,365.2564
1171,365.2564,TokensAlign,what,365.4964
1172,365.4964,TokensAlign,he,365.6064
1173,365.6064,TokensAlign,d,365.6564
1174,365.6564,TokensAlign,been,365.7964
1175,365.7964,TokensAlign,looking,366.1364
1176,366.1364,TokensAlign,for,366.4408
1178,367.1342,TokensAlign,i,367.5092
1179,367.5092,TokensAlign,raised,367.9192
1180,367.9192,TokensAlign,the,368.0092
1181,368.0092,TokensAlign,bucket,368.3992
1182,368.3992,TokensAlign,to,368.5592
1183,368.5592,TokensAlign,his,368.7092
1184,368.7092,TokensAlign,lips,369.1929
1186,369.5371,TokensAlign,he,369.6321
1187,369.6321,TokensAlign,drank,370.3121
1188,370.3121,TokensAlign,his,370.5321
1189,370.5321,TokensAlign,eyes,370.9821
1190,370.9821,TokensAlign,closed,371.6612
1192,372.0153,TokensAlign,it,372.3603
1193,372.3603,TokensAlign,was,372.5903
1194,372.5903,TokensAlign,as,372.7103
1195,372.7103,TokensAlign,sweet,373.1203
1196,373.1203,TokensAlign,as,373.2503
1197,373.2503,TokensAlign,some,373.4703
1198,373.4703,TokensAlign,special,374.0203
1199,374.0203,TokensAlign,festival,374.7203
1200,374.7203,TokensAlign,treat,375.1344
1202,376.0073,TokensAlign,this,376.3223
1203,376.3223,TokensAlign,water,376.7523
1204,376.7523,TokensAlign,was,376.8823
1205,376.8823,TokensAlign,something,377.3823
1206,377.3823,TokensAlign,very,377.7223
1207,377.7223,TokensAlign,different,378.3223
1208,378.3223,TokensAlign,from,378.6023
1209,378.6023,TokensAlign,ordinary,379.2423
1210,379.2423,TokensAlign,nourishment,379.8061
1212,380.2999,TokensAlign,it,380.4249
1213,380.4249,TokensAlign,was,380.6349
1214,380.6349,TokensAlign,born,380.9349
1215,380.9349,TokensAlign,of,381.1049
1216,381.1049,TokensAlign,the,381.1849
1217,381.1849,TokensAlign,walk,381.5449
1218,381.5449,TokensAlign,under,381.7849
1219,381.7849,TokensAlign,the,381.8649
1220,381.8649,TokensAlign,stars,382.5296
1222,382.7989,TokensAlign,of,382.9139
1223,382.9139,TokensAlign,the,383.0139
1224,383.0139,TokensAlign,song,383.3439
1225,383.3439,TokensAlign,of,383.4439
1226,383.4439,TokensAlign,the,383.5539
1227,383.5539,TokensAlign,pulley,384.0135
1229,384.3676,TokensAlign,of,384.4826
1230,384.4826,TokensAlign,the,384.6226
1231,384.6226,TokensAlign,effort,384.9726
1232,384.9726,TokensAlign,of,385.0526
1233,385.0526,TokensAlign,my,385.2626
1234,385.2626,TokensAlign,arms,385.7871
1236,386.3308,TokensAlign,it,386.4658
1237,386.4658,TokensAlign,was,386.6858
1238,386.6858,TokensAlign,good,386.9958
1239,386.9958,TokensAlign,for,387.0858
1240,387.0858,TokensAlign,the,387.1858
1241,387.1858,TokensAlign,heart,387.8858
1242,387.8858,TokensAlign,like,388.0758
1243,388.0758,TokensAlign,a,388.1158
1244,388.1158,TokensAlign,present,388.7344
1246,389.5475,TokensAlign,when,389.9125
1247,389.9125,TokensAlign,i,390.0325
1248,390.0325,TokensAlign,was,390.2225
1249,390.2225,TokensAlign,a,390.2825
1250,390.2825,TokensAlign,little,390.5925
1251,390.5925,TokensAlign,boy,391.0519
1253,391.4809,TokensAlign,the,391.5759
1254,391.5759,TokensAlign,lights,391.9359
1255,391.9359,TokensAlign,of,392.0459
1256,392.0459,TokensAlign,the,392.1259
1257,392.1259,TokensAlign,christmas,392.7459
1258,392.7459,TokensAlign,tree,392.9859
1259,392.9859,TokensAlign,the,393.2359
1260,393.2359,TokensAlign,music,393.8059
1261,393.8059,TokensAlign,of,393.8759
1262,393.8759,TokensAlign,the,394.0059
1263,394.0059,TokensAlign,midnight,394.4459
1264,394.4459,TokensAlign,mass,395.2259
1265,395.2259,TokensAlign,the,395.3159
1266,395.3159,TokensAlign,tenderness,396.0159
1267,396.0159,TokensAlign,in,396.1059
1268,396.1059,TokensAlign,the,396.2159
1269,396.2159,TokensAlign,smiles,396.8237
1271,397.1279,TokensAlign,produced,397.6829
1272,397.6829,TokensAlign,in,397.7729
1273,397.7729,TokensAlign,a,397.8429
1274,397.8429,TokensAlign,similar,398.3329
1275,398.3329,TokensAlign,way,398.7029
1277,399.042,TokensAlign,the,399.157
1278,399.157,TokensAlign,radiance,399.797
1279,399.797,TokensAlign,of,399.887
1280,399.887,TokensAlign,the,399.977
1281,399.977,TokensAlign,gift,400.337
1282,400.337,TokensAlign,that,400.497
1283,400.497,TokensAlign,i,400.597
1284,400.597,TokensAlign,received,401.2313
1286,402.4534,TokensAlign,the,402.6084
1287,402.6084,TokensAlign,men,402.8184
1288,402.8184,TokensAlign,where,402.9984
1289,402.9984,TokensAlign,you,403.2684
1290,403.2684,TokensAlign,live,403.5934
1292,403.9076,TokensAlign,said,404.1126
1293,404.1126,TokensAlign,the,404.2026
1294,404.2026,TokensAlign,little,404.4726
1295,404.4726,TokensAlign,prince,404.9274
1297,405.3763,TokensAlign,grow,405.5713
1298,405.5713,TokensAlign,five,406.0013
1299,406.0013,TokensAlign,thousand,406.6513
1300,406.6513,TokensAlign,roses,407.1313
1301,407.1313,TokensAlign,in,407.2113
1302,407.2113,TokensAlign,a,407.2613
1303,407.2613,TokensAlign,single,407.8213
1304,407.8213,TokensAlign,garden,408.3606
1306,408.8594,TokensAlign,and,409.0044
1307,409.0044,TokensAlign,they,409.1144
1308,409.1144,TokensAlign,don,409.3444
1309,409.3444,TokensAlign,t,409.3944
1310,409.3944,TokensAlign,find,409.7844
1311,409.7844,TokensAlign,what,409.9144
1312,409.9144,TokensAlign,they,410.0144
1313,410.0144,TokensAlign,re,410.0744
1314,410.0744,TokensAlign,looking,410.4144
1315,410.4144,TokensAlign,for,410.6944
1316,410.6944,TokensAlign,in,410.8144
1317,410.8144,TokensAlign,it,411.0635
1319,411.7818,TokensAlign,they,411.9168
1320,411.9168,TokensAlign,don,412.1068
1321,412.1068,TokensAlign,t,412.1368
1322,412.1368,TokensAlign,find,412.4368
1323,412.4368,TokensAlign,it,412.6866
1325,412.9259,TokensAlign,i,413.0309
1326,413.0309,TokensAlign,replied,413.6107
1328,414.1993,TokensAlign,and,414.6643
1329,414.6643,TokensAlign,yet,414.8443
1330,414.8443,TokensAlign,what,415.0443
1331,415.0443,TokensAlign,they,415.1343
1332,415.1343,TokensAlign,re,415.2043
1333,415.2043,TokensAlign,looking,415.6243
1334,415.6243,TokensAlign,for,416.0134
1336,416.2628,TokensAlign,could,416.3978
1337,416.3978,TokensAlign,be,416.5278
1338,416.5278,TokensAlign,found,416.8578
1339,416.8578,TokensAlign,in,416.9478
1340,416.9478,TokensAlign,a,417.0178
1341,417.0178,TokensAlign,single,417.9278
1342,417.9278,TokensAlign,rose,418.2473
1344,418.5466,TokensAlign,or,418.6716
1345,418.6716,TokensAlign,in,418.7916
1346,418.7916,TokensAlign,a,418.8716
1347,418.8716,TokensAlign,little,419.1816
1348,419.1816,TokensAlign,water,419.6864
1350,420.5245,TokensAlign,that,420.6895
1351,420.6895,TokensAlign,s,420.7695
1352,420.7695,TokensAlign,TRUE,421.1294
1354,421.3987,TokensAlign,i,421.5537
1355,421.5537,TokensAlign,said,421.9336
1357,422.7616,TokensAlign,and,422.9666
1358,422.9666,TokensAlign,the,423.0266
1359,423.0266,TokensAlign,little,423.2866
1360,423.2866,TokensAlign,prince,423.6666
1361,423.6666,TokensAlign,added,424.0614
1363,424.6799,TokensAlign,but,424.7849
1364,424.7849,TokensAlign,the,424.9549
1365,424.9549,TokensAlign,eyes,425.3349
1366,425.3349,TokensAlign,are,425.3749
1367,425.3749,TokensAlign,blind,426.0046
1369,426.2888,TokensAlign,you,426.4038
1370,426.4038,TokensAlign,have,426.6738
1371,426.6738,TokensAlign,to,426.8138
1372,426.8138,TokensAlign,search,427.2038
1373,427.2038,TokensAlign,with,427.3638
1374,427.3638,TokensAlign,the,427.4538
1375,427.4538,TokensAlign,heart,427.9231
1377,429.2899,TokensAlign,i,429.3549
1378,429.3549,TokensAlign,had,429.5249
1379,429.5249,TokensAlign,drunk,429.8549
1380,429.8549,TokensAlign,the,430.0149
1381,430.0149,TokensAlign,water,430.4396
1383,430.9684,TokensAlign,i,431.0734
1384,431.0734,TokensAlign,breathed,431.5934
1385,431.5934,TokensAlign,easily,432.0681
1387,432.7166,TokensAlign,the,432.9916
1388,432.9916,TokensAlign,sand,433.4616
1389,433.4616,TokensAlign,at,433.5516
1390,433.5516,TokensAlign,sunrise,434.1816
1391,434.1816,TokensAlign,is,434.3316
1392,434.3316,TokensAlign,the,434.4016
1393,434.4016,TokensAlign,color,434.7416
1394,434.7416,TokensAlign,of,434.8716
1395,434.8716,TokensAlign,honey,435.2808
1397,435.8196,TokensAlign,this,436.4346
1398,436.4346,TokensAlign,honey,436.8046
1399,436.8046,TokensAlign,color,437.1946
1400,437.1946,TokensAlign,was,437.4346
1401,437.4346,TokensAlign,also,437.7746
1402,437.7746,TokensAlign,making,438.1646
1403,438.1646,TokensAlign,me,438.2646
1404,438.2646,TokensAlign,feel,438.5946
1405,438.5946,TokensAlign,good,438.9486
1407,439.7667,TokensAlign,why,440.1517
1408,440.1517,TokensAlign,then,440.4917
1409,440.4917,TokensAlign,did,440.6617
1410,440.6617,TokensAlign,i,440.8117
1411,440.8117,TokensAlign,have,440.9117
1412,440.9117,TokensAlign,to,440.9817
1413,440.9817,TokensAlign,have,441.1617
1414,441.1617,TokensAlign,this,441.3717
1415,441.3717,TokensAlign,sense,441.9217
1416,441.9217,TokensAlign,of,442.0717
1417,442.0717,TokensAlign,grief,442.6761
1419,443.8284,TokensAlign,you,443.9234
1420,443.9234,TokensAlign,have,444.1234
1421,444.1234,TokensAlign,to,444.2934
1422,444.2934,TokensAlign,keep,444.5734
1423,444.5734,TokensAlign,your,444.7334
1424,444.7334,TokensAlign,promise,445.3879
1426,445.7769,TokensAlign,said,445.9719
1427,445.9719,TokensAlign,the,446.0619
1428,446.0619,TokensAlign,little,446.3219
1429,446.3219,TokensAlign,prince,446.7319
1430,446.7319,TokensAlign,softly,447.3519
1431,447.3519,TokensAlign,who,447.7819
1432,447.7819,TokensAlign,had,447.9619
1433,447.9619,TokensAlign,again,448.3519
1434,448.3519,TokensAlign,sat,448.6619
1435,448.6619,TokensAlign,down,448.9319
1436,448.9319,TokensAlign,beside,449.3619
1437,449.3619,TokensAlign,me,449.5603
1439,450.6877,TokensAlign,what,450.9327
1440,450.9327,TokensAlign,promise,451.4376
1442,452.0511,TokensAlign,you,452.2361
1443,452.2361,TokensAlign,know,452.5711
1445,452.9751,TokensAlign,a,453.0201
1446,453.0201,TokensAlign,muzzle,453.4401
1447,453.4401,TokensAlign,for,453.6201
1448,453.6201,TokensAlign,my,453.7801
1449,453.7801,TokensAlign,sheep,454.2349
1451,455.0379,TokensAlign,i,455.1229
1452,455.1229,TokensAlign,m,455.1829
1453,455.1829,TokensAlign,responsible,455.9629
1454,455.9629,TokensAlign,for,456.1229
1455,456.1229,TokensAlign,this,456.3729
1456,456.3729,TokensAlign,flower,456.7574
1458,458.1293,TokensAlign,i,458.2643
1459,458.2643,TokensAlign,took,458.5343
1460,458.5343,TokensAlign,my,458.7343
1461,458.7343,TokensAlign,sketches,459.2843
1462,459.2843,TokensAlign,out,459.4843
1463,459.4843,TokensAlign,of,459.5643
1464,459.5643,TokensAlign,my,459.7143
1465,459.7143,TokensAlign,pocket,460.2234
1467,460.6873,TokensAlign,the,460.7823
1468,460.7823,TokensAlign,little,461.0423
1469,461.0423,TokensAlign,prince,461.4923
1470,461.4923,TokensAlign,saw,461.7523
1471,461.7523,TokensAlign,them,461.9523
1472,461.9523,TokensAlign,and,462.1523
1473,462.1523,TokensAlign,laughed,462.5423
1474,462.5423,TokensAlign,as,462.6323
