line	tmin	tier	text	tmax
649	196.814600	TokensAlign	i	196.954600
650	196.954600	TokensAlign	forgot	197.334600
651	197.334600	TokensAlign	him	197.624500
652	197.624500	TokensAlign	#	198.063400
653	198.063400	TokensAlign	i	198.148400
654	198.148400	TokensAlign	could	198.338400
655	198.338400	TokensAlign	become	198.718400
656	198.718400	TokensAlign	like	198.918400
657	198.918400	TokensAlign	the	198.998400
658	198.998400	TokensAlign	grownups	199.767600
659	199.767600	TokensAlign	#	199.952100
660	199.952100	TokensAlign	who	200.027100
661	200.027100	TokensAlign	are	200.117100
662	200.117100	TokensAlign	only	200.577100
663	200.577100	TokensAlign	interested	201.087100
664	201.087100	TokensAlign	in	201.277100
665	201.277100	TokensAlign	numbers	201.861900
666	201.861900	TokensAlign	#	202.764900
667	202.764900	TokensAlign	so	203.139900
668	203.139900	TokensAlign	that	203.419900
669	203.419900	TokensAlign	s	203.489900
670	203.489900	TokensAlign	why	203.699900
671	203.699900	TokensAlign	i	203.809900
672	203.809900	TokensAlign	have	203.969900
673	203.969900	TokensAlign	again	204.409900
674	204.409900	TokensAlign	bought	204.719900
675	204.719900	TokensAlign	a	204.779900
676	204.779900	TokensAlign	box	205.139900
677	205.139900	TokensAlign	of	205.219900
678	205.219900	TokensAlign	paints	205.729900
679	205.729900	TokensAlign	and	205.819900
680	205.819900	TokensAlign	some	206.009900
681	206.009900	TokensAlign	pencils	206.663600
682	206.663600	TokensAlign	#	207.351900
683	207.351900	TokensAlign	it	207.436900
684	207.436900	TokensAlign	s	207.496900
685	207.496900	TokensAlign	hard	207.756900
686	207.756900	TokensAlign	to	207.836900
687	207.836900	TokensAlign	take	208.116900
688	208.116900	TokensAlign	up	208.296900
689	208.296900	TokensAlign	drawing	208.626900
690	208.626900	TokensAlign	again	208.926900
691	208.926900	TokensAlign	at	209.046900
692	209.046900	TokensAlign	my	209.296900
693	209.296900	TokensAlign	age	209.671100
694	209.671100	TokensAlign	#	210.025200
695	210.025200	TokensAlign	when	210.150200
696	210.150200	TokensAlign	i	210.270200
697	210.270200	TokensAlign	have	210.410200
698	210.410200	TokensAlign	only	210.780200
699	210.780200	TokensAlign	ever	210.990200
700	210.990200	TokensAlign	attempted	211.490200
701	211.490200	TokensAlign	to	211.580200
702	211.580200	TokensAlign	draw	211.850200
703	211.850200	TokensAlign	a	211.900200
704	211.900200	TokensAlign	boa	212.210200
705	212.210200	TokensAlign	constrictor	212.930200
706	212.930200	TokensAlign	closed	213.530200
707	213.530200	TokensAlign	and	213.690200
708	213.690200	TokensAlign	open	214.010200
709	214.010200	TokensAlign	at	214.110200
710	214.110200	TokensAlign	the	214.230200
711	214.230200	TokensAlign	age	214.450200
712	214.450200	TokensAlign	of	214.520200
713	214.520200	TokensAlign	six	215.032900
714	215.032900	TokensAlign	#	215.766200
715	215.766200	TokensAlign	i	215.891200
716	215.891200	TokensAlign	ll	215.971200
717	215.971200	TokensAlign	try	216.301200
718	216.301200	TokensAlign	of	216.381200
719	216.381200	TokensAlign	course	216.801200
720	216.801200	TokensAlign	to	216.911200
721	216.911200	TokensAlign	make	217.121200
722	217.121200	TokensAlign	my	217.311200
723	217.311200	TokensAlign	portraits	217.901200
724	217.901200	TokensAlign	as	218.041200
725	218.041200	TokensAlign	lifelike	218.601200
726	218.601200	TokensAlign	as	218.731200
727	218.731200	TokensAlign	possible	219.269800
728	219.269800	TokensAlign	#	219.878300
729	219.878300	TokensAlign	but	220.023300
730	220.023300	TokensAlign	i	220.103300
731	220.103300	TokensAlign	m	220.163300
732	220.163300	TokensAlign	not	220.393300
733	220.393300	TokensAlign	quite	220.713300
734	220.713300	TokensAlign	sure	221.023300
735	221.023300	TokensAlign	i	221.063300
736	221.063300	TokensAlign	ll	221.173300
737	221.173300	TokensAlign	succeed	221.782700
738	221.782700	TokensAlign	#	222.441200
739	222.441200	TokensAlign	some	222.666200
740	222.666200	TokensAlign	drawings	223.116200
741	223.116200	TokensAlign	go	223.296200
742	223.296200	TokensAlign	alright	223.865900
743	223.865900	TokensAlign	#	224.344800
744	224.344800	TokensAlign	others	224.739800
745	224.739800	TokensAlign	don	224.939800
746	224.939800	TokensAlign	t	224.969800
747	224.969800	TokensAlign	look	225.169800
748	225.169800	TokensAlign	like	225.359800
749	225.359800	TokensAlign	their	225.489800
750	225.489800	TokensAlign	subjects	226.158900
751	226.158900	TokensAlign	#	226.997000
752	226.997000	TokensAlign	i	227.032000
753	227.032000	TokensAlign	also	227.632000
754	227.632000	TokensAlign	get	227.832000
755	227.832000	TokensAlign	the	227.902000
756	227.902000	TokensAlign	size	228.342000
757	228.342000	TokensAlign	a	228.392000
758	228.392000	TokensAlign	bit	228.642000
759	228.642000	TokensAlign	wrong	228.931200
760	228.931200	TokensAlign	#	229.659500
761	229.659500	TokensAlign	here	229.944500
762	229.944500	TokensAlign	the	230.064500
763	230.064500	TokensAlign	little	230.304500
764	230.304500	TokensAlign	prince	230.654500
765	230.654500	TokensAlign	is	230.794500
766	230.794500	TokensAlign	too	230.984500
767	230.984500	TokensAlign	big	231.373900
768	231.373900	TokensAlign	#	231.668100
769	231.668100	TokensAlign	there	231.973100
770	231.973100	TokensAlign	he	232.193100
771	232.193100	TokensAlign	s	232.293100
772	232.293100	TokensAlign	too	232.453100
773	232.453100	TokensAlign	small	232.923000
774	232.923000	TokensAlign	#	233.731100
775	233.731100	TokensAlign	i	233.816100
776	233.816100	TokensAlign	m	233.886100
777	233.886100	TokensAlign	also	234.256100
778	234.256100	TokensAlign	not	234.536100
779	234.536100	TokensAlign	sure	234.846100
780	234.846100	TokensAlign	about	235.076100
781	235.076100	TokensAlign	the	235.146100
782	235.146100	TokensAlign	colour	235.506100
783	235.506100	TokensAlign	of	235.586100
784	235.586100	TokensAlign	his	235.746100
785	235.746100	TokensAlign	outfit	236.285200
786	236.285200	TokensAlign	#	236.878800
787	236.878800	TokensAlign	so	237.173800
788	237.173800	TokensAlign	i	237.353800
789	237.353800	TokensAlign	fumble	237.783800
790	237.783800	TokensAlign	along	238.183800
791	238.183800	TokensAlign	somehow	238.693800
792	238.693800	TokensAlign	as	238.833800
793	238.833800	TokensAlign	best	239.163800
794	239.163800	TokensAlign	i	239.283800
795	239.283800	TokensAlign	can	239.708300
796	239.708300	TokensAlign	#	240.396700
797	240.396700	TokensAlign	i	240.511700
798	240.511700	TokensAlign	will	240.651700
799	240.651700	TokensAlign	make	240.901700
800	240.901700	TokensAlign	mistakes	241.451700
801	241.451700	TokensAlign	on	241.571700
802	241.571700	TokensAlign	certain	241.961700
803	241.961700	TokensAlign	important	242.541700
804	242.541700	TokensAlign	points	243.051700
805	243.051700	TokensAlign	too	243.385600
806	243.385600	TokensAlign	#	243.944300
807	243.944300	TokensAlign	but	244.069300
808	244.069300	TokensAlign	you	244.139300
809	244.139300	TokensAlign	ll	244.199300
810	244.199300	TokensAlign	have	244.329300
811	244.329300	TokensAlign	to	244.459300
812	244.459300	TokensAlign	forgive	244.799300
813	244.799300	TokensAlign	me	244.999300
814	244.999300	TokensAlign	that	245.383700
815	245.383700	TokensAlign	#	245.872500
816	245.872500	TokensAlign	my	246.027500
817	246.027500	TokensAlign	friend	246.427500
818	246.427500	TokensAlign	never	246.737500
819	246.737500	TokensAlign	gave	247.027500
820	247.027500	TokensAlign	explanations	247.987100
821	247.987100	TokensAlign	#	248.490900
822	248.490900	TokensAlign	perhaps	248.915900
823	248.915900	TokensAlign	he	249.035900
824	249.035900	TokensAlign	thought	249.245900
825	249.245900	TokensAlign	i	249.325900
826	249.325900	TokensAlign	was	249.505900
827	249.505900	TokensAlign	just	249.725900
828	249.725900	TokensAlign	like	249.875900
829	249.875900	TokensAlign	himself	250.365500
830	250.365500	TokensAlign	#	251.243400
831	251.243400	TokensAlign	but	251.438400
832	251.438400	TokensAlign	i	251.618400
833	251.618400	TokensAlign	unfortunately	252.728400
834	252.728400	TokensAlign	don	252.928400
835	252.928400	TokensAlign	t	252.958400
836	252.958400	TokensAlign	know	253.088400
837	253.088400	TokensAlign	how	253.268400
838	253.268400	TokensAlign	to	253.378400
839	253.378400	TokensAlign	see	253.698400
840	253.698400	TokensAlign	sheep	254.028400
841	254.028400	TokensAlign	through	254.258400
842	254.258400	TokensAlign	boxes	254.902100
843	254.902100	TokensAlign	#	255.530600
844	255.530600	TokensAlign	perhaps	255.925600
845	255.925600	TokensAlign	i	255.985600
846	255.985600	TokensAlign	m	256.035600
847	256.035600	TokensAlign	a	256.115600
848	256.115600	TokensAlign	bit	256.395600
849	256.395600	TokensAlign	like	256.575600
850	256.575600	TokensAlign	the	256.635600
851	256.635600	TokensAlign	grownups	257.209700
852	257.209700	TokensAlign	#	257.793400
853	257.793400	TokensAlign	i	257.878400
854	257.878400	TokensAlign	must	258.138400
855	258.138400	TokensAlign	have	258.248400
856	258.248400	TokensAlign	got	258.528400
857	258.528400	TokensAlign	older	258.873100
858	258.873100	TokensAlign	#	259.100000
859	260.100000	TokensAlign	#	260.194900
860	260.194900	TokensAlign	every	260.549900
861	260.549900	TokensAlign	day	260.859900
862	260.859900	TokensAlign	i	260.979900
863	260.979900	TokensAlign	d	261.079900
864	261.079900	TokensAlign	learn	261.339900
865	261.339900	TokensAlign	something	261.789900
866	261.789900	TokensAlign	about	262.029900
867	262.029900	TokensAlign	his	262.199900
868	262.199900	TokensAlign	planet	262.799900
869	262.799900	TokensAlign	the	262.909900
870	262.909900	TokensAlign	departure	263.599900
871	263.599900	TokensAlign	and	263.779900
872	263.779900	TokensAlign	the	263.839900
873	263.839900	TokensAlign	trip	264.238300
874	264.238300	TokensAlign	#	265.076200
875	265.076200	TokensAlign	the	265.191200
876	265.191200	TokensAlign	information	265.861200
877	265.861200	TokensAlign	came	266.101200
878	266.101200	TokensAlign	slowly	266.711200
879	266.711200	TokensAlign	as	266.801200
880	266.801200	TokensAlign	his	267.021200
881	267.021200	TokensAlign	thoughts	267.441200
882	267.441200	TokensAlign	wandered	267.980900
883	267.980900	TokensAlign	#	268.803900
884	268.803900	TokensAlign	it	268.908900
885	268.908900	TokensAlign	was	269.088900
886	269.088900	TokensAlign	in	269.308900
887	269.308900	TokensAlign	this	269.548900
888	269.548900	TokensAlign	way	269.828900
889	269.828900	TokensAlign	that	270.198900
890	270.198900	TokensAlign	on	270.308900
891	270.308900	TokensAlign	the	270.388900
892	270.388900	TokensAlign	third	270.778900
893	270.778900	TokensAlign	day	271.078900
894	271.078900	TokensAlign	i	271.528900
895	271.528900	TokensAlign	came	271.848900
896	271.848900	TokensAlign	to	271.978900
897	271.978900	TokensAlign	know	272.048900
898	272.048900	TokensAlign	of	272.338900
899	272.338900	TokensAlign	the	272.438900
900	272.438900	TokensAlign	tragedy	273.088900
901	273.088900	TokensAlign	of	273.168900
902	273.168900	TokensAlign	the	273.258900
903	273.258900	TokensAlign	baobabs	273.996600
904	273.996600	TokensAlign	#	274.714900
905	274.714900	TokensAlign	this	275.019900
906	275.019900	TokensAlign	time	275.379900
907	275.379900	TokensAlign	again	275.839900
908	275.839900	TokensAlign	it	275.949900
909	275.949900	TokensAlign	was	276.089900
910	276.089900	TokensAlign	thanks	276.389900
911	276.389900	TokensAlign	to	276.489900
912	276.489900	TokensAlign	the	276.559900
913	276.559900	TokensAlign	sheep	276.974500
914	276.974500	TokensAlign	#	277.418400
915	277.418400	TokensAlign	because	277.693400
916	277.693400	TokensAlign	the	277.783400
917	277.783400	TokensAlign	little	278.033400
918	278.033400	TokensAlign	prince	278.513400
919	278.513400	TokensAlign	asked	278.793400
920	278.793400	TokensAlign	me	278.923400
921	278.923400	TokensAlign	abruptly	279.943400
922	279.943400	TokensAlign	as	280.033400
923	280.033400	TokensAlign	if	280.163400
924	280.163400	TokensAlign	seized	280.693400
925	280.693400	TokensAlign	by	280.873400
926	280.873400	TokensAlign	a	280.913400
927	280.913400	TokensAlign	grave	281.343400
928	281.343400	TokensAlign	doubt	281.786400
929	281.786400	TokensAlign	#	282.634400
930	282.634400	TokensAlign	it	282.789400
931	282.789400	TokensAlign	s	282.909400
932	282.909400	TokensAlign	true	283.339400
933	283.339400	TokensAlign	isn	283.629400
934	283.629400	TokensAlign	t	283.709400
935	283.709400	TokensAlign	it	283.879200
936	283.879200	TokensAlign	#	284.088600
937	284.088600	TokensAlign	that	284.323600
938	284.323600	TokensAlign	sheep	284.763600
939	284.763600	TokensAlign	eat	284.923600
940	284.923600	TokensAlign	shrubs	285.623100
941	285.623100	TokensAlign	#	286.261600
942	286.261600	TokensAlign	yes	286.766600
943	286.766600	TokensAlign	it	286.826600
944	286.826600	TokensAlign	it	286.976600
945	286.976600	TokensAlign	s	287.016600
946	287.016600	TokensAlign	true	287.326100
947	287.326100	TokensAlign	#	288.074300
948	288.074300	TokensAlign	oh	288.239300
949	288.239300	TokensAlign	i	288.339300
950	288.339300	TokensAlign	am	288.569300
951	288.569300	TokensAlign	glad	288.944300
952	288.944300	TokensAlign	#	289.837200
953	289.837200	TokensAlign	i	289.942200
954	289.942200	TokensAlign	didn	290.192200
955	290.192200	TokensAlign	t	290.242200
956	290.242200	TokensAlign	understand	290.912200
957	290.912200	TokensAlign	why	291.092200
958	291.092200	TokensAlign	it	291.152200
959	291.152200	TokensAlign	was	291.342200
960	291.342200	TokensAlign	so	291.532200
961	291.532200	TokensAlign	important	292.092200
962	292.092200	TokensAlign	that	292.232200
963	292.232200	TokensAlign	sheep	292.662200
964	292.662200	TokensAlign	eat	292.802200
965	292.802200	TokensAlign	shrubs	293.391200
966	293.391200	TokensAlign	#	293.880100
967	293.880100	TokensAlign	but	294.015100
968	294.015100	TokensAlign	the	294.095100
969	294.095100	TokensAlign	little	294.345100
970	294.345100	TokensAlign	prince	294.725100
971	294.725100	TokensAlign	added	295.084800
972	295.084800	TokensAlign	#	295.778100
973	295.778100	TokensAlign	then	295.903100
974	295.903100	TokensAlign	it	296.163100
975	296.163100	TokensAlign	follows	296.653100
976	296.653100	TokensAlign	they	296.803100
977	296.803100	TokensAlign	also	297.263100
978	297.263100	TokensAlign	eat	297.463100
979	297.463100	TokensAlign	baobabs	298.307400
980	298.307400	TokensAlign	#	299.150400
981	299.150400	TokensAlign	i	299.275400
982	299.275400	TokensAlign	pointed	299.705400
983	299.705400	TokensAlign	out	299.905400
984	299.905400	TokensAlign	to	300.015400
985	300.015400	TokensAlign	the	300.125400
986	300.125400	TokensAlign	little	300.355400
987	300.355400	TokensAlign	prince	300.815400
988	300.815400	TokensAlign	that	301.045400
989	301.045400	TokensAlign	baobabs	301.705400
990	301.705400	TokensAlign	were	301.775400
991	301.775400	TokensAlign	not	302.135400
992	302.135400	TokensAlign	shrubs	302.895400
993	302.895400	TokensAlign	but	303.185400
994	303.185400	TokensAlign	trees	303.785400
995	303.785400	TokensAlign	as	303.995400
996	303.995400	TokensAlign	big	304.215400
997	304.215400	TokensAlign	as	304.455400
998	304.455400	TokensAlign	churches	305.485400
999	305.485400	TokensAlign	and	305.775400
1000	305.775400	TokensAlign	that	305.895400
1001	305.895400	TokensAlign	even	306.105400
1002	306.105400	TokensAlign	if	306.235400
1003	306.235400	TokensAlign	he	306.375400
1004	306.375400	TokensAlign	took	306.585400
1005	306.585400	TokensAlign	with	306.745400
1006	306.745400	TokensAlign	him	306.865400
1007	306.865400	TokensAlign	a	306.915400
1008	306.915400	TokensAlign	whole	307.395400
1009	307.395400	TokensAlign	herd	307.885400
1010	307.885400	TokensAlign	of	307.975400
1011	307.975400	TokensAlign	elephants	308.875400
1012	308.875400	TokensAlign	the	309.085400
1013	309.085400	TokensAlign	herd	309.435400
1014	309.435400	TokensAlign	wouldn	309.745400
1015	309.745400	TokensAlign	t	309.775400
1016	309.775400	TokensAlign	manage	310.215400
1017	310.215400	TokensAlign	to	310.345400
1018	310.345400	TokensAlign	eat	310.555400
1019	310.555400	TokensAlign	up	310.735400
1020	310.735400	TokensAlign	one	311.075400
1021	311.075400	TokensAlign	single	311.795400
1022	311.795400	TokensAlign	baobab	312.453200
1023	312.453200	TokensAlign	#	313.301200
1024	313.301200	TokensAlign	the	313.426200
1025	313.426200	TokensAlign	idea	313.796200
1026	313.796200	TokensAlign	of	314.026200
1027	314.026200	TokensAlign	the	314.106200
1028	314.106200	TokensAlign	herd	314.376200
1029	314.376200	TokensAlign	of	314.466200
1030	314.466200	TokensAlign	elephants	315.016200
1031	315.016200	TokensAlign	made	315.236200
1032	315.236200	TokensAlign	the	315.326200
1033	315.326200	TokensAlign	little	315.566200
1034	315.566200	TokensAlign	prince	316.046200
1035	316.046200	TokensAlign	laugh	316.455500
1036	316.455500	TokensAlign	#	317.054100
1037	317.054100	TokensAlign	they	317.169100
1038	317.169100	TokensAlign	d	317.199100
1039	317.199100	TokensAlign	have	317.379100
1040	317.379100	TokensAlign	to	317.509100
1041	317.509100	TokensAlign	be	317.709100
1042	317.709100	TokensAlign	piled	318.179100
1043	318.179100	TokensAlign	up	318.359100
1044	318.359100	TokensAlign	on	318.539100
1045	318.539100	TokensAlign	top	318.739100
1046	318.739100	TokensAlign	of	318.879100
1047	318.879100	TokensAlign	each	319.159100
1048	319.159100	TokensAlign	other	319.493100
1049	319.493100	TokensAlign	#	320.405900
1050	320.405900	TokensAlign	but	320.530900
1051	320.530900	TokensAlign	he	320.650900
1052	320.650900	TokensAlign	remarked	321.130900
1053	321.130900	TokensAlign	wisely	321.670800
1054	321.670800	TokensAlign	#	322.294200
1055	322.294200	TokensAlign	the	322.359200
1056	322.359200	TokensAlign	baobab	323.049200
1057	323.049200	TokensAlign	trees	323.509200
1058	323.509200	TokensAlign	before	323.899200
1059	323.899200	TokensAlign	they	324.039200
1060	324.039200	TokensAlign	grow	324.399200
1061	324.399200	TokensAlign	up	324.749200
1062	324.749200	TokensAlign	start	325.209200
1063	325.209200	TokensAlign	off	325.399200
1064	325.399200	TokensAlign	small	325.917400
1065	325.917400	TokensAlign	#	326.635700
1066	326.635700	TokensAlign	that	326.840700
1067	326.840700	TokensAlign	s	326.940700
1068	326.940700	TokensAlign	right	327.295500
1069	327.295500	TokensAlign	#	327.973900
1070	327.973900	TokensAlign	but	328.158900
1071	328.158900	TokensAlign	why	328.548900
1072	328.548900	TokensAlign	do	328.618900
1073	328.618900	TokensAlign	you	328.718900
1074	328.718900	TokensAlign	want	328.928900
1075	328.928900	TokensAlign	the	329.018900
1076	329.018900	TokensAlign	sheep	329.348900
1077	329.348900	TokensAlign	to	329.528900
1078	329.528900	TokensAlign	eat	329.688900
1079	329.688900	TokensAlign	the	329.788900
1080	329.788900	TokensAlign	little	330.038900
1081	330.038900	TokensAlign	baobabs	330.777800
1082	330.777800	TokensAlign	#	331.506100
1083	331.506100	TokensAlign	he	331.571100
1084	331.571100	TokensAlign	replied	332.080900
1085	332.080900	TokensAlign	#	332.280400
1086	332.280400	TokensAlign	oh	332.655400
1087	332.655400	TokensAlign	come	333.015400
1088	333.015400	TokensAlign	on	333.409700
1089	333.409700	TokensAlign	#	333.798800
1090	333.798800	TokensAlign	as	333.943800
1091	333.943800	TokensAlign	if	334.083800
1092	334.083800	TokensAlign	it	334.183800
1093	334.183800	TokensAlign	were	334.373800
1094	334.373800	TokensAlign	obvious	334.913600
1095	334.913600	TokensAlign	#	335.197900
1096	335.197900	TokensAlign	and	335.482900
1097	335.482900	TokensAlign	it	335.612900
1098	335.612900	TokensAlign	took	335.902900
1099	335.902900	TokensAlign	me	336.052900
1100	336.052900	TokensAlign	a	336.082900
1101	336.082900	TokensAlign	great	336.552900
1102	336.552900	TokensAlign	mental	337.142900
1103	337.142900	TokensAlign	effort	337.622900
1104	337.622900	TokensAlign	to	337.792900
1105	337.792900	TokensAlign	understand	338.472900
1106	338.472900	TokensAlign	this	338.672900
1107	338.672900	TokensAlign	problem	339.112900
1108	339.112900	TokensAlign	on	339.232900
1109	339.232900	TokensAlign	my	339.522900
1110	339.522900	TokensAlign	own	339.776100
1111	339.776100	TokensAlign	#	339.980500
1112	339.980500	TokensAlign	without	340.395500
1113	340.395500	TokensAlign	any	340.665500
1114	340.665500	TokensAlign	help	341.030100
1115	341.030100	TokensAlign	#	341.613700
1116	341.613700	TokensAlign	and	341.978700
1117	341.978700	TokensAlign	indeed	342.503400
1118	342.503400	TokensAlign	#	342.972200
1119	342.972200	TokensAlign	on	343.147200
1120	343.147200	TokensAlign	the	343.227200
1121	343.227200	TokensAlign	planet	343.697200
1122	343.697200	TokensAlign	of	343.787200
1123	343.787200	TokensAlign	the	343.887200
1124	343.887200	TokensAlign	little	344.147200
1125	344.147200	TokensAlign	prince	344.707200
1126	344.707200	TokensAlign	there	344.827200
1127	344.827200	TokensAlign	were	344.887200
1128	344.887200	TokensAlign	like	345.137200
1129	345.137200	TokensAlign	on	345.277200
1130	345.277200	TokensAlign	all	345.987200
1131	345.987200	TokensAlign	planets	346.555900
1132	346.555900	TokensAlign	#	346.934900
1133	346.934900	TokensAlign	both	347.339900
1134	347.339900	TokensAlign	good	347.489700
1135	347.489700	TokensAlign	#	347.709100
1136	347.709100	TokensAlign	plants	348.094100
1137	348.094100	TokensAlign	and	348.274100
1138	348.274100	TokensAlign	bad	348.554100
1139	348.554100	TokensAlign	plants	349.088400
1140	349.088400	TokensAlign	#	349.497400
1141	349.497400	TokensAlign	and	349.722400
1142	349.722400	TokensAlign	therefore	350.457000
1143	350.457000	TokensAlign	#	350.656400
1144	350.656400	TokensAlign	both	351.021400
1145	351.021400	TokensAlign	good	351.251400
1146	351.251400	TokensAlign	seeds	351.771400
1147	351.771400	TokensAlign	from	351.981400
1148	351.981400	TokensAlign	good	352.231400
1149	352.231400	TokensAlign	plants	352.831400
1150	352.831400	TokensAlign	and	352.981400
1151	352.981400	TokensAlign	bad	353.381400
1152	353.381400	TokensAlign	seeds	353.811400
1153	353.811400	TokensAlign	from	354.001400
1154	354.001400	TokensAlign	bad	354.291400
1155	354.291400	TokensAlign	plants	354.854100
1156	354.854100	TokensAlign	#	355.412700
1157	355.412700	TokensAlign	but	355.607700
1158	355.607700	TokensAlign	seeds	356.027700
1159	356.027700	TokensAlign	are	356.097700
1160	356.097700	TokensAlign	invisible	356.727400
1161	356.727400	TokensAlign	#	357.281100
1162	357.281100	TokensAlign	they	357.416100
1163	357.416100	TokensAlign	sleep	357.876100
1164	357.876100	TokensAlign	secretly	358.606100
1165	358.606100	TokensAlign	deep	358.936100
1166	358.936100	TokensAlign	in	359.016100
1167	359.016100	TokensAlign	the	359.156100
1168	359.156100	TokensAlign	earth	359.530000
1169	359.530000	TokensAlign	#	359.734400
1170	359.734400	TokensAlign	until	360.439400
1171	360.439400	TokensAlign	on	360.529400
1172	360.529400	TokensAlign	a	360.589400
1173	360.589400	TokensAlign	whim	361.054200
1174	361.054200	TokensAlign	#	361.338500
1175	361.338500	TokensAlign	one	361.533500
1176	361.533500	TokensAlign	of	361.683500
1177	361.683500	TokensAlign	them	361.823500
1178	361.823500	TokensAlign	decides	362.343500
1179	362.343500	TokensAlign	to	362.433500
1180	362.433500	TokensAlign	wake	362.883500
1181	362.883500	TokensAlign	up	363.052900
1182	363.052900	TokensAlign	#	363.551800
1183	363.551800	TokensAlign	then	363.856800
1184	363.856800	TokensAlign	it	363.986800
1185	363.986800	TokensAlign	elongates	364.896800
1186	364.896800	TokensAlign	and	365.056800
1187	365.056800	TokensAlign	grows	365.636800
1188	365.636800	TokensAlign	timidly	366.106800
1189	366.106800	TokensAlign	at	366.246800
1190	366.246800	TokensAlign	first	366.635900
1191	366.635900	TokensAlign	#	366.910200
1192	366.910200	TokensAlign	toward	367.125200
1193	367.125200	TokensAlign	the	367.225200
1194	367.225200	TokensAlign	sun	367.665100
1195	367.665100	TokensAlign	#	368.039100
1196	368.039100	TokensAlign	a	368.084100
1197	368.084100	TokensAlign	charming	368.744100
1198	368.744100	TokensAlign	little	369.044100
1199	369.044100	TokensAlign	harmless	369.674100
1200	369.674100	TokensAlign	sprig	370.198600
1201	370.198600	TokensAlign	#	370.896900
1202	370.896900	TokensAlign	if	371.021900
1203	371.021900	TokensAlign	it	371.151900
1204	371.151900	TokensAlign	s	371.181900
1205	371.181900	TokensAlign	a	371.211900
1206	371.211900	TokensAlign	sprig	371.561900
1207	371.561900	TokensAlign	of	371.721900
1208	371.721900	TokensAlign	radish	372.311900
1209	372.311900	TokensAlign	or	372.521900
1210	372.521900	TokensAlign	rose	372.931900
1211	372.931900	TokensAlign	bush	373.191900
1212	373.191900	TokensAlign	you	373.281900
1213	373.281900	TokensAlign	can	373.401900
1214	373.401900	TokensAlign	let	373.571900
1215	373.571900	TokensAlign	it	373.651900
1216	373.651900	TokensAlign	grow	373.881900
1217	373.881900	TokensAlign	as	373.991900
1218	373.991900	TokensAlign	it	374.141900
1219	374.141900	TokensAlign	likes	374.560700
1220	374.560700	TokensAlign	#	375.144400
1221	375.144400	TokensAlign	but	375.259400
1222	375.259400	TokensAlign	if	375.389400
1223	375.389400	TokensAlign	it	375.519400
1224	375.519400	TokensAlign	s	375.559400
1225	375.559400	TokensAlign	a	375.639400
1226	375.639400	TokensAlign	bad	376.109400
1227	376.109400	TokensAlign	plant	376.613400
1228	376.613400	TokensAlign	#	376.967500
1229	376.967500	TokensAlign	one	377.192500
1230	377.192500	TokensAlign	must	377.562500
1231	377.562500	TokensAlign	pull	377.902500
1232	377.902500	TokensAlign	the	377.982500
1233	377.982500	TokensAlign	plant	378.432500
1234	378.432500	TokensAlign	out	378.632500
1235	378.632500	TokensAlign	straight	379.062500
1236	379.062500	TokensAlign	away	379.476500
1237	379.476500	TokensAlign	#	379.700900
1238	379.700900	TokensAlign	as	379.835900
1239	379.835900	TokensAlign	soon	380.035900
1240	380.035900	TokensAlign	as	380.195900
1241	380.195900	TokensAlign	it	380.285900
1242	380.285900	TokensAlign	can	380.405900
1243	380.405900	TokensAlign	be	380.525900
1244	380.525900	TokensAlign	recognised	381.235400
1245	381.235400	TokensAlign	#	382.288000
1246	382.288000	TokensAlign	now	382.513000
1247	382.513000	TokensAlign	there	382.693000
1248	382.693000	TokensAlign	were	382.793000
1249	382.793000	TokensAlign	some	383.013000
1250	383.013000	TokensAlign	terrible	383.613000
1251	383.613000	TokensAlign	seeds	384.033000
1252	384.033000	TokensAlign	on	384.123000
1253	384.123000	TokensAlign	the	384.193000
1254	384.193000	TokensAlign	planet	384.643000
1255	384.643000	TokensAlign	of	384.753000
1256	384.753000	TokensAlign	the	384.823000
1257	384.823000	TokensAlign	little	385.073000
1258	385.073000	TokensAlign	prince	385.607100
1259	385.607100	TokensAlign	#	386.175700
1260	386.175700	TokensAlign	there	386.340700
1261	386.340700	TokensAlign	were	386.440700
1262	386.440700	TokensAlign	the	386.550700
1263	386.550700	TokensAlign	seeds	387.030700
1264	387.030700	TokensAlign	of	387.170700
1265	387.170700	TokensAlign	#	387.355300
1266	387.355300	TokensAlign	baobab	387.910300
1267	387.910300	TokensAlign	trees	388.504700
1268	388.504700	TokensAlign	#	389.113200
1269	389.113200	TokensAlign	the	389.178200
1270	389.178200	TokensAlign	soil	389.538200
1271	389.538200	TokensAlign	of	389.638200
1272	389.638200	TokensAlign	the	389.728200
1273	389.728200	TokensAlign	planet	390.208200
1274	390.208200	TokensAlign	was	390.338200
1275	390.338200	TokensAlign	infested	391.008200
1276	391.008200	TokensAlign	with	391.208200
1277	391.208200	TokensAlign	them	391.427300
1278	391.427300	TokensAlign	#	392.270300
1279	392.270300	TokensAlign	a	392.345300
1280	392.345300	TokensAlign	baobab	393.134900
1281	393.134900	TokensAlign	#	393.439100
1282	393.439100	TokensAlign	if	393.564100
1283	393.564100	TokensAlign	you	393.674100
1284	393.674100	TokensAlign	get	393.974100
1285	393.974100	TokensAlign	to	394.124100
1286	394.124100	TokensAlign	it	394.264100
1287	394.264100	TokensAlign	too	394.704100
