��line,tmin,tier,text,tmax
748,239.2321,TokensAlign,can,239.4821
749,239.4821,TokensAlign,give,239.8858
751,240.1451,TokensAlign,the,240.2101
752,240.2101,TokensAlign,king,240.5001
753,240.5001,TokensAlign,went,240.7701
754,240.7701,TokensAlign,on,240.9899
756,241.5087,TokensAlign,authority,242.3637
757,242.3637,TokensAlign,is,242.5137
758,242.5137,TokensAlign,based,242.9037
759,242.9037,TokensAlign,above,243.1937
760,243.1937,TokensAlign,all,243.8437
761,243.8437,TokensAlign,on,243.9937
762,243.9937,TokensAlign,reason,244.5371
764,245.1256,TokensAlign,if,245.2706
765,245.2706,TokensAlign,you,245.4206
766,245.4206,TokensAlign,ordered,245.7506
767,245.7506,TokensAlign,your,245.9406
768,245.9406,TokensAlign,people,246.3506
769,246.3506,TokensAlign,to,246.4506
770,246.4506,TokensAlign,go,246.6206
771,246.6206,TokensAlign,and,246.7906
772,246.7906,TokensAlign,throw,247.0506
773,247.0506,TokensAlign,themselves,247.5406
774,247.5406,TokensAlign,into,247.7606
775,247.7606,TokensAlign,the,247.8506
776,247.8506,TokensAlign,sea,248.1206
777,248.1206,TokensAlign,they,248.1806
778,248.1806,TokensAlign,would,248.9206
779,248.9206,TokensAlign,rise,249.2806
780,249.2806,TokensAlign,up,249.4306
781,249.4306,TokensAlign,in,249.5106
782,249.5106,TokensAlign,revolution,250.1491
784,250.8874,TokensAlign,i,250.9424
785,250.9424,TokensAlign,have,251.2424
786,251.2424,TokensAlign,the,251.3824
787,251.3824,TokensAlign,right,251.6424
788,251.6424,TokensAlign,to,251.7224
789,251.7224,TokensAlign,demand,252.1424
790,252.1424,TokensAlign,obedience,252.7324
791,252.7324,TokensAlign,because,252.9824
792,252.9824,TokensAlign,my,253.1624
793,253.1624,TokensAlign,orders,253.5524
794,253.5524,TokensAlign,are,253.6724
795,253.6724,TokensAlign,reasonable,254.1316
797,255.1542,TokensAlign,then,255.4292
798,255.4292,TokensAlign,my,255.6292
799,255.6292,TokensAlign,sunset,256.334
801,256.6383,TokensAlign,the,256.7033
802,256.7033,TokensAlign,little,256.9533
803,256.9533,TokensAlign,prince,257.3233
804,257.3233,TokensAlign,reminded,257.7733
805,257.7733,TokensAlign,him,257.9833
806,257.9833,TokensAlign,who,258.1833
807,258.1833,TokensAlign,never,258.5233
808,258.5233,TokensAlign,forgot,258.9033
809,258.9033,TokensAlign,a,258.9433
810,258.9433,TokensAlign,question,259.4833
811,259.4833,TokensAlign,once,259.6833
812,259.6833,TokensAlign,he,259.7533
813,259.7533,TokensAlign,had,259.8433
814,259.8433,TokensAlign,asked,260.1733
815,260.1733,TokensAlign,it,260.3772
817,261.2102,TokensAlign,you,261.3352
818,261.3352,TokensAlign,shall,261.4852
819,261.4852,TokensAlign,have,261.6752
820,261.6752,TokensAlign,your,261.8252
821,261.8252,TokensAlign,sunset,262.3099
823,262.5942,TokensAlign,i,262.6992
824,262.6992,TokensAlign,shall,262.8692
825,262.8692,TokensAlign,command,263.2492
826,263.2492,TokensAlign,it,263.4389
828,263.7781,TokensAlign,but,264.2431
829,264.2431,TokensAlign,i,264.3831
830,264.3831,TokensAlign,shall,264.6031
831,264.6031,TokensAlign,wait,264.9431
832,264.9431,TokensAlign,according,265.3531
833,265.3531,TokensAlign,to,265.4631
834,265.4631,TokensAlign,my,265.6131
835,265.6131,TokensAlign,science,266.1131
836,266.1131,TokensAlign,of,266.1931
837,266.1931,TokensAlign,government,267.0531
838,267.0531,TokensAlign,until,267.3231
839,267.3231,TokensAlign,conditions,267.9631
840,267.9631,TokensAlign,are,268.0931
841,268.0931,TokensAlign,favourable,268.6862
843,269.5142,TokensAlign,when,269.7192
844,269.7192,TokensAlign,will,269.8992
845,269.8992,TokensAlign,that,270.1892
846,270.1892,TokensAlign,be,270.4039
848,270.6783,TokensAlign,inquired,271.1433
849,271.1433,TokensAlign,the,271.2233
850,271.2233,TokensAlign,little,271.4433
851,271.4433,TokensAlign,prince,271.9279
853,272.5066,TokensAlign,hum,273.2114
855,273.4508,TokensAlign,hum,274.1958
856,274.1958,TokensAlign,replied,274.7958
857,274.7958,TokensAlign,the,274.8558
858,274.8558,TokensAlign,king,275.1658
859,275.1658,TokensAlign,who,275.6558
860,275.6558,TokensAlign,consulted,276.2158
861,276.2158,TokensAlign,a,276.2858
862,276.2858,TokensAlign,bulky,276.8258
863,276.8258,TokensAlign,almanac,277.3041
865,277.9625,TokensAlign,hum,278.9324
867,279.4561,TokensAlign,hum,279.9161
869,280.4997,TokensAlign,that,280.9147
870,280.9147,TokensAlign,will,281.1547
871,281.1547,TokensAlign,be,281.6047
872,281.6047,TokensAlign,about,282.5043
874,283.058,TokensAlign,about,284.1077
876,284.7312,TokensAlign,that,285.1362
877,285.1362,TokensAlign,will,285.2662
878,285.2662,TokensAlign,be,285.4662
879,285.4662,TokensAlign,this,285.7162
880,285.7162,TokensAlign,evening,286.1162
881,286.1162,TokensAlign,about,286.4762
882,286.4762,TokensAlign,twenty,286.7962
883,286.7962,TokensAlign,minutes,287.0462
884,287.0462,TokensAlign,to,287.1462
885,287.1462,TokensAlign,eight,287.3854
887,287.7944,TokensAlign,and,288.0894
888,288.0894,TokensAlign,you,288.2294
889,288.2294,TokensAlign,will,288.3994
890,288.3994,TokensAlign,see,288.8694
891,288.8694,TokensAlign,how,289.0994
892,289.0994,TokensAlign,well,289.2594
893,289.2594,TokensAlign,i,289.3994
894,289.3994,TokensAlign,am,289.5194
895,289.5194,TokensAlign,obeyed,290.0093
897,290.9221,TokensAlign,the,291.0271
898,291.0271,TokensAlign,little,291.2471
899,291.2471,TokensAlign,prince,291.6271
900,291.6271,TokensAlign,yawned,292.1569
902,292.7456,TokensAlign,he,292.8406
903,292.8406,TokensAlign,was,292.9906
904,292.9906,TokensAlign,regretting,293.5706
905,293.5706,TokensAlign,his,293.8206
906,293.8206,TokensAlign,lost,294.1306
907,294.1306,TokensAlign,sunset,294.7902
909,295.2193,TokensAlign,and,295.6543
910,295.6543,TokensAlign,then,295.8943
911,295.8943,TokensAlign,he,296.0843
912,296.0843,TokensAlign,was,296.2643
913,296.2643,TokensAlign,already,296.7443
914,296.7443,TokensAlign,getting,297.0743
915,297.0743,TokensAlign,a,297.1543
916,297.1543,TokensAlign,little,297.3843
917,297.3843,TokensAlign,bored,297.8336
919,298.7265,TokensAlign,i,298.8115
920,298.8115,TokensAlign,ve,298.8715
921,298.8715,TokensAlign,nothing,299.2615
922,299.2615,TokensAlign,more,299.4615
923,299.4615,TokensAlign,to,299.5815
924,299.5815,TokensAlign,do,299.8015
925,299.8015,TokensAlign,here,300.1163
927,300.4006,TokensAlign,he,300.4956
928,300.4956,TokensAlign,said,300.7156
929,300.7156,TokensAlign,to,300.9456
930,300.9456,TokensAlign,the,301.1956
931,301.1956,TokensAlign,king,301.5656
932,301.5656,TokensAlign,i,301.6556
933,301.6556,TokensAlign,i,301.6856
934,301.6856,TokensAlign,ll,301.7456
935,301.7456,TokensAlign,set,302.0156
936,302.0156,TokensAlign,off,302.3844
938,302.9032,TokensAlign,do,302.9782
939,302.9782,TokensAlign,not,303.2282
940,303.2282,TokensAlign,go,303.5179
942,303.7524,TokensAlign,said,303.9374
943,303.9374,TokensAlign,the,304.0374
944,304.0374,TokensAlign,king,304.2974
945,304.2974,TokensAlign,who,304.7974
946,304.7974,TokensAlign,was,304.9974
947,304.9974,TokensAlign,very,305.2974
948,305.2974,TokensAlign,proud,305.6774
949,305.6774,TokensAlign,of,305.7474
950,305.7474,TokensAlign,having,306.0274
951,306.0274,TokensAlign,a,306.0974
952,306.0974,TokensAlign,subject,306.6857
954,307.0149,TokensAlign,do,307.0899
955,307.0899,TokensAlign,not,307.3299
956,307.3299,TokensAlign,go,307.5398
958,307.8041,TokensAlign,i,307.8591
959,307.8591,TokensAlign,will,308.0091
960,308.0091,TokensAlign,make,308.2091
961,308.2091,TokensAlign,you,308.2891
962,308.2891,TokensAlign,a,308.3491
963,308.3491,TokensAlign,minister,308.8791
965,309.4826,TokensAlign,minister,309.9476
966,309.9476,TokensAlign,of,310.0976
967,310.0976,TokensAlign,what,310.4472
969,311.0058,TokensAlign,minster,311.3808
970,311.3808,TokensAlign,of,311.8508
972,312.1601,TokensAlign,of,312.4251
973,312.4251,TokensAlign,justice,313.5944
975,314.3128,TokensAlign,but,314.4378
976,314.4378,TokensAlign,there,314.6278
977,314.6278,TokensAlign,s,314.6678
978,314.6678,TokensAlign,nobody,315.1278
979,315.1278,TokensAlign,here,315.2678
980,315.2678,TokensAlign,to,315.4078
981,315.4078,TokensAlign,judge,315.9972
983,316.6856,TokensAlign,we,316.7806
984,316.7806,TokensAlign,do,316.8906
985,316.8906,TokensAlign,not,317.1606
986,317.1606,TokensAlign,know,317.3206
987,317.3206,TokensAlign,that,317.7253
989,317.9397,TokensAlign,the,318.0047
990,318.0047,TokensAlign,king,318.2447
991,318.2447,TokensAlign,said,318.5247
992,318.5247,TokensAlign,to,318.6247
993,318.6247,TokensAlign,him,318.8047
994,318.8047,TokensAlign,i,318.8347
995,318.8347,TokensAlign,i,318.8647
996,318.8647,TokensAlign,have,319.6647
997,319.6647,TokensAlign,not,319.8247
998,319.8247,TokensAlign,yet,320.0447
999,320.0447,TokensAlign,made,320.2547
1000,320.2547,TokensAlign,a,320.2947
1001,320.2947,TokensAlign,complete,320.7447
1002,320.7447,TokensAlign,tour,321.0847
1003,321.0847,TokensAlign,of,321.1647
1004,321.1647,TokensAlign,my,321.3147
1005,321.3147,TokensAlign,kingdom,321.7929
1007,322.4712,TokensAlign,i,322.5762
1008,322.5762,TokensAlign,am,322.6762
1009,322.6762,TokensAlign,very,322.9062
1010,322.9062,TokensAlign,old,323.5162
1011,323.5162,TokensAlign,i,323.5462
1012,323.5462,TokensAlign,have,323.8462
1013,323.8462,TokensAlign,no,323.9962
1014,323.9962,TokensAlign,space,324.3462
1015,324.3462,TokensAlign,for,324.4962
1016,324.4962,TokensAlign,a,324.5262
1017,324.5262,TokensAlign,carriage,325.0162
1018,325.0162,TokensAlign,and,325.1062
1019,325.1062,TokensAlign,it,325.1962
1020,325.1962,TokensAlign,tires,325.5762
1021,325.5762,TokensAlign,me,325.6662
1022,325.6662,TokensAlign,to,325.7662
1023,325.7662,TokensAlign,walk,326.1347
1025,327.0226,TokensAlign,oh,327.1476
1026,327.1476,TokensAlign,but,327.2776
1027,327.2776,TokensAlign,i,327.3876
1028,327.3876,TokensAlign,ve,327.4976
1029,327.4976,TokensAlign,already,327.9476
1030,327.9476,TokensAlign,looked,328.3171
1032,328.5165,TokensAlign,said,328.7115
1033,328.7115,TokensAlign,the,328.8015
1034,328.8015,TokensAlign,little,329.0515
1035,329.0515,TokensAlign,prince,329.7615
1036,329.7615,TokensAlign,who,329.8515
1037,329.8515,TokensAlign,leant,330.3115
1038,330.3115,TokensAlign,over,330.6215
1039,330.6215,TokensAlign,to,330.7715
1040,330.7715,TokensAlign,give,330.9715
1041,330.9715,TokensAlign,one,331.2615
1042,331.2615,TokensAlign,more,331.5115
1043,331.5115,TokensAlign,glance,331.9115
1044,331.9115,TokensAlign,at,332.0115
1045,332.0115,TokensAlign,the,332.1215
1046,332.1215,TokensAlign,other,332.3015
1047,332.3015,TokensAlign,side,332.5915
1048,332.5915,TokensAlign,of,332.6515
1049,332.6515,TokensAlign,the,332.7315
1050,332.7315,TokensAlign,planet,333.2496
1052,333.7235,TokensAlign,there,333.8185
1053,333.8185,TokensAlign,was,333.9485
1054,333.9485,TokensAlign,no,334.0685
1055,334.0685,TokensAlign,one,334.3085
1056,334.3085,TokensAlign,there,334.5785
1057,334.5785,TokensAlign,either,334.9284
1059,335.7864,TokensAlign,then,335.9414
1060,335.9414,TokensAlign,you,336.0514
1061,336.0514,TokensAlign,shall,336.2714
1062,336.2714,TokensAlign,judge,336.6014
1063,336.6014,TokensAlign,yourself,337.4614
1065,337.5914,TokensAlign,the,337.6814
1066,337.6814,TokensAlign,king,337.9214
1067,337.9214,TokensAlign,answered,338.3804
1069,338.7196,TokensAlign,that,338.9646
1070,338.9646,TokensAlign,is,339.1346
1071,339.1346,TokensAlign,the,339.2146
1072,339.2146,TokensAlign,most,339.5346
1073,339.5346,TokensAlign,difficult,340.0646
1074,340.0646,TokensAlign,thing,340.2246
1075,340.2246,TokensAlign,of,340.3546
1076,340.3546,TokensAlign,all,340.6491
1078,341.3324,TokensAlign,it,341.4174
1079,341.4174,TokensAlign,is,341.5574
1080,341.5574,TokensAlign,much,341.8674
1081,341.8674,TokensAlign,more,342.0874
1082,342.0874,TokensAlign,difficult,342.5174
1083,342.5174,TokensAlign,to,342.6574
1084,342.6574,TokensAlign,judge,342.9174
1085,342.9174,TokensAlign,oneself,343.6674
1086,343.6674,TokensAlign,than,343.8374
1087,343.8374,TokensAlign,to,343.9474
1088,343.9474,TokensAlign,judge,344.2274
1089,344.2274,TokensAlign,someone,344.5774
1090,344.5774,TokensAlign,else,344.9313
1092,345.5398,TokensAlign,if,345.6848
1093,345.6848,TokensAlign,you,345.7748
1094,345.7748,TokensAlign,succeed,346.2748
1095,346.2748,TokensAlign,in,346.4248
1096,346.4248,TokensAlign,judging,346.7348
1097,346.7348,TokensAlign,yourself,347.3448
1098,347.3448,TokensAlign,rightly,347.7793
1100,348.0237,TokensAlign,then,348.1687
1101,348.1687,TokensAlign,you,348.2987
1102,348.2987,TokensAlign,are,348.4087
1103,348.4087,TokensAlign,truly,348.8887
1104,348.8887,TokensAlign,wise,349.4134
1106,350.1316,TokensAlign,yes,350.6816
1108,350.8662,TokensAlign,said,351.0512
1109,351.0512,TokensAlign,the,351.1412
1110,351.1412,TokensAlign,little,351.3612
1111,351.3612,TokensAlign,prince,352.1612
1112,352.1612,TokensAlign,but,352.3912
1113,352.3912,TokensAlign,i,352.5412
1114,352.5412,TokensAlign,can,352.7612
1115,352.7612,TokensAlign,judge,353.0212
1116,353.0212,TokensAlign,myself,353.6412
1117,353.6412,TokensAlign,anywhere,354.1999
1119,354.6238,TokensAlign,i,354.6988
1120,354.6988,TokensAlign,don,354.8988
1121,354.8988,TokensAlign,t,354.9488
1122,354.9488,TokensAlign,have,355.0688
1123,355.0688,TokensAlign,to,355.2588
1124,355.2588,TokensAlign,live,355.4588
1125,355.4588,TokensAlign,here,355.8986
1127,356.5471,TokensAlign,hum,357.1071
1129,357.5709,TokensAlign,hum,358.1009
1131,358.6946,TokensAlign,said,358.8796
1132,358.8796,TokensAlign,the,358.9596
1133,358.9596,TokensAlign,king,359.4496
1134,359.4496,TokensAlign,i,359.5396
1135,359.5396,TokensAlign,i,359.6296
1136,359.6296,TokensAlign,am,359.7696
1137,359.7696,TokensAlign,fairly,360.1896
1138,360.1896,TokensAlign,certain,360.6396
1139,360.6396,TokensAlign,that,360.8696
1140,360.8696,TokensAlign,somewhere,361.2896
1141,361.2896,TokensAlign,on,361.4296
1142,361.4296,TokensAlign,my,361.5896
1143,361.5896,TokensAlign,planet,362.0396
1144,362.0396,TokensAlign,there,362.1496
1145,362.1496,TokensAlign,is,362.2596
1146,362.2596,TokensAlign,an,362.3296
1147,362.3296,TokensAlign,old,362.5996
1148,362.5996,TokensAlign,rat,363.0096
1149,363.0096,TokensAlign,i,363.0396
1150,363.0396,TokensAlign,i,363.0696
1151,363.0696,TokensAlign,hear,363.4996
1152,363.4996,TokensAlign,him,363.6396
1153,363.6396,TokensAlign,at,363.7796
1154,363.7796,TokensAlign,night,364.1074
1156,364.6761,TokensAlign,you,364.7711
1157,364.7711,TokensAlign,can,364.9311
1158,364.9311,TokensAlign,judge,365.2011
1159,365.2011,TokensAlign,this,365.4211
1160,365.4211,TokensAlign,old,365.6211
1161,365.6211,TokensAlign,rat,365.9706
1163,366.23,TokensAlign,from,366.395
1164,366.395,TokensAlign,time,366.635
1165,366.635,TokensAlign,to,366.735
1166,366.735,TokensAlign,time,367.035
1167,367.035,TokensAlign,you,367.145
1168,367.145,TokensAlign,will,367.235
1169,367.235,TokensAlign,condemn,367.615
1170,367.615,TokensAlign,him,367.785
1171,367.785,TokensAlign,to,367.905
1172,367.905,TokensAlign,death,368.2899
1174,368.8136,TokensAlign,thus,369.2786
1175,369.2786,TokensAlign,his,369.5986
1176,369.5986,TokensAlign,life,369.8886
1177,369.8886,TokensAlign,will,369.9886
1178,369.9886,TokensAlign,depend,370.4986
1179,370.4986,TokensAlign,on,370.6286
1180,370.6286,TokensAlign,your,370.8386
1181,370.8386,TokensAlign,justice,371.3826
1183,371.9313,TokensAlign,but,372.0863
1184,372.0863,TokensAlign,you,372.1563
1185,372.1563,TokensAlign,will,372.3263
1186,372.3263,TokensAlign,pardon,372.7263
1187,372.7263,TokensAlign,him,372.9163
1188,372.9163,TokensAlign,on,373.0363
1189,373.0363,TokensAlign,each,373.2663
1190,373.2663,TokensAlign,occasion,373.7463
1191,373.7463,TokensAlign,to,373.8663
1192,373.8663,TokensAlign,conserve,374.3063
1193,374.3063,TokensAlign,him,374.3963
1194,374.3963,TokensAlign,there,374.5763
1195,374.5763,TokensAlign,there,374.9763
1196,374.9763,TokensAlign,is,375.1063
1197,375.1063,TokensAlign,only,375.3363
1198,375.3363,TokensAlign,one,375.5663
1199,375.5663,TokensAlign,of,375.6563
1200,375.6563,TokensAlign,him,375.8698
1202,376.6979,TokensAlign,i,377.0779
1204,377.4919,TokensAlign,replied,377.8669
1205,377.8669,TokensAlign,the,377.9569
1206,377.9569,TokensAlign,little,378.1669
1207,378.1669,TokensAlign,prince,378.6116
1209,378.9607,TokensAlign,don,379.1757
1210,379.1757,TokensAlign,t,379.2557
1211,379.2557,TokensAlign,like,379.4957
1212,379.4957,TokensAlign,to,379.5857
1213,379.5857,TokensAlign,condemn,380.0457
1214,380.0457,TokensAlign,anyone,380.4957
1215,380.4957,TokensAlign,to,380.6157
1216,380.6157,TokensAlign,death,381.0951
1218,381.7286,TokensAlign,and,381.9936
1219,381.9936,TokensAlign,now,382.1136
1220,382.1136,TokensAlign,i,382.2936
1221,382.2936,TokensAlign,think,382.5736
1222,382.5736,TokensAlign,i,382.6036
1223,382.6036,TokensAlign,ll,382.6936
1224,382.6936,TokensAlign,go,382.8936
1225,382.8936,TokensAlign,on,383.0436
1226,383.0436,TokensAlign,my,383.1936
1227,383.1936,TokensAlign,way,383.5385
1229,384.0622,TokensAlign,no,384.5072
1231,384.6672,TokensAlign,said,384.8872
1232,384.8872,TokensAlign,the,384.9572
1233,384.9572,TokensAlign,king,385.3116
1235,386.0049,TokensAlign,but,386.1199
1236,386.1199,TokensAlign,the,386.2099
1237,386.2099,TokensAlign,little,386.4699
1238,386.4699,TokensAlign,prince,387.2899
1239,387.2899,TokensAlign,having,387.5899
1240,387.5899,TokensAlign,readied,387.8499
1241,387.8499,TokensAlign,himself,388.3299
1242,388.3299,TokensAlign,to,388.6099
1243,388.6099,TokensAlign,leave,388.9239
1245,389.1084,TokensAlign,had,389.3134
1246,389.3134,TokensAlign,no,389.5334
1247,389.5334,TokensAlign,wish,389.8834
1248,389.8834,TokensAlign,to,389.9734
1249,389.9734,TokensAlign,grieve,390.2934
1250,390.2934,TokensAlign,the,390.4634
1251,390.4634,TokensAlign,old,390.6634
1252,390.6634,TokensAlign,monarch,391.1629
1254,392.0907,TokensAlign,if,392.2257
1255,392.2257,TokensAlign,your,392.3857
1256,392.3857,TokensAlign,majesty,392.9557
1257,392.9557,TokensAlign,wishes,393.3357
1258,393.3357,TokensAlign,to,393.4257
1259,393.4257,TokensAlign,be,393.5457
1260,393.5457,TokensAlign,promptly,394.1557
1261,394.1557,TokensAlign,obeyed,394.6349
1263,395.004,TokensAlign,he,395.089
1264,395.089,TokensAlign,should,395.399
1265,395.399,TokensAlign,be,395.539
1266,395.539,TokensAlign,able,395.769
1267,395.769,TokensAlign,to,395.899
1268,395.899,TokensAlign,give,396.129
1269,396.129,TokensAlign,me,396.319
1270,396.319,TokensAlign,a,396.349
1271,396.349,TokensAlign,reasonable,396.899
1272,396.899,TokensAlign,order,397.3633
1274,397.8321,TokensAlign,he,398.1671
1275,398.1671,TokensAlign,should,398.4671
1276,398.4671,TokensAlign,be,398.6271
1277,398.6271,TokensAlign,able,398.9171
1278,398.9171,TokensAlign,for,399.1371
1279,399.1371,TokensAlign,example,399.8761
1281,400.0806,TokensAlign,to,400.2056
1282,400.2056,TokensAlign,order,400.4856
1283,400.4856,TokensAlign,me,400.6356
1284,400.6356,TokensAlign,to,400.8356
1285,400.8356,TokensAlign,leave,401.0656
1286,401.0656,TokensAlign,within,401.3056
1287,401.3056,TokensAlign,a,401.3556
1288,401.3556,TokensAlign,minute,401.8751
1290,402.4288,TokensAlign,it,402.5938
1291,402.5938,TokensAlign,seems,402.9838
1292,402.9838,TokensAlign,to,403.0938
1293,403.0938,TokensAlign,me,403.3038
1294,403.3038,TokensAlign,that,403.4438
1295,403.4438,TokensAlign,conditions,404.1038
1296,404.1038,TokensAlign,are,404.2338
1297,404.2338,TokensAlign,favourable,404.8731
1299,406.1601,TokensAlign,as,406.3351
1300,406.3351,TokensAlign,the,406.4251
1301,406.4251,TokensAlign,king,406.7351
1302,406.7351,TokensAlign,made,407.0051
1303,407.0051,TokensAlign,no,407.3351
1304,407.3351,TokensAlign,answer,407.8247
1306,408.0242,TokensAlign,the,408.0992
1307,408.0992,TokensAlign,little,408.4192
1308,408.4192,TokensAlign,prince,408.7792
1309,408.7792,TokensAlign,hesitated,409.4692
1310,409.4692,TokensAlign,at,409.6292
1311,409.6292,TokensAlign,first,410.0983
1313,410.5522,TokensAlign,then,410.8972
1314,410.8972,TokensAlign,with,411.2472
1315,411.2472,TokensAlign,a,411.2872
1316,411.2872,TokensAlign,sigh,411.8122
1318,412.0916,TokensAlign,took,412.2466
1319,412.2466,TokensAlign,his,412.4066
1320,412.4066,TokensAlign,leave,412.8014
1322,413.8091,TokensAlign,i,413.9341
1323,413.9341,TokensAlign,make,414.1741
1324,414.1741,TokensAlign,you,414.2441
1325,414.2441,TokensAlign,my,414.3841
1326,414.3841,TokensAlign,ambassador,415.1741
1328,415.4683,TokensAlign,the,415.5333
1329,415.5333,TokensAlign,king,415.8633
1330,415.8633,TokensAlign,hastily,416.4533
1331,416.4533,TokensAlign,called,416.8233
1332,416.8233,TokensAlign,out,417.1278
1334,417.8063,TokensAlign,he,417.8713
1335,417.8713,TokensAlign,had,418.1213
1336,418.1213,TokensAlign,a,418.1713
1337,418.1713,TokensAlign,magnificent,419.1313
1338,419.1313,TokensAlign,air,419.2913
1339,419.2913,TokensAlign,of,419.4113
1340,419.4113,TokensAlign,authority,420.0856
1342,421.2628,TokensAlign,the,421.3278
1343,421.3278,TokensAlign,grownups,421.9578
1344,421.9578,TokensAlign,are,422.0178
1345,422.0178,TokensAlign,very,422.3878
1346,422.3878,TokensAlign,strange,423.2173
1348,423.4766,TokensAlign,the,423.5416
1349,423.5416,TokensAlign,little,423.7816
1350,423.7816,TokensAlign,prince,424.1716
1351,424.1716,TokensAlign,said,424.3816
1352,424.3816,TokensAlign,to,424.5116
1353,424.5116,TokensAlign,himself,425.0416
1354,425.0416,TokensAlign,as,425.1716
1355,425.1716,TokensAlign,he,425.2616
1356,425.2616,TokensAlign,continued,425.8716
1357,425.8716,TokensAlign,on,425.9916
1358,425.9916,TokensAlign,his,426.2316
1359,426.2316,TokensAlign,journey,426.6107
1362,427.8109,TokensAlign,the,428.0959
1363,428.0959,TokensAlign,second,428.5159
1364,428.5159,TokensAlign,planet,429.0059
1365,429.0059,TokensAlign,was,429.1459
1366,429.1459,TokensAlign,inhabited,429.7059
1367,429.7059,TokensAlign,by,429.8859
1368,429.8859,TokensAlign,a,429.9159
1369,429.9159,TokensAlign,conceited,430.4759
1370,430.4759,TokensAlign,man,430.8345
1372,431.468,TokensAlign,ah,432.3229
1374,432.5473,TokensAlign,here,432.6623
1375,432.6623,TokensAlign,comes,432.9823
1376,432.9823,TokensAlign,a,433.0523
1377,433.0523,TokensAlign,visit,433.3923
1378,433.3923,TokensAlign,from,433.5523
1379,433.5523,TokensAlign,an,433.6423
1380,433.6423,TokensAlign,admirer,434.2671
1382,434.7909,TokensAlign,exclaimed,435.3659
1383,435.3659,TokensAlign,the,435.4359
1384,435.4359,TokensAlign,conceited,436.0059
1385,436.0059,TokensAlign,man,436.3159
1386,436.3159,TokensAlign,from,436.4859
1387,436.4859,TokensAlign,afar,436.8759
1388,436.8759,TokensAlign,the,437.0159
1389,437.0159,TokensAlign,moment,437.4359
1390,437.4359,TokensAlign,he,437.5259
1391,437.5259,TokensAlign,spotted,437.9559
1392,437.9559,TokensAlign,the,438.0359
1393,438.0359,TokensAlign,little,438.2659
1394,438.2659,TokensAlign,prince,438.7298
1396,439.029,TokensAlign,because,439.814
1397,439.814,TokensAlign,to,439.974
1398,439.974,TokensAlign,conceited,440.534
1399,440.534,TokensAlign,men,440.8934
1401,441.2724,TokensAlign,all,441.4874
1402,441.4874,TokensAlign,other,441.7474
1403,441.7474,TokensAlign,men,442.0174
1404,442.0174,TokensAlign,are,442.1574
1405,442.1574,TokensAlign,admirers,442.8723
1407,443.6256,TokensAlign,good,443.7606
1408,443.7606,TokensAlign,morning,444.2406
1410,444.3606,TokensAlign,said,444.6106
1411,444.6106,TokensAlign,the,444.7206
1412,444.7206,TokensAlign,little,444.9506
1413,444.9506,TokensAlign,prince,445.3997
1415,445.8536,TokensAlign,you,445.9386
1416,445.9386,TokensAlign,have,446.0886
1417,446.0886,TokensAlign,a,446.1486
1418,446.1486,TokensAlign,funny,446.5186
1419,446.5186,TokensAlign,hat,446.9134
1421,447.3922,TokensAlign,it,447.5372
1422,447.5372,TokensAlign,s,447.5972
1423,447.5972,TokensAlign,for,447.7472
1424,447.7472,TokensAlign,saluting,448.3772
1426,448.5472,TokensAlign,the,448.6472
1427,448.6472,TokensAlign,conceited,449.1272
1428,449.1272,TokensAlign,man,449.3572
1429,449.3572,TokensAlign,replied,449.8763
1431,450.0958,TokensAlign,it,450.4708
1432,450.4708,TokensAlign,s,450.5708
1433,450.5708,TokensAlign,to,450.7608
1434,450.7608,TokensAlign,raise,451.2008
1435,451.2008,TokensAlign,in,451.3108
1436,451.3108,TokensAlign,salute,451.8308
1437,451.8308,TokensAlign,when,451.9508
1438,451.9508,TokensAlign,people,452.2408
1439,452.2408,TokensAlign,acclaim,452.5908
1440,452.5908,TokensAlign,me,452.8149
1442,453.0692,TokensAlign,unfortunately,454.3142
1443,454.3142,TokensAlign,nobody,454.5742
1444,454.5742,TokensAlign,ever,454.7442
1445,454.7442,TokensAlign,passes,455.1642
1446,455.1642,TokensAlign,by,455.3442
1447,455.3442,TokensAlign,this,455.5742
1448,455.5742,TokensAlign,way,455.8433
1450,456.6364,TokensAlign,oh,456.8414
1451,456.8414,TokensAlign,really,457.3014
1453,457.7204,TokensAlign,said,457.9054
1454,457.9054,TokensAlign,the,458.0054
1455,458.0054,TokensAlign,little,458.2554
1456,458.2554,TokensAlign,prince,458.6554
1457,458.6554,TokensAlign,who,458.7554
1458,458.7554,TokensAlign,didn,459.0354
1459,459.0354,TokensAlign,t,459.1354
1460,459.1354,TokensAlign,understand,459.8148
1462,460.4886,TokensAlign,clap,460.7336
1463,460.7336,TokensAlign,your,460.9136
1464,460.9136,TokensAlign,hands,461.3736
1465,461.3736,TokensAlign,one,461.5336
1466,461.5336,TokensAlign,against,461.9036
1467,461.9036,TokensAlign,the,462.0236
1468,462.0236,TokensAlign,other,462.2931
1470,462.5075,TokensAlign,the,462.5725
1471,462.5725,TokensAlign,conceited,463.0625
1472,463.0625,TokensAlign,man,463.2825
1473,463.2825,TokensAlign,advised,463.8921
1475,464.6952,TokensAlign,the,464.7602
1476,464.7602,TokensAlign,little,465.0202
1477,465.0202,TokensAlign,prince,465.4502
