rms,f0,wordrate,freq,bottomup,topdown,pmi,mwe
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001546888537925565,2.248416024148506,0.0038095620206603713,0.03249789974486793,0.004115866566765105,0.009289179029284887,0.0,0.0
0.02572751941085869,42.51217548514396,0.10106235902502037,0.7026841229005816,0.13662823560140475,0.1854495000737324,0.0,0.0
0.06604875300002325,116.66842217428177,0.30347493031402656,2.107665996486044,0.5220511600154842,0.5537843517831119,0.0,0.0
0.08450976943771735,168.50877151027697,0.4990279807413571,3.631984435464828,0.8991747696083724,0.8939935013092816,0.0,0.0
0.08487713549726399,197.14453008976486,0.5643854001313064,4.069670056125657,1.1508317260869592,1.0434615193157777,0.0,0.0
0.09683449696241128,211.64159148818248,0.5316440664413715,3.5287036465716617,1.0867349697144846,1.110930758793117,0.009725956469289131,0.0
0.12527928066835736,211.86639136648807,0.5962526635370501,4.082008619459858,1.066410360087277,1.3018135505508701,0.04703738820131307,0.0
0.14231612823019762,212.09137305692212,0.5814403292937222,4.0932745108797945,0.9896516465981704,1.2138721829541108,0.04902806410601762,0.0
0.11775366249008215,210.66851444694615,0.4820442594224137,3.4195991685405795,1.1083521979322006,0.9445949770092098,0.027494064957536903,0.0
0.09199672176792303,214.10848832949227,0.4342197224675536,2.7458508926260605,1.143342566459306,0.8527848325672714,0.009712359560319545,0.0
0.0845499930842752,205.0790737932689,0.4211669260698498,2.2798895896023907,1.096180026333197,0.8393576360636941,0.00015295787961711377,0.0
0.06794785125191405,185.69345984379882,0.3969229880227311,2.072046649708467,1.0502828633447618,0.8377275081908516,-0.0039124600172030346,0.0
0.06625183193132965,188.82780332270104,0.3571406141319975,1.9059075656810656,1.038616523696845,0.8641646701008505,-0.004728167444467423,0.0
0.08015498204307946,205.1182664362713,0.3443468609308972,1.94231974676546,1.0424932751250409,0.93564517470949,-0.0038798655029955134,0.0
0.09431158585274536,208.77533039967446,0.3481560176473919,2.147956092255264,0.973748622313408,0.9411914649186356,-0.0025604884614030873,0.0
0.10631720537517914,211.45554556729616,0.3550576379741698,2.313970565128862,0.8530012208454774,0.865973859218701,-0.0014402868839503895,0.0
0.10629999711630964,214.6378456273053,0.3825197892719524,2.78122932319572,0.8763393345148294,0.8386158386061013,-0.0007130448521181582,0.0
0.10927148124331444,202.4561928667439,0.4546966909504183,3.6357003938426398,0.9695188482404932,0.9101132818086974,-0.00031752236927742004,0.0
0.12402809130453145,188.1710781339326,0.5228263306059384,4.1163907066196215,0.9708632015872868,1.015130642839124,-0.00012925455617055403,0.0
0.12297973862111143,178.20950506538452,0.555517850208201,4.151819592876026,1.2910197897700901,1.1557860399060071,-4.870754425239038e-05,0.0
0.13042024722988402,180.2923382615153,0.5599835612382742,4.029519569006773,1.3595577313502667,1.2446321866733778,1.321343230463897e-05,0.0
0.12780826349710367,184.77772799471725,0.6024194289262037,4.186449010612616,1.210784070588367,1.3284135681386882,0.0,0.0
0.11896771523093788,187.9633567557014,0.6081938771823335,4.24044787880323,1.2821681963967781,1.251977987828342,0.0337796882431394,0.0064292054287393464
0.10336412354531012,186.74087616548874,0.5976141196313236,4.248171355651948,1.2040785342431677,1.166873962657711,0.18895639092079214,0.035963607643705334
0.08254619366034585,180.87964500595226,0.5411980764980282,3.9922756132224975,1.302667842304769,1.0883193518026029,0.20892189748490547,0.039763593666832665
0.08297418899980527,194.71194837013024,0.4477421465617355,3.3152554487539696,1.2736732578770562,0.9605973629746466,0.12138904814936592,0.02306725653166683
0.07543034086640109,203.71812392760108,0.4269453938068344,3.1615699899733025,1.0909598914772904,0.9064541223003352,0.08330873321653906,0.008477391417038573
0.07036108340461641,189.7762865587858,0.5176932968005414,3.8734107308231764,1.1411658265587181,1.072776732122834,0.09223605447895816,0.00048016009776210184
0.09279249057759913,176.87461603369184,0.5977164416733074,4.574348809000637,1.2838765359863862,1.2930725113733166,0.056980772437432464,-0.002989807070067678
0.11050319047856848,176.7056289005771,0.6797785273009322,5.2892523492762695,1.3251356053125187,1.443009761043648,0.015438704191009938,-0.0037721371498497846
0.11932595253353158,182.2247931816602,0.6925361879610444,5.301244691448533,1.238702058342698,1.4028951246363437,0.07718687531845851,-0.0031538871159109017
0.12318564549494618,187.33018044967326,0.6514044467355551,4.7318225885920775,1.3747421177962722,1.2705377529528872,0.3384600383590642,-0.0021084105997764262
0.0982913323850983,201.7005995519109,0.5172452825003576,3.3592099802655477,1.3234245209131394,1.0305118648340141,0.34990366694364883,-0.0011981697266886721
0.07290986164453428,218.07415511394038,0.3329073786732203,2.0413765591600757,0.9454991838511152,0.7322688287936211,0.1934473205178135,-0.0005982523445400526
0.08066587500718739,226.13113622892,0.298560392637404,1.9326271291701056,0.7269857298833997,0.7186663040036987,0.099838152150205,-0.0002683491004997346
0.10315706959783584,219.38048210509862,0.3844539093151149,2.3906803022376724,0.8164127143922422,0.8670512829700904,0.1923116135149284,-0.00010992820263859516
0.11075137821639576,212.33391493830814,0.4483290206969684,3.064907690793026,0.9936435852295236,0.94069092579436,0.18480696321492926,-4.165412686355318e-05
0.1199532754308952,213.02940503678641,0.457312536704839,3.110940506515991,1.1073609692040671,0.9625623425794556,0.08922694169742199,0.0
0.13597769809024499,217.7934743546299,0.4674331939248771,2.8447438409400427,1.1418633123776507,1.083835357029538,0.01675437756343826,0.0
0.12984206003757756,213.3880871086304,0.482315372641775,2.909589121239509,1.2299879041288349,1.2640751021561711,-0.01666176483093876,0.0
0.1106336349102143,200.4949733346215,0.4743809672003119,2.7487540417608542,1.1782518437562688,1.2539622957161278,-0.027084933981028732,0.0
0.08958201160412305,181.20354290756032,0.4333200921107155,2.4713872834035278,1.0621914540491328,1.0487175288174109,-0.024179113091867058,0.0
0.10608931380789476,187.8002899756137,0.4167432287988422,2.7555109650513296,0.946924591402169,0.972875228061876,-0.0006517136826259388,0.0
0.12589971292410218,192.5272033315577,0.4180694592765243,3.1759896962972047,0.8822737965312093,0.9524742271137866,0.013040351596434735,0.0
0.13111439747787887,190.0777243117713,0.48257359524278404,3.5450063018293223,0.992842212986429,0.9988666473429442,0.009440399269986105,0.0
0.11400319359287173,182.47216382442463,0.4921014937450625,3.4265341418823865,1.0854780205368333,0.9623421787523694,0.003317940187444325,0.0
0.09652980664435633,172.95547593284448,0.4613671961996344,2.9664692492666833,0.908180226471591,0.8537692884609811,-0.0004545802572038951,0.0
