rms,f0,wordrate,freq,bottomup,topdown
0.0,0.0,0.0,0.0,0.0,0.0
0.001595574158917278,1.9980702024797643,0.0011591573622380359,0.007565736757695641,0.002228630865572513,0.0041515172110675545
0.03189164915052842,41.955294498483674,0.09378306852713604,0.6468684026598307,0.1760129333489366,0.25469723752957546
0.087000836029137,131.34628477649454,0.32831322518538075,2.3385735325941166,0.6241971787343,0.7397570739084147
0.1218533665810701,201.18606965686024,0.5111938950742803,3.6756992758917333,0.8654318115012013,1.0176626421563473
0.13530293245008346,216.3931605868416,0.5531300970347021,3.676355381493828,0.8611278549744145,1.0243980935981476
0.12185194803535496,216.87321273816826,0.4715083452635089,2.8459765137740867,0.8927690391167638,0.8729596895846092
0.11721939156182838,217.28283231043517,0.4262345913678508,2.3080846310180765,0.8836812776946846,0.8052329467787959
0.11877274583122928,201.22936132538624,0.4091413475244123,2.1371033292445647,0.8852007898529914,0.7534715032545837
0.09526938500900783,178.2147436850919,0.4039110407856701,2.513687551178765,0.977212585040362,0.8008230126206819
0.07881050555064964,170.87291061289454,0.3890927188888755,2.7743177327332766,0.9344029064054784,0.8353164563858548
0.09628909076543378,182.85397606124812,0.3698048337527766,2.2839358502822966,0.7524843591253223,0.7774474274993576
0.11526329844593272,190.78070157802514,0.36274476493477625,1.7647104001471141,0.7214190551931317,0.6893305218108732
0.13019836187105185,194.93334138010147,0.4175711107297059,2.303414526111389,0.9054125189271376,0.872491722253515
0.1266465481034671,193.99238058817198,0.5152136340378353,3.3805439718840877,1.1100403403151968,1.1013264033164591
0.1022728743651693,194.90247501118537,0.5376501040264643,3.6195221979710217,1.26587741143643,1.0979040393531707
0.10362467189931546,209.62695075083144,0.5588451012456266,4.009165260102837,1.2452598662855243,1.1467390609940449
0.12344728615577955,214.3180579908641,0.5892591471913684,4.397584526212989,1.2342716698995877,1.1651435662167615
0.13248836330100613,208.8513902770773,0.5804382203709262,4.163817557133722,1.1679819663188795,1.1325436173411016
0.12581895504525947,196.44746197433608,0.5569962555410357,3.7206298570315135,1.1162322669711606,1.0879526378282027
0.11755912867116343,185.55717952974462,0.509931704431272,3.257126207115892,1.1376031353379288,1.0149244871200436
0.09752429576098086,177.33550818423126,0.44450535824202814,2.9866524469322706,1.04705065678428,0.9764651523032516
0.09302565795594288,176.63559526223818,0.3944007002251201,2.7698173177282106,0.8536436144514771,0.91105450770663
0.10731902539373687,180.05931767075458,0.4557323575762026,3.1512600685850325,0.9142887894330024,0.9570385062844544
0.10466080296522848,179.90024048466927,0.5356176221822664,3.5897917485740543,1.2032560046505996,1.1401709573715533
0.11027913382012236,189.46690916991219,0.5414515292120928,3.6184840163340826,1.2221287659996083,1.2191262603629074
0.1120730323610153,191.486848312445,0.4912706789932405,3.2758833253487905,1.200086598627665,1.0816683573367252
0.10595722572952547,180.29065542086133,0.4768788899426267,3.264234600766359,1.163831003489456,1.0024409743195533
0.11593836506220155,182.01124750320025,0.4851002671804097,2.981080650174135,1.0276770238597392,0.9797697859127876
0.11430909386870235,180.24756800609225,0.4345673159474424,2.1078590790063694,0.9016449929220308,0.8610461416666986
0.12973436078656098,179.70646041703446,0.42985272103458,2.194092035170446,0.8417651347220395,0.8775149943255613
0.13776989677433224,178.2720231963776,0.4891837439040727,2.7121533025766893,0.8577342166426494,0.9229347005936991
0.1251559912106187,178.42473266562092,0.5203559764230057,3.1485902021105834,1.0197180676835649,1.0074996189530925
0.10461443269510806,176.63594357333363,0.5092841376891513,3.3713728563118206,1.178574435674015,1.1279352212770482
0.10033352781519077,178.19242364273688,0.463670865554127,3.0651361663075303,1.1524759792928054,1.1200617071552714
