rms,f0O,wordrateO,freqO,topdownO,bottomupO
-0.10023983310849088,-139.5834387892208,-0.14408699456733615,0.12172635784577572,-0.01003458841373287,-0.1641082168575715
-0.09784393319541336,-138.24220455879174,-0.14354462629640974,0.12723726695900334,0.0023933729841634777,-0.16484043010604837
-0.0709388622105642,-104.69139844112647,-0.132534950941106,0.16920440046317653,0.03814671064253733,-0.1616563540980721
-0.04474745758760747,-30.300143161292283,-0.10390610379908588,0.08359436743635196,0.004254005797870608,-0.14042791293168472
-0.03244201818851741,27.892281416815393,-0.08361654027017884,-0.10523608869866896,-0.05436215291300828,-0.10459050787915802
-0.0026739879816296136,43.77370292209079,-0.0354448321347986,-0.37618535447417845,0.007783738096347026,-0.16703504658136814
0.02378520967279424,32.12568885143884,0.012619167152741473,-0.6989527027283642,0.13565576357779063,-0.009540340762681065
0.04831967992946584,8.387203919083134,0.003172396339454542,-0.4390601588144012,0.210549031325878,0.2973762494500194
0.07966080988252267,-15.435643449501072,-0.012816253702784053,0.32034118942933576,0.16735083529706296,0.1964685246959983
0.08366068505480484,-16.728889711748423,-0.05962020807725299,0.6893009434682362,0.07848545041124466,0.17729578376463206
0.06236429989911374,-9.172062950232231,-0.06235924218689792,0.5597027787364617,0.029751965523835855,0.1640616133967654
0.025156606072297027,-3.022242416516576,0.016801577371739707,0.13857467911942933,-0.035019563834616685,0.025868293317690805
0.005313684259442258,-5.548629440658033,0.02304125235983745,-0.33526175684597215,-0.08398855715366682,-0.05982917706427737
0.01934325642535957,-17.19288007213885,-0.037489922461992176,-0.5409699330364286,0.008814189316757148,-0.0080268991142326
0.034224082151901675,-8.919411689806907,-0.08141072432861984,-0.5307679584898821,0.06716583831151002,0.07238816515419066
0.041558543526304254,8.912327431236747,-0.06507333479742489,-0.037002836217475465,0.034260258743481264,-0.013434810706342226
0.028832476017716158,20.996812581470778,-0.019196854464647695,0.40608200671139905,0.05221919945453446,0.0029820567423115563
0.0014088732538107135,23.104319605069378,-0.020025013738039665,0.5742903482186961,0.13742926758381624,0.1740111760491998
-0.0020594883468547237,10.76542716426988,-0.03128808419071416,0.47616163524935784,0.10770162181932674,0.10459501834195284
0.00070438000528035,5.140314973926706,0.0203165216880698,0.2742588833403983,0.05898362340075658,-0.08028130429819269
0.00703528422104116,4.4615793568146955,0.09180105157364327,0.08634876867958585,0.046356894511648816,-0.12344893517675448
0.03411857441461011,-6.570063345713436,0.09188301487287664,-0.016521970325792168,0.00892665803956394,-0.06948862988075
0.03575970961784386,-15.596941607512974,0.05628644779386993,-0.20039405221108675,-0.0456930779214042,0.036322773431539446
0.025739630178256034,-17.742378907895755,0.057534188113096185,-0.2338033191893505,-0.006962127940260077,-0.05071693884461004
0.02044544910370051,-13.9312697113088,0.0736442246192699,-0.08209635047534558,-0.03637129198576727,-0.13686814748756015
0.01957805074491259,-11.625371747796663,0.05208165808606935,0.3802623815147492,-0.04811671303682119,-0.2138917065748649
0.0038030408936758353,-8.312398032293913,0.08860503631643113,0.46885951740213727,-0.09046545738625955,-0.3017172619304883
-0.021695606024005665,-11.300913454964984,0.04460149305807887,0.24840586418109734,-0.16808001882865253,-0.06796242068204661
-0.0350500503838487,-6.4044241076312005,-0.018796566669515347,0.2650898117227678,-0.18818133270183823,-0.0408891952628061
-0.026181930054354124,1.4501834031116516,-0.04663701451400676,0.25680715766059725,-0.10682541056056927,-0.17324157389299777
-0.004057693319095487,-7.795641470011219,-0.0012343693409295198,0.2006999931678175,-0.07266636323969466,-0.27980376608408464
0.016600720791672796,-17.25553548366321,0.06394039191786094,0.1521274351641666,-0.008849885374457855,-0.16908666114010718
0.033997042096027386,-22.42645502738526,0.1069230272638107,0.2603144323846154,0.06667572268431887,-0.02170618981144168
0.04148002756779484,-25.866983288067075,0.13414653644780195,0.26045517443880506,0.09403388552757419,-0.1167240909641809
0.023158809876534264,-26.14014398693277,0.12616020944032347,-0.11537412253065948,0.04121003306542459,0.026593189981334753
0.006399595718194442,-22.161242551335306,0.03804015683950046,-0.1507187838127555,0.04327738094044631,0.34935091558800324
-0.00935303385730274,-7.102503907266538,0.02560646342737044,-0.05739260833338644,0.08928798268768934,0.35450829735187583
-0.012856692390983526,-0.37266090904796556,0.029005442223317912,-0.12024397243081841,0.06513659462774446,0.1269706249660898
-0.006901049497855222,3.2358178990461113,0.04243794612275964,-0.16596686586313103,-0.006078724615049991,-0.008092766762577863
-0.013068886245600222,5.86040514415555,-0.000823396706694457,-0.05273919163429719,-0.02345296033822064,0.1020585518728534
-0.01691368645998692,11.828236074865686,-0.06176009004658345,0.080433233878344,0.0008926881000368425,0.2005948306079618
-0.017268052514449003,14.285295402430279,-0.03921781706777405,-0.03854980090986082,0.007623536207243209,0.09483620758883671
-0.012986704764325008,8.501676290107184,0.04729877250494602,-0.11758523121071063,-0.02051298531752166,-0.11763078717920195
-0.012243201266449996,12.666165265157417,0.1052196446803354,0.0724623747994606,-0.07955010889603709,-0.13620594705528966
-0.016633219277857506,22.45628474456811,0.05108008851421497,0.22063200043852227,-0.08374962428585864,0.15439012997607748
-0.014375947029485373,27.451576218508023,0.00705275290400087,0.1700439941394647,-0.027857665057806846,0.17480844821462638
-0.01775705793632555,32.04292841106613,-0.0151728463255148,0.15145343387343901,-0.012673464734627493,0.2065440845305775
-0.01616053953106554,23.553752298110254,-0.03425948111654181,0.37809232052245756,-0.008140892693854318,0.12892974769356313
0.0007685272495171341,9.10287097394476,-0.052576310445531294,0.41060032298583593,-0.03888745084181133,0.03518841613947277
0.016503474447859823,-1.3112472204012988,-0.04763080424919702,0.2683520896648641,0.004134214742005815,-0.01574925647581904
0.011683968853488796,-9.429578744181953,-0.013877029237028271,0.28445101484348045,0.07005287448340336,0.03193089966696716
0.002728064534573374,-3.283444860877097,0.015925510723520275,0.4246083406112229,-0.016107218292199965,0.04403204415362083
0.002501740865353125,8.285513716707243,-0.005223839705975175,0.3431936335595185,-0.12295706722972755,0.15934406654321243
