rms,f0O,wordrateO,freqO,topdownO,bottomupO
-0.08379594317368891,-149.94120214929004,-0.1752480890622378,0.12375954322024238,-0.055921459854221825,-0.03832601935499943
-0.08290720490665437,-147.53387282216886,-0.17065270005164362,0.1331042100167591,-0.05157635926129331,-0.04547250839711292
-0.06585327064639462,-105.25401686344446,-0.09499238426134751,0.2445446607646684,-0.02565342951291405,-0.18134080303421007
-0.01818080415084007,-35.90354709917315,-0.026299080376719297,0.17608369678334856,-0.04009220581552064,-0.3783737384621013
0.029666633248907642,1.767462814442922,-0.023288124814707212,-0.05577253899710266,-0.10751552448635082,-0.4057248332056925
0.043777662464452555,10.383336782867019,-0.03566767614070354,-0.3634083562242423,-0.1647512992789486,-0.20391825959486765
0.029276750471543336,12.363613690705819,0.0009725046155091288,-0.4664691127526184,-0.20030546125883109,-0.006993494271377632
0.013869139686579296,12.112275509145121,0.03458070490827081,-0.3767791767427391,-0.15374410998462762,0.03282790770918487
0.00426386973535571,16.463217362823173,-0.009889688388379336,-0.1373260648165191,-0.028255949147569237,0.10034276475508208
0.0009859324629900995,9.940144019670555,-0.025814446019882142,0.05559025796253447,0.09364176308359773,0.11057418780183093
0.0014519292198446193,-1.7452281931280993,-0.021063778168368297,-0.06465844007715615,0.1481071333516054,0.12350174498919808
-0.005372882591933137,1.9832521913148184,-0.07801578119939134,-0.11062571141104316,0.09837372430537106,0.12819728115719498
-0.012646507107566166,6.240184871110955,-0.22528291028442238,0.038500274713445304,0.004557777396135387,0.07127407803867136
-0.013593306204576744,8.124581548407122,-0.38073864712246636,0.2717319415988155,-0.04161958551187578,-0.009580769297009906
-0.01579904200064816,11.771934375141427,-0.3999982048373682,0.4098496649444491,-0.042762849981207066,-0.10942540861089932
-0.003483263212416765,2.1159128606294644,-0.25939199827352954,0.32949818397765585,-0.024669390186000117,-0.10994033833213485
0.009582335508936363,-2.602309915236674,-0.09404194292615708,0.1505175517961268,-0.0028494731506873983,-0.06775236286718656
0.00927410351660389,6.472346061339977,0.010947224178312842,0.09072463590988411,0.08567094460599822,0.028064627609821313
0.012974645142727073,7.31117928496181,0.029381556420054356,-0.024332766978149678,0.21789088962895442,0.12793318493746608
0.011399651104292113,-0.7421238412007938,-0.05102084430574039,-0.13691896239414447,0.16683193763390036,0.10188332054451366
0.01906689284934865,-4.144693345055487,-0.2599042241917558,0.014046276074666686,0.04236187673998437,0.027974127397085047
0.026003698605046657,-3.117968330331621,-0.44803081303346165,0.2727221454873999,-0.02900927120438737,-0.02248575373588646
0.007236160327726893,-7.172745482659025,-0.434207482094214,0.40917317242943957,-0.05643896460331667,-0.07392485248255609
-4.468973136453891e-05,-1.450976456704069,-0.3096956061479108,0.3043032242088648,-0.11189556763360264,-0.15363141613733514
0.013908233546918336,9.103084161344299,-0.22630611513091237,-0.04736994533539973,-0.13540727221564575,-0.13882900535592507
0.030703579372870424,21.659999771854785,-0.14112124640903495,-0.22028350469098879,-0.08162571172333621,-0.19249213373717278
