rms,f0O,wordrateO,freqO,topdownO,bottomupO
-0.10816678586872401,-140.72806938128653,-0.16134762814387626,0.12811030259159678,-0.007668472224344211,-0.11488860159109533
-0.10657121170980673,-139.4495698954484,-0.1637413642776491,0.1368900798884677,-0.0060965773139310085,-0.11425768936841547
-0.0762751367181956,-113.15524448214867,-0.14072729682502932,0.17412019902352155,0.05399735754778939,-0.10440045904261544
-0.021165949839587014,-48.61734979618947,-0.050605320161810685,0.18929504352291948,0.05232702563209757,-0.09980896097788927
0.013686580712346089,5.504669635375535,0.026782309983427344,0.16297933264364062,-0.0534529450772272,-0.2214975480710185
0.027136146581359447,14.646286455741006,0.0405109068123819,-0.11145335412613067,-0.13152778223895267,-0.2965934720573046
0.013685162166630946,21.192452451258816,-0.029601684826800645,-0.3116524473221727,-0.12770386214956075,-0.14230802768436246
0.00905260569310437,23.69125851661883,-0.07117170846725146,-0.48040552612320075,-0.10796852681056879,-0.07770192644401008
0.010605959962505268,6.937257105839251,-0.07256338955606961,-0.4928199672831344,-0.11632762848884703,-0.01913665307550183
-0.012897400859716177,-5.4778342787721215,-0.03229023696267441,-0.2376086676266551,-0.05797915757585703,0.06560996847084133
-0.02935628031807437,-5.3970554837743805,-0.02458468430993893,0.03882647219819191,0.0016699624650395872,0.02626298348857814
-0.011877695103290231,-1.2984679626259208,-0.07224636762250258,-0.15711703902015728,-0.015535764882405378,-0.10023184733365509
0.007096512577208711,-1.9287149576302909,-0.10470072880935571,-0.48079882767879556,-0.08436629361010617,-0.08982592016157342
0.022031576002327843,-4.511477726371453,-0.06764148189190222,-0.3235881437969179,-0.0049461880311796325,0.017839190447820008
0.018479762234743083,-3.8506444783091354,0.034176745209102743,-0.13625532939138685,0.02849575805509308,0.035533215294102805
-0.0058939115035547135,8.051469200617618,0.07742541389567092,-0.2643970073916746,-0.032246862216438466,0.0980227977381738
-0.004542113969408554,22.166312404562547,0.08173749743592762,-0.04986626292642793,-0.03279608788704724,0.020619145592328136
0.015280500287055535,17.91783343575753,0.08944355984855012,0.20725112607716678,-0.0674382192741323,-0.012087666062746694
0.024321577432282124,8.373828216694505,0.07836278711635292,0.11292576935376886,-0.07502429559036194,-0.03574721815475601
0.017652169176535462,-1.022335858140309,0.07408537707972934,-0.1714966662928834,-0.06968031371021333,-0.04077650116415965
0.009392342802439432,-8.187608625101404,0.04599527728612046,-0.27761945654672004,-0.047423247258876255,0.06568552621214474
-0.010642490107743152,-7.373987568562853,0.007225013538164682,-0.10887536388251862,0.03856399695349022,0.0661412693472716
-0.015141127912781133,-6.04510852799433,-0.038114437612108754,0.0869025631756708,0.07088387981105537,-0.04281393126798083
-0.0008477604749871359,-9.067397163812586,0.0067995267864731646,0.024619408190633685,0.00026441821815936795,-0.07087134210566781
-0.003505982903495533,-8.027671394118869,0.08922960304275679,-0.2629773366236807,0.023333707463755626,0.06482809184618743
0.0021123479513983495,-0.9947529184740063,0.07985862751719375,-0.24496531387767284,0.0883596378111644,0.071334849688661
0.003906246492291293,0.21617534140037264,0.025924374722647137,-0.13015054180595298,0.050476025488292775,0.1431762352230368
-0.002209560139198541,-8.221916125647141,0.028916733638942982,-0.05911044359207507,0.002819052427320057,0.13635722474351986
0.00777157919347754,-11.002610017623226,0.02638701637151547,-0.345686416716926,-0.032116257580083074,0.003291445915414748
0.006142307999978336,-12.031522137259174,-0.020812448790830218,-0.7828962671756527,-0.050246060476829224,-0.03007814908623152
0.021567574917836965,-19.529103863504076,-0.038735484799977904,-0.5483433218471343,-0.01637590340966366,-0.048498759737989894
0.02960311090560823,-24.5874004685746,0.014941771712335572,-0.5006518894163432,-0.08410620772314781,-0.12379296260659789
0.0169892053418947,-18.74608228415221,0.05722359778953612,-0.4275702388480016,-0.06792232368794182,-0.04591288459777787
-0.003552353173615949,-11.271056279325876,0.06641255628524118,-0.2491597900804874,0.06518390971086352,0.09333605370725051
-0.007833258053533243,-7.783977262138791,0.02296788036720654,-0.18056038686207998,0.14500651943218135,0.14070611047871928
-0.00838532815554828,-22.618775197460195,-0.00987347956885759,-0.027988249152475664,0.10573918543771632,0.0942495129306491
0.01754356277629833,-35.15787107618158,-0.04843532966409364,0.1941641222956383,0.11073219878828955,-0.00850397302508088
0.03394413985778473,-31.573287006993553,-0.03666386568960067,-0.2405145058935232,0.11209117613560038,-0.12305313906947712
0.03242477363121517,-18.924786567859115,-0.02790286068889819,-0.6579471703135797,-0.024343953280128172,-0.12883643948768042
0.04685448632564883,-11.730719859459015,-0.08494954394271126,-0.4457314096315983,-0.10498107086319985,-0.15313596888761782
0.04557897526785294,-8.834245030947443,-0.14062215052391308,-0.38831265324306474,-0.1911258727335131,-0.10569035032072582
0.023042133788792232,-11.986460501895323,-0.15295588468985655,-0.35983910099217264,-0.19332830327904593,0.11610123871300781
0.014767734739508612,-13.470815656319331,-0.1181523318009382,0.10673627849392187,-0.04885636824926687,0.10697691319725977
0.003429772300940895,-17.917007184725577,-0.06244256350767108,0.17236189517930267,-0.023709139746057706,0.06773570348022961
0.005119678018503812,-20.62367531852027,0.0023078420744856998,0.025608229082282996,0.006615789749500944,0.011838368338277339
0.03174049593640414,-28.200560581856877,0.08209388491351766,-0.037442866878420134,-0.03205836390300387,-0.13144770338383316
0.0377383919465354,-27.440329399079275,0.10037101723124109,-0.13638292999902557,-0.16206681268925593,-0.08112300034802411
0.03294471315400681,-17.666504164088053,0.018224616423230366,-0.18924720510494142,-0.10496251760473063,0.015100113434822982
0.022957725664655718,-7.307717068543752,-0.0203670800160089,-0.13422231011459562,-0.00528668467296789,0.004882948046513791
0.02551628013674935,-10.378154227773393,-0.0010079125791685462,-0.040435518779361246,0.06555710964330363,-0.02151063927994812
0.02306952008514608,-9.13654252449939,0.03776867716967652,0.08616833907003052,0.046732955301759915,0.054863538486903396
0.011086256030660976,0.45721053977146653,0.02354588484701614,0.30428706465522737,0.0238371245692639,0.06817857296336882
0.012899568116683385,-6.184661313400511,0.016964118616076718,0.36278695493454016,0.0479924828162126,-0.019480491231795183
0.02150841049579881,-18.56674121431371,0.010330607394422098,0.26352203916824646,0.07839578966346672,0.026178730318382026
0.030707021712111635,-27.309970211695173,0.051655311117081104,0.23285735315172973,0.027035194294505294,-0.0020079575183653553
0.014644183427303142,-15.759312360672624,0.11912515040655025,0.1804318614787368,0.03944843332619463,0.05099968131325694
-0.005358069174030533,5.928577780585613,0.13285199539394443,0.06967959488498199,0.11527808055752065,0.06973448471991706
-0.004476146280625051,11.745954723928037,0.07896913481636447,-0.2380360082614401,0.10080522608549325,0.014282194194988662
